subscription_id,customer_id,plan_id,billing_period,seats,discount_pct,start_date,end_date,end_reason,churn_type,churn_reason
SUB-00573-08,CUS-00573,PLN-SCALE,annual,177,0.117,2026-07-01,,,,
SUB-00574-00,CUS-00574,PLN-GROWTH,monthly,46,0.042,2024-12-01,2025-01-01,plan_change,,
SUB-00574-01,CUS-00574,PLN-GROWTH,monthly,62,0.042,2025-01-01,2025-07-01,plan_change,,
SUB-00574-02,CUS-00574,PLN-GROWTH,monthly,76,0.042,2025-07-01,2026-06-01,plan_change,,
SUB-00574-03,CUS-00574,PLN-GROWTH,monthly,68,0.042,2026-06-01,,,,
SUB-00575-00,CUS-00575,PLN-SCALE,annual,43,0.182,2024-12-01,2025-01-01,plan_change,,
SUB-00575-01,CUS-00575,PLN-SCALE,annual,61,0.182,2025-01-01,2025-03-01,plan_change,,
SUB-00575-02,CUS-00575,PLN-SCALE,annual,83,0.182,2025-03-01,2025-06-01,plan_change,,
SUB-00575-03,CUS-00575,PLN-SCALE,annual,70,0.182,2025-06-01,2026-04-01,plan_change,,
SUB-00575-04,CUS-00575,PLN-SCALE,annual,78,0.182,2026-04-01,,,,
SUB-00576-00,CUS-00576,PLN-GROWTH,monthly,44,0.064,2024-12-01,2025-03-01,plan_change,,
SUB-00576-01,CUS-00576,PLN-GROWTH,monthly,50,0.064,2025-03-01,2025-07-01,churn,involuntary,Payment failure
SUB-00577-00,CUS-00577,PLN-STARTER,monthly,3,0.061,2024-12-01,2025-05-01,plan_change,,
SUB-00577-01,CUS-00577,PLN-STARTER,monthly,4,0.061,2025-05-01,,,,
SUB-00578-00,CUS-00578,PLN-STARTER,annual,4,0.093,2024-12-01,2025-09-01,plan_change,,
SUB-00578-01,CUS-00578,PLN-STARTER,annual,2,0.093,2025-09-01,,,,
SUB-00579-00,CUS-00579,PLN-GROWTH,monthly,47,0.0,2024-12-01,2025-11-01,plan_change,,
SUB-00579-01,CUS-00579,PLN-GROWTH,monthly,57,0.0,2025-11-01,,,,
SUB-00580-00,CUS-00580,PLN-STARTER,monthly,10,0.065,2024-12-01,2025-04-01,churn,voluntary,Switched to competitor
SUB-00581-00,CUS-00581,PLN-STARTER,monthly,2,0.049,2024-12-01,2025-07-01,plan_change,,
SUB-00581-01,CUS-00581,PLN-STARTER,monthly,3,0.049,2025-07-01,2026-04-01,churn,voluntary,Price / budget cuts
SUB-00582-00,CUS-00582,PLN-STARTER,monthly,13,0.073,2024-12-01,2025-02-01,plan_change,,
SUB-00582-01,CUS-00582,PLN-STARTER,monthly,11,0.073,2025-02-01,2025-05-01,plan_change,,
SUB-00582-02,CUS-00582,PLN-STARTER,monthly,12,0.073,2025-05-01,2025-10-01,plan_change,,
SUB-00582-03,CUS-00582,PLN-STARTER,monthly,14,0.073,2025-10-01,2026-01-01,plan_change,,
SUB-00582-04,CUS-00582,PLN-STARTER,monthly,18,0.073,2026-01-01,2026-07-01,plan_change,,
SUB-00582-05,CUS-00582,PLN-STARTER,monthly,13,0.073,2026-07-01,,,,
SUB-00583-00,CUS-00583,PLN-SCALE,annual,102,0.135,2024-12-01,2026-01-01,plan_change,,
SUB-00583-01,CUS-00583,PLN-SCALE,annual,76,0.135,2026-01-01,2026-03-01,plan_change,,
SUB-00583-02,CUS-00583,PLN-SCALE,annual,110,0.135,2026-03-01,,,,
SUB-00584-00,CUS-00584,PLN-GROWTH,annual,15,0.151,2024-12-01,2025-01-01,plan_change,,
SUB-00584-01,CUS-00584,PLN-GROWTH,annual,16,0.151,2025-01-01,2025-07-01,plan_change,,
SUB-00584-02,CUS-00584,PLN-GROWTH,annual,18,0.151,2025-07-01,2026-01-01,plan_change,,
SUB-00584-03,CUS-00584,PLN-GROWTH,annual,23,0.151,2026-01-01,,,,
SUB-00585-00,CUS-00585,PLN-ENTERPRISE,monthly,213,0.118,2025-01-01,2025-10-01,churn,voluntary,Company acquired or closed
SUB-00586-00,CUS-00586,PLN-STARTER,monthly,5,0.028,2025-01-01,2025-04-01,plan_change,,
SUB-00586-01,CUS-00586,PLN-STARTER,monthly,7,0.028,2025-04-01,2026-01-01,plan_change,,
SUB-00586-02,CUS-00586,PLN-STARTER,monthly,9,0.028,2026-01-01,2026-08-01,plan_change,,
SUB-00586-03,CUS-00586,PLN-STARTER,monthly,13,0.028,2026-08-01,,,,
SUB-00587-00,CUS-00587,PLN-STARTER,monthly,2,0.0,2025-01-01,2025-08-01,plan_change,,
SUB-00587-01,CUS-00587,PLN-STARTER,monthly,3,0.0,2025-08-01,2026-08-01,plan_change,,
SUB-00587-02,CUS-00587,PLN-STARTER,monthly,4,0.0,2026-08-01,,,,
SUB-00588-00,CUS-00588,PLN-GROWTH,monthly,13,0.046,2025-01-01,2025-03-01,churn,voluntary,Poor support experience
SUB-00589-00,CUS-00589,PLN-STARTER,monthly,4,0.012,2025-01-01,2025-02-01,plan_change,,
SUB-00589-01,CUS-00589,PLN-STARTER,monthly,5,0.012,2025-02-01,,,,
SUB-00590-00,CUS-00590,PLN-SCALE,monthly,93,0.015,2025-01-01,2025-04-01,plan_change,,
SUB-00590-01,CUS-00590,PLN-SCALE,monthly,106,0.015,2025-04-01,,,,
SUB-00591-00,CUS-00591,PLN-STARTER,monthly,13,0.04,2025-01-01,2025-06-01,plan_change,,
SUB-00591-01,CUS-00591,PLN-STARTER,monthly,11,0.04,2025-06-01,2026-08-01,plan_change,,
SUB-00591-02,CUS-00591,PLN-STARTER,monthly,10,0.04,2026-08-01,,,,
SUB-00592-00,CUS-00592,PLN-GROWTH,monthly,14,0.109,2025-01-01,2025-04-01,plan_change,,
SUB-00592-01,CUS-00592,PLN-GROWTH,monthly,18,0.109,2025-04-01,2025-10-01,plan_change,,
SUB-00592-02,CUS-00592,PLN-GROWTH,monthly,20,0.109,2025-10-01,,,,
SUB-00593-00,CUS-00593,PLN-STARTER,monthly,3,0.041,2025-01-01,2025-05-01,plan_change,,
SUB-00593-01,CUS-00593,PLN-STARTER,monthly,4,0.041,2025-05-01,2025-10-01,churn,voluntary,Poor support experience
SUB-00594-00,CUS-00594,PLN-SCALE,monthly,57,0.033,2025-01-01,2025-03-01,plan_change,,
SUB-00594-01,CUS-00594,PLN-SCALE,monthly,45,0.033,2025-03-01,2026-08-01,plan_change,,
SUB-00594-02,CUS-00594,PLN-GROWTH,monthly,27,0.033,2026-08-01,,,,
SUB-00595-00,CUS-00595,PLN-STARTER,annual,7,0.155,2025-01-01,2025-03-01,plan_change,,
SUB-00595-01,CUS-00595,PLN-STARTER,annual,8,0.155,2025-03-01,2026-03-01,plan_change,,
SUB-00595-02,CUS-00595,PLN-STARTER,annual,11,0.155,2026-03-01,,,,
SUB-00596-00,CUS-00596,PLN-SCALE,monthly,42,0.096,2025-01-01,2025-02-01,plan_change,,
SUB-00596-01,CUS-00596,PLN-SCALE,monthly,55,0.096,2025-02-01,2025-04-01,plan_change,,
SUB-00596-02,CUS-00596,PLN-SCALE,monthly,66,0.096,2025-04-01,2026-01-01,plan_change,,
SUB-00596-03,CUS-00596,PLN-SCALE,monthly,80,0.096,2026-01-01,,,,
SUB-00597-00,CUS-00597,PLN-GROWTH,monthly,39,0.025,2025-01-01,2025-12-01,plan_change,,
SUB-00597-01,CUS-00597,PLN-GROWTH,monthly,27,0.025,2025-12-01,2026-01-01,plan_change,,
SUB-00597-02,CUS-00597,PLN-GROWTH,monthly,38,0.025,2026-01-01,2026-04-01,churn,involuntary,Payment failure
SUB-00598-00,CUS-00598,PLN-GROWTH,monthly,11,0.096,2025-01-01,2025-06-01,plan_change,,
SUB-00598-01,CUS-00598,PLN-GROWTH,monthly,15,0.096,2025-06-01,2026-02-01,plan_change,,
SUB-00598-02,CUS-00598,PLN-STARTER,monthly,9,0.096,2026-02-01,,,,
SUB-00599-00,CUS-00599,PLN-GROWTH,annual,28,0.164,2025-01-01,2025-05-01,plan_change,,
SUB-00599-01,CUS-00599,PLN-GROWTH,annual,31,0.164,2025-05-01,2025-10-01,plan_change,,
SUB-00599-02,CUS-00599,PLN-GROWTH,annual,40,0.164,2025-10-01,2026-05-01,plan_change,,
SUB-00599-03,CUS-00599,PLN-GROWTH,annual,54,0.164,2026-05-01,,,,
SUB-00600-00,CUS-00600,PLN-STARTER,monthly,14,0.004,2025-01-01,2025-09-01,churn,involuntary,Payment failure
SUB-00601-00,CUS-00601,PLN-SCALE,annual,88,0.205,2025-01-01,2025-04-01,plan_change,,
SUB-00601-01,CUS-00601,PLN-SCALE,annual,124,0.205,2025-04-01,2026-05-01,plan_change,,
SUB-00601-02,CUS-00601,PLN-SCALE,annual,132,0.205,2026-05-01,,,,
SUB-00602-00,CUS-00602,PLN-GROWTH,monthly,16,0.033,2025-01-01,2026-03-01,plan_change,,
SUB-00602-01,CUS-00602,PLN-GROWTH,monthly,14,0.033,2026-03-01,2026-04-01,plan_change,,
SUB-00602-02,CUS-00602,PLN-GROWTH,monthly,11,0.033,2026-04-01,2026-08-01,plan_change,,
SUB-00602-03,CUS-00602,PLN-GROWTH,monthly,16,0.033,2026-08-01,,,,
SUB-00603-00,CUS-00603,PLN-GROWTH,annual,29,0.135,2025-01-01,,,,
SUB-00604-00,CUS-00604,PLN-GROWTH,monthly,13,0.053,2025-01-01,2025-03-01,plan_change,,
SUB-00604-01,CUS-00604,PLN-GROWTH,monthly,10,0.053,2025-03-01,2025-05-01,plan_change,,
SUB-00604-02,CUS-00604,PLN-STARTER,monthly,8,0.053,2025-05-01,2026-05-01,churn,voluntary,Price / budget cuts
SUB-00605-00,CUS-00605,PLN-ENTERPRISE,annual,529,0.175,2025-01-01,2025-08-01,plan_change,,
SUB-00605-01,CUS-00605,PLN-ENTERPRISE,annual,629,0.175,2025-08-01,2025-09-01,plan_change,,
SUB-00605-02,CUS-00605,PLN-ENTERPRISE,annual,741,0.175,2025-09-01,2026-01-01,plan_change,,
SUB-00605-03,CUS-00605,PLN-ENTERPRISE,annual,882,0.175,2026-01-01,2026-08-01,plan_change,,
SUB-00605-04,CUS-00605,PLN-ENTERPRISE,annual,1034,0.175,2026-08-01,,,,
SUB-00606-00,CUS-00606,PLN-GROWTH,monthly,35,0.034,2025-01-01,2025-10-01,churn,voluntary,Company acquired or closed
SUB-00607-00,CUS-00607,PLN-GROWTH,monthly,19,0.027,2025-01-01,2025-12-01,churn,involuntary,Payment failure
SUB-00608-00,CUS-00608,PLN-SCALE,monthly,59,0.074,2025-01-01,2025-05-01,plan_change,,
SUB-00608-01,CUS-00608,PLN-SCALE,monthly,77,0.074,2025-05-01,2026-01-01,plan_change,,
SUB-00608-02,CUS-00608,PLN-SCALE,monthly,104,0.074,2026-01-01,2026-04-01,plan_change,,
SUB-00608-03,CUS-00608,PLN-SCALE,monthly,124,0.074,2026-04-01,,,,
SUB-00609-00,CUS-00609,PLN-STARTER,monthly,5,0.018,2025-01-01,2026-01-01,plan_change,,
SUB-00609-01,CUS-00609,PLN-STARTER,monthly,4,0.018,2026-01-01,,,,
SUB-00610-00,CUS-00610,PLN-SCALE,monthly,189,0.102,2025-01-01,2025-07-01,plan_change,,
SUB-00610-01,CUS-00610,PLN-SCALE,monthly,211,0.102,2025-07-01,2025-10-01,plan_change,,
SUB-00610-02,CUS-00610,PLN-SCALE,monthly,138,0.102,2025-10-01,2026-03-01,plan_change,,
SUB-00610-03,CUS-00610,PLN-SCALE,monthly,183,0.102,2026-03-01,,,,
SUB-00611-00,CUS-00611,PLN-SCALE,monthly,67,0.1,2025-01-01,2025-05-01,plan_change,,
SUB-00611-01,CUS-00611,PLN-SCALE,monthly,79,0.1,2025-05-01,2025-09-01,churn,involuntary,Payment failure
SUB-00612-00,CUS-00612,PLN-STARTER,annual,3,0.092,2025-01-01,2025-02-01,plan_change,,
SUB-00612-01,CUS-00612,PLN-STARTER,annual,4,0.092,2025-02-01,,,,
SUB-00613-00,CUS-00613,PLN-STARTER,monthly,11,0.0,2025-01-01,2025-05-01,churn,involuntary,Payment failure
SUB-00614-00,CUS-00614,PLN-GROWTH,monthly,21,0.066,2025-01-01,2025-03-01,plan_change,,
SUB-00614-01,CUS-00614,PLN-GROWTH,monthly,26,0.066,2025-03-01,2026-03-01,churn,voluntary,Low adoption
SUB-00615-00,CUS-00615,PLN-GROWTH,monthly,14,0.04,2025-01-01,2025-08-01,plan_change,,
SUB-00615-01,CUS-00615,PLN-GROWTH,monthly,17,0.04,2025-08-01,2026-03-01,plan_change,,
SUB-00615-02,CUS-00615,PLN-GROWTH,monthly,20,0.04,2026-03-01,,,,
SUB-00616-00,CUS-00616,PLN-GROWTH,monthly,11,0.063,2025-01-01,2025-04-01,plan_change,,
SUB-00616-01,CUS-00616,PLN-GROWTH,monthly,12,0.063,2025-04-01,2025-05-01,churn,involuntary,Payment failure
SUB-00617-00,CUS-00617,PLN-STARTER,monthly,14,0.03,2025-01-01,2025-04-01,churn,voluntary,Poor support experience
SUB-00618-00,CUS-00618,PLN-STARTER,monthly,6,0.038,2025-01-01,2026-07-01,churn,involuntary,Payment failure
SUB-00619-00,CUS-00619,PLN-SCALE,annual,123,0.245,2025-01-01,2025-12-01,plan_change,,
SUB-00619-01,CUS-00619,PLN-SCALE,annual,111,0.245,2025-12-01,2026-03-01,plan_change,,
SUB-00619-02,CUS-00619,PLN-SCALE,annual,90,0.245,2026-03-01,2026-08-01,plan_change,,
SUB-00619-03,CUS-00619,PLN-SCALE,annual,56,0.245,2026-08-01,,,,
SUB-00620-00,CUS-00620,PLN-GROWTH,monthly,28,0.0,2025-01-01,2025-03-01,churn,voluntary,Poor support experience
SUB-00621-00,CUS-00621,PLN-GROWTH,monthly,38,0.086,2025-01-01,2025-06-01,plan_change,,
SUB-00621-01,CUS-00621,PLN-GROWTH,monthly,42,0.086,2025-06-01,2025-10-01,plan_change,,
SUB-00621-02,CUS-00621,PLN-GROWTH,monthly,50,0.086,2025-10-01,2026-01-01,plan_change,,
SUB-00621-03,CUS-00621,PLN-GROWTH,monthly,30,0.086,2026-01-01,,,,
SUB-00622-00,CUS-00622,PLN-GROWTH,monthly,16,0.012,2025-01-01,2025-08-01,plan_change,,
SUB-00622-01,CUS-00622,PLN-GROWTH,monthly,18,0.012,2025-08-01,2026-01-01,churn,voluntary,Missing functionality
SUB-00623-00,CUS-00623,PLN-SCALE,annual,128,0.251,2025-02-01,2025-03-01,plan_change,,
SUB-00623-01,CUS-00623,PLN-SCALE,annual,159,0.251,2025-03-01,2025-04-01,plan_change,,
SUB-00623-02,CUS-00623,PLN-SCALE,annual,211,0.251,2025-04-01,2025-05-01,plan_change,,
SUB-00623-03,CUS-00623,PLN-SCALE,annual,190,0.251,2025-05-01,2025-10-01,plan_change,,
SUB-00623-04,CUS-00623,PLN-SCALE,annual,158,0.251,2025-10-01,2026-02-01,plan_change,,
SUB-00623-05,CUS-00623,PLN-SCALE,annual,186,0.251,2026-02-01,,,,
SUB-00624-00,CUS-00624,PLN-STARTER,monthly,8,0.033,2025-02-01,2025-09-01,plan_change,,
SUB-00624-01,CUS-00624,PLN-STARTER,monthly,7,0.033,2025-09-01,2025-11-01,plan_change,,
SUB-00624-02,CUS-00624,PLN-STARTER,monthly,10,0.033,2025-11-01,,,,
SUB-00625-00,CUS-00625,PLN-SCALE,annual,127,0.217,2025-02-01,2026-03-01,plan_change,,
SUB-00625-01,CUS-00625,PLN-SCALE,annual,156,0.217,2026-03-01,,,,
SUB-00626-00,CUS-00626,PLN-SCALE,annual,192,0.267,2025-02-01,2025-03-01,plan_change,,
SUB-00626-01,CUS-00626,PLN-SCALE,annual,236,0.267,2025-03-01,2025-11-01,plan_change,,
SUB-00626-02,CUS-00626,PLN-SCALE,annual,302,0.267,2025-11-01,,,,
SUB-00627-00,CUS-00627,PLN-STARTER,annual,13,0.122,2025-02-01,2026-05-01,plan_change,,
SUB-00627-01,CUS-00627,PLN-STARTER,annual,17,0.122,2026-05-01,,,,
SUB-00628-00,CUS-00628,PLN-GROWTH,monthly,15,0.043,2025-02-01,2025-09-01,plan_change,,
SUB-00628-01,CUS-00628,PLN-STARTER,monthly,9,0.043,2025-09-01,2025-12-01,churn,involuntary,Payment failure
SUB-00629-00,CUS-00629,PLN-STARTER,monthly,12,0.044,2025-02-01,2026-03-01,churn,voluntary,Switched to competitor
SUB-00630-00,CUS-00630,PLN-GROWTH,annual,12,0.142,2025-02-01,,,,
SUB-00631-00,CUS-00631,PLN-GROWTH,annual,44,0.157,2025-02-01,2026-02-01,plan_change,,
SUB-00631-01,CUS-00631,PLN-GROWTH,annual,63,0.157,2026-02-01,2026-03-01,plan_change,,
SUB-00631-02,CUS-00631,PLN-GROWTH,annual,79,0.157,2026-03-01,,,,
SUB-00632-00,CUS-00632,PLN-GROWTH,monthly,25,0.045,2025-02-01,,,,
SUB-00633-00,CUS-00633,PLN-SCALE,monthly,116,0.046,2025-02-01,2025-03-01,plan_change,,
SUB-00633-01,CUS-00633,PLN-SCALE,monthly,81,0.046,2025-03-01,2026-03-01,plan_change,,
SUB-00633-02,CUS-00633,PLN-SCALE,monthly,55,0.046,2026-03-01,,,,
SUB-00634-00,CUS-00634,PLN-STARTER,monthly,6,0.048,2025-02-01,2025-03-01,churn,voluntary,Low adoption
SUB-00634-01,CUS-00634,PLN-STARTER,monthly,5,0.048,2025-08-01,2025-09-01,plan_change,,
SUB-00634-02,CUS-00634,PLN-STARTER,monthly,7,0.048,2025-09-01,,,,
SUB-00635-00,CUS-00635,PLN-STARTER,monthly,10,0.049,2025-02-01,2025-03-01,churn,voluntary,Low adoption
SUB-00636-00,CUS-00636,PLN-STARTER,annual,7,0.092,2025-02-01,,,,
SUB-00637-00,CUS-00637,PLN-GROWTH,annual,14,0.118,2025-02-01,2025-09-01,plan_change,,
SUB-00637-01,CUS-00637,PLN-GROWTH,annual,19,0.118,2025-09-01,2026-07-01,plan_change,,
SUB-00637-02,CUS-00637,PLN-GROWTH,annual,14,0.118,2026-07-01,,,,
SUB-00638-00,CUS-00638,PLN-GROWTH,annual,20,0.159,2025-02-01,2026-06-01,plan_change,,
SUB-00638-01,CUS-00638,PLN-GROWTH,annual,25,0.159,2026-06-01,2026-08-01,plan_change,,
SUB-00638-02,CUS-00638,PLN-GROWTH,annual,18,0.159,2026-08-01,,,,
SUB-00639-00,CUS-00639,PLN-ENTERPRISE,annual,443,0.24,2025-02-01,2025-08-01,plan_change,,
SUB-00639-01,CUS-00639,PLN-ENTERPRISE,annual,288,0.24,2025-08-01,2026-01-01,plan_change,,
SUB-00639-02,CUS-00639,PLN-ENTERPRISE,annual,383,0.24,2026-01-01,,,,
SUB-00640-00,CUS-00640,PLN-SCALE,monthly,90,0.093,2025-02-01,2026-01-01,plan_change,,
SUB-00640-01,CUS-00640,PLN-SCALE,monthly,98,0.093,2026-01-01,2026-02-01,plan_change,,
SUB-00640-02,CUS-00640,PLN-SCALE,monthly,115,0.093,2026-02-01,,,,
SUB-00641-00,CUS-00641,PLN-STARTER,monthly,6,0.001,2025-02-01,2025-07-01,churn,voluntary,Price / budget cuts
SUB-00642-00,CUS-00642,PLN-STARTER,monthly,2,0.0,2025-02-01,,,,
SUB-00643-00,CUS-00643,PLN-GROWTH,monthly,21,0.024,2025-02-01,2025-05-01,churn,voluntary,Low adoption
SUB-00644-00,CUS-00644,PLN-STARTER,monthly,3,0.031,2025-02-01,2025-06-01,churn,voluntary,Missing functionality
SUB-00645-00,CUS-00645,PLN-GROWTH,monthly,10,0.08,2025-02-01,2026-08-01,plan_change,,
SUB-00645-01,CUS-00645,PLN-GROWTH,monthly,13,0.08,2026-08-01,,,,
SUB-00646-00,CUS-00646,PLN-GROWTH,monthly,10,0.056,2025-02-01,2025-07-01,plan_change,,
SUB-00646-01,CUS-00646,PLN-STARTER,monthly,7,0.056,2025-07-01,2025-10-01,plan_change,,
SUB-00646-02,CUS-00646,PLN-STARTER,monthly,10,0.056,2025-10-01,2026-07-01,plan_change,,
SUB-00646-03,CUS-00646,PLN-STARTER,monthly,11,0.056,2026-07-01,,,,
SUB-00647-00,CUS-00647,PLN-GROWTH,monthly,15,0.04,2025-02-01,2025-04-01,plan_change,,
SUB-00647-01,CUS-00647,PLN-GROWTH,monthly,19,0.04,2025-04-01,2025-05-01,churn,voluntary,Low adoption
SUB-00648-00,CUS-00648,PLN-SCALE,annual,172,0.201,2025-02-01,2025-06-01,plan_change,,
SUB-00648-01,CUS-00648,PLN-SCALE,annual,227,0.201,2025-06-01,,,,
SUB-00649-00,CUS-00649,PLN-GROWTH,annual,22,0.196,2025-02-01,2025-04-01,plan_change,,
SUB-00649-01,CUS-00649,PLN-GROWTH,annual,18,0.196,2025-04-01,2025-10-01,plan_change,,
SUB-00649-02,CUS-00649,PLN-GROWTH,annual,24,0.196,2025-10-01,,,,
SUB-00650-00,CUS-00650,PLN-STARTER,monthly,2,0.013,2025-02-01,2025-05-01,plan_change,,
SUB-00650-01,CUS-00650,PLN-STARTER,monthly,3,0.013,2025-05-01,2025-06-01,plan_change,,
SUB-00650-02,CUS-00650,PLN-STARTER,monthly,2,0.013,2025-06-01,2025-07-01,churn,voluntary,Switched to competitor
SUB-00651-00,CUS-00651,PLN-GROWTH,monthly,32,0.015,2025-02-01,2025-05-01,churn,voluntary,Switched to competitor
SUB-00652-00,CUS-00652,PLN-GROWTH,monthly,11,0.0,2025-02-01,2025-03-01,plan_change,,
SUB-00652-01,CUS-00652,PLN-GROWTH,monthly,16,0.0,2025-03-01,2025-10-01,plan_change,,
SUB-00652-02,CUS-00652,PLN-GROWTH,monthly,10,0.0,2025-10-01,2026-07-01,plan_change,,
SUB-00652-03,CUS-00652,PLN-GROWTH,monthly,13,0.0,2026-07-01,,,,
SUB-00653-00,CUS-00653,PLN-STARTER,monthly,4,0.0,2025-02-01,2025-12-01,churn,voluntary,Low adoption
SUB-00654-00,CUS-00654,PLN-GROWTH,monthly,13,0.036,2025-03-01,2025-04-01,churn,voluntary,Company acquired or closed
SUB-00655-00,CUS-00655,PLN-GROWTH,monthly,24,0.033,2025-03-01,2025-09-01,churn,voluntary,Poor support experience
SUB-00656-00,CUS-00656,PLN-GROWTH,annual,25,0.11,2025-03-01,2026-02-01,plan_change,,
SUB-00656-01,CUS-00656,PLN-GROWTH,annual,18,0.11,2026-02-01,,,,
SUB-00657-00,CUS-00657,PLN-STARTER,annual,8,0.092,2025-03-01,2026-03-01,plan_change,,
SUB-00657-01,CUS-00657,PLN-STARTER,annual,11,0.092,2026-03-01,,,,
SUB-00658-00,CUS-00658,PLN-STARTER,monthly,3,0.0,2025-03-01,2025-07-01,churn,voluntary,Company acquired or closed
SUB-00659-00,CUS-00659,PLN-SCALE,annual,126,0.158,2025-03-01,2025-04-01,plan_change,,
SUB-00659-01,CUS-00659,PLN-SCALE,annual,153,0.158,2025-04-01,2025-10-01,plan_change,,
SUB-00659-02,CUS-00659,PLN-SCALE,annual,222,0.158,2025-10-01,,,,
SUB-00660-00,CUS-00660,PLN-SCALE,monthly,150,0.117,2025-03-01,2026-04-01,plan_change,,
SUB-00660-01,CUS-00660,PLN-SCALE,monthly,128,0.117,2026-04-01,2026-06-01,plan_change,,
SUB-00660-02,CUS-00660,PLN-SCALE,monthly,174,0.117,2026-06-01,,,,
SUB-00661-00,CUS-00661,PLN-GROWTH,monthly,18,0.074,2025-03-01,2025-07-01,churn,voluntary,Switched to competitor
SUB-00662-00,CUS-00662,PLN-GROWTH,monthly,48,0.098,2025-03-01,2026-02-01,plan_change,,
SUB-00662-01,CUS-00662,PLN-GROWTH,monthly,60,0.098,2026-02-01,2026-06-01,plan_change,,
SUB-00662-02,CUS-00662,PLN-GROWTH,monthly,33,0.098,2026-06-01,,,,
SUB-00663-00,CUS-00663,PLN-STARTER,monthly,6,0.0,2025-03-01,2026-08-01,plan_change,,
SUB-00663-01,CUS-00663,PLN-STARTER,monthly,7,0.0,2026-08-01,,,,
SUB-00664-00,CUS-00664,PLN-GROWTH,monthly,16,0.037,2025-03-01,2025-07-01,churn,voluntary,Price / budget cuts
SUB-00665-00,CUS-00665,PLN-STARTER,monthly,5,0.042,2025-03-01,2025-07-01,plan_change,,
SUB-00665-01,CUS-00665,PLN-STARTER,monthly,7,0.042,2025-07-01,2026-01-01,churn,voluntary,Low adoption
SUB-00666-00,CUS-00666,PLN-ENTERPRISE,annual,255,0.231,2025-03-01,2026-06-01,plan_change,,
SUB-00666-01,CUS-00666,PLN-ENTERPRISE,annual,301,0.231,2026-06-01,,,,
SUB-00667-00,CUS-00667,PLN-GROWTH,monthly,46,0.078,2025-03-01,2025-11-01,churn,voluntary,Company acquired or closed
SUB-00668-00,CUS-00668,PLN-SCALE,monthly,164,0.156,2025-03-01,2025-08-01,plan_change,,
SUB-00668-01,CUS-00668,PLN-SCALE,monthly,190,0.156,2025-08-01,2026-02-01,plan_change,,
SUB-00668-02,CUS-00668,PLN-SCALE,monthly,254,0.156,2026-02-01,2026-03-01,plan_change,,
SUB-00668-03,CUS-00668,PLN-SCALE,monthly,347,0.156,2026-03-01,2026-07-01,plan_change,,
SUB-00668-04,CUS-00668,PLN-ENTERPRISE,monthly,438,0.156,2026-07-01,,,,
SUB-00669-00,CUS-00669,PLN-STARTER,monthly,5,0.034,2025-03-01,2026-04-01,plan_change,,
SUB-00669-01,CUS-00669,PLN-STARTER,monthly,4,0.034,2026-04-01,2026-06-01,churn,voluntary,Low adoption
SUB-00670-00,CUS-00670,PLN-GROWTH,monthly,29,0.0,2025-03-01,2026-08-01,plan_change,,
SUB-00670-01,CUS-00670,PLN-GROWTH,monthly,32,0.0,2026-08-01,,,,
SUB-00671-00,CUS-00671,PLN-STARTER,monthly,12,0.0,2025-03-01,2025-12-01,churn,voluntary,Missing functionality
SUB-00672-00,CUS-00672,PLN-GROWTH,monthly,27,0.068,2025-03-01,2025-08-01,plan_change,,
SUB-00672-01,CUS-00672,PLN-GROWTH,monthly,25,0.068,2025-08-01,2026-03-01,plan_change,,
SUB-00672-02,CUS-00672,PLN-GROWTH,monthly,19,0.068,2026-03-01,,,,
SUB-00673-00,CUS-00673,PLN-STARTER,monthly,2,0.0,2025-03-01,2025-05-01,churn,voluntary,Switched to competitor
SUB-00673-01,CUS-00673,PLN-STARTER,monthly,2,0.0,2025-12-01,2026-01-01,churn,involuntary,Payment failure
SUB-00674-00,CUS-00674,PLN-STARTER,monthly,12,0.0,2025-03-01,2025-10-01,churn,voluntary,Price / budget cuts
SUB-00675-00,CUS-00675,PLN-GROWTH,monthly,14,0.019,2025-03-01,2025-09-01,plan_change,,
SUB-00675-01,CUS-00675,PLN-GROWTH,monthly,18,0.019,2025-09-01,2026-01-01,plan_change,,
SUB-00675-02,CUS-00675,PLN-GROWTH,monthly,11,0.019,2026-01-01,2026-03-01,plan_change,,
SUB-00675-03,CUS-00675,PLN-GROWTH,monthly,15,0.019,2026-03-01,2026-05-01,plan_change,,
SUB-00675-04,CUS-00675,PLN-GROWTH,monthly,21,0.019,2026-05-01,2026-07-01,churn,involuntary,Payment failure
SUB-00676-00,CUS-00676,PLN-STARTER,monthly,6,0.039,2025-03-01,2025-06-01,churn,voluntary,Price / budget cuts
SUB-00677-00,CUS-00677,PLN-GROWTH,monthly,23,0.042,2025-03-01,2025-11-01,churn,voluntary,Missing functionality
SUB-00678-00,CUS-00678,PLN-GROWTH,annual,14,0.117,2025-03-01,2026-04-01,plan_change,,
SUB-00678-01,CUS-00678,PLN-GROWTH,annual,16,0.117,2026-04-01,2026-05-01,plan_change,,
SUB-00678-02,CUS-00678,PLN-GROWTH,annual,21,0.117,2026-05-01,,,,
SUB-00679-00,CUS-00679,PLN-GROWTH,monthly,27,0.05,2025-03-01,2025-08-01,plan_change,,
SUB-00679-01,CUS-00679,PLN-GROWTH,monthly,17,0.05,2025-08-01,2026-08-01,plan_change,,
