customer_id,month,licensed_seats,active_users,sessions,feature_adoption_score,support_tickets,csat_score
CUS-00633,2026-06-01,55,2,20,52.5,1,4.07
CUS-00633,2026-07-01,55,2,9,51.5,1,4.66
CUS-00633,2026-08-01,55,2,17,55.2,2,3.58
CUS-00634,2025-02-01,6,4,47,69.0,2,4.19
CUS-00634,2025-08-01,5,4,84,69.5,1,4.34
CUS-00634,2025-09-01,7,6,194,66.6,2,4.26
CUS-00634,2025-10-01,7,6,192,70.8,2,4.08
CUS-00634,2025-11-01,7,6,205,67.7,2,4.39
CUS-00634,2025-12-01,7,6,215,73.8,1,4.15
CUS-00634,2026-01-01,7,6,156,75.4,2,3.91
CUS-00634,2026-02-01,7,6,92,75.1,5,3.92
CUS-00634,2026-03-01,7,5,63,69.3,4,3.48
CUS-00634,2026-04-01,7,6,66,76.2,1,4.02
CUS-00634,2026-05-01,7,5,98,65.5,0,4.55
CUS-00634,2026-06-01,7,5,64,53.2,0,4.49
CUS-00634,2026-07-01,7,5,135,76.0,5,4.13
CUS-00634,2026-08-01,7,6,82,74.6,2,3.73
CUS-00635,2025-02-01,10,7,214,53.5,2,3.94
CUS-00636,2025-02-01,7,4,122,58.6,1,3.64
CUS-00636,2025-03-01,7,4,84,50.5,3,3.79
CUS-00636,2025-04-01,7,4,82,54.2,2,3.84
CUS-00636,2025-05-01,7,4,59,52.1,0,3.86
CUS-00636,2025-06-01,7,3,35,53.1,1,3.59
CUS-00636,2025-07-01,7,4,42,46.7,2,3.29
CUS-00636,2025-08-01,7,3,63,54.7,1,4.28
CUS-00636,2025-09-01,7,3,19,41.2,3,3.69
CUS-00636,2025-10-01,7,3,21,37.6,1,3.63
CUS-00636,2025-11-01,7,3,40,55.0,5,3.67
CUS-00636,2025-12-01,7,2,27,55.9,3,3.43
CUS-00636,2026-01-01,7,2,39,38.7,3,3.35
CUS-00636,2026-02-01,7,1,6,42.7,2,3.57
CUS-00636,2026-03-01,7,1,10,53.9,3,3.69
CUS-00636,2026-04-01,7,1,10,49.4,1,3.11
CUS-00636,2026-05-01,7,1,18,37.6,1,3.3
CUS-00636,2026-06-01,7,1,6,36.0,2,3.15
CUS-00636,2026-07-01,7,1,8,28.1,6,2.69
CUS-00636,2026-08-01,7,1,9,39.3,3,2.59
CUS-00637,2025-02-01,14,10,324,83.2,0,4.77
CUS-00637,2025-03-01,14,10,329,71.7,4,4.29
CUS-00637,2025-04-01,14,10,287,74.8,2,4.52
CUS-00637,2025-05-01,14,10,133,73.6,2,4.67
CUS-00637,2025-06-01,14,10,251,79.6,2,4.05
CUS-00637,2025-07-01,14,9,210,80.5,4,4.24
CUS-00637,2025-08-01,14,9,174,83.2,2,4.27
CUS-00637,2025-09-01,19,12,288,85.1,2,4.51
CUS-00637,2025-10-01,19,13,183,82.1,1,4.28
CUS-00637,2025-11-01,19,13,297,71.3,4,3.99
CUS-00637,2025-12-01,19,13,261,81.9,2,4.19
CUS-00637,2026-01-01,19,13,309,77.6,3,4.07
CUS-00637,2026-02-01,19,14,122,83.5,1,4.41
CUS-00637,2026-03-01,19,14,408,79.5,1,4.47
CUS-00637,2026-04-01,19,14,289,73.0,0,4.63
CUS-00637,2026-05-01,19,13,182,68.5,2,4.53
CUS-00637,2026-06-01,19,13,123,75.0,3,4.15
CUS-00637,2026-07-01,14,10,92,85.1,0,4.33
CUS-00637,2026-08-01,14,10,205,79.5,2,4.9
CUS-00638,2025-02-01,20,17,424,82.9,2,4.39
CUS-00638,2025-03-01,20,17,437,84.3,4,4.34
CUS-00638,2025-04-01,20,17,603,82.9,0,4.51
CUS-00638,2025-05-01,20,18,562,74.7,3,4.62
CUS-00638,2025-06-01,20,17,187,71.9,2,4.21
CUS-00638,2025-07-01,20,17,576,68.7,2,5.0
CUS-00638,2025-08-01,20,17,250,84.3,2,4.81
CUS-00638,2025-09-01,20,17,405,90.5,2,4.61
CUS-00638,2025-10-01,20,17,249,77.0,1,4.98
CUS-00638,2025-11-01,20,17,604,82.8,2,4.67
CUS-00638,2025-12-01,20,17,612,80.5,1,4.92
CUS-00638,2026-01-01,20,18,273,82.7,1,4.65
CUS-00638,2026-02-01,20,17,575,78.5,3,4.46
CUS-00638,2026-03-01,20,18,565,88.1,1,4.89
CUS-00638,2026-04-01,20,18,689,82.9,2,4.45
CUS-00638,2026-05-01,20,18,604,80.8,1,5.0
CUS-00638,2026-06-01,25,22,365,76.6,3,4.3
CUS-00638,2026-07-01,25,22,417,85.6,1,4.49
CUS-00638,2026-08-01,18,15,382,86.3,1,4.88
CUS-00639,2025-02-01,443,323,2874,69.0,3,4.21
CUS-00639,2025-03-01,443,322,7616,72.8,0,3.76
CUS-00639,2025-04-01,443,314,5526,76.4,0,4.13
CUS-00639,2025-05-01,443,299,9653,68.3,1,4.24
CUS-00639,2025-06-01,443,283,6071,57.7,3,4.19
CUS-00639,2025-07-01,443,259,5192,70.6,0,4.51
CUS-00639,2025-08-01,288,178,5036,72.1,0,4.59
CUS-00639,2025-09-01,288,169,3218,57.5,2,4.15
CUS-00639,2025-10-01,288,172,2947,62.9,1,3.72
CUS-00639,2025-11-01,288,186,4983,71.4,1,3.89
CUS-00639,2025-12-01,288,181,5009,62.9,1,4.41
CUS-00639,2026-01-01,383,247,7715,58.6,2,4.15
CUS-00639,2026-02-01,383,266,3686,61.3,3,3.82
CUS-00639,2026-03-01,383,250,5873,66.6,3,4.01
CUS-00639,2026-04-01,383,232,7145,62.1,3,4.11
CUS-00639,2026-05-01,383,221,6426,68.8,0,3.8
CUS-00639,2026-06-01,383,220,3610,65.6,1,3.56
CUS-00639,2026-07-01,383,214,5579,67.9,0,4.1
CUS-00639,2026-08-01,383,215,5356,60.9,1,4.11
CUS-00640,2025-02-01,90,80,794,85.3,2,4.76
CUS-00640,2025-03-01,90,81,2202,83.5,0,4.94
CUS-00640,2025-04-01,90,84,1951,98.1,1,4.78
CUS-00640,2025-05-01,90,83,3219,92.9,1,5.0
CUS-00640,2025-06-01,90,81,1392,100,1,4.72
CUS-00640,2025-07-01,90,86,2299,90.6,0,5.0
CUS-00640,2025-08-01,90,86,1515,91.3,1,4.78
CUS-00640,2025-09-01,90,86,3189,85.5,3,5.0
CUS-00640,2025-10-01,90,86,3094,92.1,0,4.49
CUS-00640,2025-11-01,90,90,3649,85.5,0,5.0
CUS-00640,2025-12-01,90,90,1269,90.5,0,5.0
CUS-00640,2026-01-01,98,98,2270,91.4,4,4.57
CUS-00640,2026-02-01,115,112,2482,97.2,0,5.0
CUS-00640,2026-03-01,115,114,4323,94.4,3,4.95
CUS-00640,2026-04-01,115,113,3229,89.7,2,4.71
CUS-00640,2026-05-01,115,115,1475,97.8,0,5.0
CUS-00640,2026-06-01,115,115,2838,85.2,2,4.45
CUS-00640,2026-07-01,115,115,1327,100,0,5.0
CUS-00640,2026-08-01,115,111,3773,95.6,0,4.67
CUS-00641,2025-02-01,6,3,76,43.4,3,3.19
CUS-00641,2025-03-01,6,3,24,46.0,1,3.42
CUS-00641,2025-04-01,6,3,73,51.9,5,3.62
CUS-00641,2025-05-01,6,3,72,56.8,3,3.58
CUS-00641,2025-06-01,6,3,61,55.8,2,3.93
CUS-00642,2025-02-01,2,1,26,66.8,1,4.33
CUS-00642,2025-03-01,2,1,8,67.2,3,4.28
CUS-00642,2025-04-01,2,1,23,76.3,3,4.21
CUS-00642,2025-05-01,2,1,16,70.2,2,4.3
CUS-00642,2025-06-01,2,1,10,75.5,1,3.84
CUS-00642,2025-07-01,2,1,15,56.5,3,4.31
CUS-00642,2025-08-01,2,1,14,59.5,3,4.28
CUS-00642,2025-09-01,2,1,19,65.7,0,4.48
CUS-00642,2025-10-01,2,1,20,66.2,2,4.05
CUS-00642,2025-11-01,2,1,22,69.7,1,4.58
CUS-00642,2025-12-01,2,1,26,68.5,3,3.5
CUS-00642,2026-01-01,2,1,23,56.9,1,4.68
CUS-00642,2026-02-01,2,1,7,63.1,3,4.3
CUS-00642,2026-03-01,2,1,7,73.3,0,4.17
CUS-00642,2026-04-01,2,1,7,73.7,2,4.05
CUS-00642,2026-05-01,2,1,14,61.8,3,4.15
CUS-00642,2026-06-01,2,1,26,67.8,2,3.97
CUS-00642,2026-07-01,2,1,16,61.5,1,4.25
CUS-00642,2026-08-01,2,1,18,59.7,4,3.65
CUS-00643,2025-02-01,21,12,294,67.4,3,3.87
CUS-00643,2025-03-01,21,12,262,78.8,0,4.33
CUS-00643,2025-04-01,21,11,271,56.5,0,3.86
CUS-00644,2025-02-01,3,2,39,71.6,2,4.19
CUS-00644,2025-03-01,3,2,37,72.1,2,4.06
CUS-00644,2025-04-01,3,2,33,70.2,0,3.97
CUS-00644,2025-05-01,3,2,22,66.5,1,4.24
CUS-00645,2025-02-01,10,7,224,60.5,2,4.04
CUS-00645,2025-03-01,10,6,46,58.5,1,3.84
CUS-00645,2025-04-01,10,6,96,64.0,1,4.38
CUS-00645,2025-05-01,10,5,44,57.0,3,4.24
CUS-00645,2025-06-01,10,5,49,60.0,4,3.94
CUS-00645,2025-07-01,10,4,102,63.5,1,3.57
CUS-00645,2025-08-01,10,4,97,55.1,4,3.87
CUS-00645,2025-09-01,10,3,60,58.7,2,3.49
CUS-00645,2025-10-01,10,3,52,60.0,2,4.13
CUS-00645,2025-11-01,10,2,27,53.0,1,3.67
CUS-00645,2025-12-01,10,1,15,46.7,3,3.36
CUS-00645,2026-01-01,10,1,7,51.5,1,3.8
CUS-00645,2026-02-01,10,1,15,44.9,0,3.46
CUS-00645,2026-03-01,10,1,9,48.2,6,3.24
CUS-00645,2026-04-01,10,1,12,33.9,2,3.75
CUS-00645,2026-05-01,10,1,9,49.7,4,3.47
CUS-00645,2026-06-01,10,1,5,51.8,3,3.5
CUS-00645,2026-07-01,10,1,7,42.7,1,3.27
CUS-00645,2026-08-01,13,1,14,51.7,4,3.42
CUS-00646,2025-02-01,10,7,192,69.1,1,4.32
CUS-00646,2025-03-01,10,8,161,72.9,3,4.26
CUS-00646,2025-04-01,10,8,255,71.7,1,4.51
CUS-00646,2025-05-01,10,8,102,64.7,1,4.57
CUS-00646,2025-06-01,10,8,210,80.1,2,4.34
CUS-00646,2025-07-01,7,6,113,76.4,5,3.7
CUS-00646,2025-08-01,7,5,57,71.8,4,4.13
CUS-00646,2025-09-01,7,5,116,75.8,2,4.38
CUS-00646,2025-10-01,10,7,135,61.2,4,3.99
CUS-00646,2025-11-01,10,7,89,79.1,1,4.59
CUS-00646,2025-12-01,10,7,220,56.0,4,3.57
CUS-00646,2026-01-01,10,7,228,63.5,2,3.97
CUS-00646,2026-02-01,10,6,124,64.5,2,4.35
CUS-00646,2026-03-01,10,6,77,65.1,1,4.37
CUS-00646,2026-04-01,10,6,108,67.2,1,4.23
CUS-00646,2026-05-01,10,6,169,70.7,1,4.9
CUS-00646,2026-06-01,10,6,46,66.5,0,4.47
CUS-00646,2026-07-01,11,7,183,63.2,2,4.09
CUS-00646,2026-08-01,11,7,88,68.3,1,4.51
CUS-00647,2025-02-01,15,11,206,73.3,0,4.86
CUS-00647,2025-03-01,15,11,148,74.8,0,4.72
CUS-00647,2025-04-01,19,14,159,63.2,0,4.47
CUS-00648,2025-02-01,172,119,3475,66.9,0,4.07
CUS-00648,2025-03-01,172,112,1102,51.9,2,3.44
CUS-00648,2025-04-01,172,108,1719,57.7,2,3.67
CUS-00648,2025-05-01,172,111,2952,52.1,3,3.39
CUS-00648,2025-06-01,227,144,2659,61.4,1,3.44
CUS-00648,2025-07-01,227,152,2576,57.6,5,3.62
CUS-00648,2025-08-01,227,165,4180,59.9,3,3.8
CUS-00648,2025-09-01,227,172,1663,70.8,3,3.84
CUS-00648,2025-10-01,227,173,3658,57.5,3,3.89
CUS-00648,2025-11-01,227,171,2450,50.7,2,4.45
CUS-00648,2025-12-01,227,170,2179,61.6,1,4.25
CUS-00648,2026-01-01,227,175,3766,71.8,1,3.61
CUS-00648,2026-02-01,227,174,1571,68.8,2,3.78
CUS-00648,2026-03-01,227,175,5303,55.3,0,3.99
CUS-00648,2026-04-01,227,178,5675,61.9,2,4.04
CUS-00648,2026-05-01,227,166,2414,58.8,1,3.53
CUS-00648,2026-06-01,227,157,4887,64.4,6,3.5
CUS-00648,2026-07-01,227,165,3539,53.9,0,4.41
CUS-00648,2026-08-01,227,156,5206,61.1,3,3.8
CUS-00649,2025-02-01,22,15,455,74.4,2,3.89
CUS-00649,2025-03-01,22,16,165,56.5,1,3.52
CUS-00649,2025-04-01,18,13,317,62.9,1,4.09
CUS-00649,2025-05-01,18,14,308,59.5,3,3.77
CUS-00649,2025-06-01,18,14,328,65.0,1,4.94
CUS-00649,2025-07-01,18,14,456,60.0,4,3.86
CUS-00649,2025-08-01,18,14,402,71.1,3,4.09
CUS-00649,2025-09-01,18,13,296,62.7,1,4.0
CUS-00649,2025-10-01,24,18,528,62.1,2,3.68
CUS-00649,2025-11-01,24,19,357,64.2,1,4.07
CUS-00649,2025-12-01,24,19,192,67.2,3,4.3
CUS-00649,2026-01-01,24,19,311,63.9,0,4.28
CUS-00649,2026-02-01,24,19,473,68.6,0,4.03
CUS-00649,2026-03-01,24,18,269,62.9,2,4.54
CUS-00649,2026-04-01,24,20,324,61.5,3,3.68
CUS-00649,2026-05-01,24,20,317,61.8,1,4.39
CUS-00649,2026-06-01,24,20,419,67.2,1,4.06
CUS-00649,2026-07-01,24,21,607,63.6,3,3.73
CUS-00649,2026-08-01,24,21,209,68.9,1,4.34
CUS-00650,2025-02-01,2,2,22,88.9,2,4.17
CUS-00650,2025-03-01,2,2,40,84.4,4,4.17
CUS-00650,2025-04-01,2,2,60,82.9,4,4.37
CUS-00650,2025-05-01,3,2,54,81.1,0,4.81
CUS-00650,2025-06-01,2,1,32,73.5,0,4.79
CUS-00651,2025-02-01,32,23,674,73.7,2,4.4
CUS-00651,2025-03-01,32,23,285,69.8,3,3.51
CUS-00651,2025-04-01,32,25,556,64.6,3,3.65
CUS-00652,2025-02-01,11,8,76,87.3,1,4.59
CUS-00652,2025-03-01,16,12,156,82.1,3,4.5
CUS-00652,2025-04-01,16,10,113,81.9,2,4.13
CUS-00652,2025-05-01,16,10,310,82.6,1,4.25
CUS-00652,2025-06-01,16,9,272,74.7,6,3.96
CUS-00652,2025-07-01,16,10,150,59.8,4,4.19
CUS-00652,2025-08-01,16,10,116,57.4,1,4.07
CUS-00652,2025-09-01,16,9,127,65.6,1,3.72
CUS-00652,2025-10-01,10,5,93,71.7,0,4.29
CUS-00652,2025-11-01,10,5,97,58.7,4,4.37
CUS-00652,2025-12-01,10,5,83,68.6,2,3.82
CUS-00652,2026-01-01,10,4,70,58.2,0,3.96
CUS-00652,2026-02-01,10,5,117,69.1,1,4.45
CUS-00652,2026-03-01,10,5,129,66.7,3,4.13
CUS-00652,2026-04-01,10,5,130,63.3,0,4.48
CUS-00652,2026-05-01,10,4,30,58.7,0,4.64
CUS-00652,2026-06-01,10,4,35,72.8,0,4.29
CUS-00652,2026-07-01,13,4,56,72.7,1,4.32
CUS-00652,2026-08-01,13,4,78,65.8,0,3.96
CUS-00653,2025-02-01,4,2,28,69.2,0,4.0
CUS-00653,2025-03-01,4,2,45,65.1,0,4.2
CUS-00653,2025-04-01,4,2,23,70.3,1,4.2
CUS-00653,2025-05-01,4,2,50,58.5,1,4.23
CUS-00653,2025-06-01,4,2,31,63.4,2,4.38
CUS-00653,2025-07-01,4,2,38,66.1,2,3.63
CUS-00653,2025-08-01,4,2,42,70.8,2,4.12
CUS-00653,2025-09-01,4,2,32,59.1,1,4.0
CUS-00653,2025-10-01,4,2,29,69.8,3,4.21
CUS-00653,2025-11-01,4,2,23,62.3,1,4.21
CUS-00654,2025-03-01,13,7,79,56.6,0,3.89
CUS-00655,2025-03-01,24,17,294,64.6,2,4.26
CUS-00655,2025-04-01,24,14,318,52.9,1,3.8
CUS-00655,2025-05-01,24,12,253,59.8,1,3.79
CUS-00655,2025-06-01,24,11,94,62.3,4,4.08
CUS-00655,2025-07-01,24,9,144,56.0,0,4.24
CUS-00655,2025-08-01,24,8,174,45.8,6,3.37
CUS-00656,2025-03-01,25,19,411,63.9,2,4.34
CUS-00656,2025-04-01,25,19,341,70.8,1,4.28
CUS-00656,2025-05-01,25,20,429,83.0,0,4.39
CUS-00656,2025-06-01,25,20,199,65.3,1,4.43
CUS-00656,2025-07-01,25,21,672,85.5,1,4.22
CUS-00656,2025-08-01,25,22,595,65.9,3,4.33
CUS-00656,2025-09-01,25,21,263,68.8,3,4.26
CUS-00656,2025-10-01,25,21,587,72.9,2,4.49
CUS-00656,2025-11-01,25,21,436,80.6,5,4.31
CUS-00656,2025-12-01,25,21,659,81.2,3,4.41
CUS-00656,2026-01-01,25,20,335,66.8,1,4.67
CUS-00656,2026-02-01,18,14,454,64.6,2,4.11
CUS-00656,2026-03-01,18,15,329,74.4,1,4.43
CUS-00656,2026-04-01,18,12,205,63.8,4,3.48
CUS-00656,2026-05-01,18,11,339,59.0,2,3.96
CUS-00656,2026-06-01,18,12,273,78.0,3,4.35
CUS-00656,2026-07-01,18,11,222,64.7,2,4.08
CUS-00656,2026-08-01,18,12,92,70.6,1,3.96
CUS-00657,2025-03-01,8,6,168,73.0,2,4.27
CUS-00657,2025-04-01,8,6,67,69.5,0,4.52
CUS-00657,2025-05-01,8,7,121,84.1,1,4.65
CUS-00657,2025-06-01,8,7,225,74.0,1,4.66
CUS-00657,2025-07-01,8,7,244,77.8,3,4.76
CUS-00657,2025-08-01,8,7,95,73.0,0,4.85
CUS-00657,2025-09-01,8,7,224,78.5,1,4.31
CUS-00657,2025-10-01,8,8,179,78.4,2,4.35
CUS-00657,2025-11-01,8,8,88,90.7,1,4.57
CUS-00657,2025-12-01,8,8,326,82.6,0,4.6
CUS-00657,2026-01-01,8,8,214,69.1,0,4.31
CUS-00657,2026-02-01,8,8,170,77.3,4,4.35
CUS-00657,2026-03-01,11,11,263,71.7,2,4.63
CUS-00657,2026-04-01,11,11,355,85.1,0,4.47
CUS-00657,2026-05-01,11,10,186,78.3,4,4.03
CUS-00657,2026-06-01,11,10,132,73.8,4,4.65
CUS-00657,2026-07-01,11,9,299,75.7,1,4.86
CUS-00657,2026-08-01,11,9,129,85.3,6,4.39
CUS-00658,2025-03-01,3,1,27,56.3,1,3.52
CUS-00658,2025-04-01,3,1,17,48.1,1,3.43
CUS-00658,2025-05-01,3,1,24,32.2,2,3.78
CUS-00658,2025-06-01,3,1,7,53.4,4,3.37
CUS-00659,2025-03-01,126,87,1809,48.0,5,3.53
CUS-00659,2025-04-01,153,114,3814,61.3,0,4.14
CUS-00659,2025-05-01,153,113,2658,59.7,5,3.49
CUS-00659,2025-06-01,153,109,3162,53.8,3,3.93
CUS-00659,2025-07-01,153,106,2298,58.5,1,3.87
CUS-00659,2025-08-01,153,107,2543,56.2,1,3.34
CUS-00659,2025-09-01,153,109,1997,69.1,6,3.51
CUS-00659,2025-10-01,222,172,3999,61.5,4,3.53
CUS-00659,2025-11-01,222,175,2842,70.9,2,3.82
CUS-00659,2025-12-01,222,164,4630,57.7,1,3.73
CUS-00659,2026-01-01,222,156,3248,64.5,0,4.29
CUS-00659,2026-02-01,222,159,2714,58.1,0,3.92
CUS-00659,2026-03-01,222,157,4582,59.7,1,3.5
CUS-00659,2026-04-01,222,148,2253,51.7,5,3.42
CUS-00659,2026-05-01,222,154,3343,53.6,4,3.14
CUS-00659,2026-06-01,222,141,1565,56.7,8,3.07
CUS-00659,2026-07-01,222,143,1531,59.2,2,3.7
CUS-00659,2026-08-01,222,136,1967,50.2,3,3.85
CUS-00660,2025-03-01,150,103,943,66.7,3,4.32
CUS-00660,2025-04-01,150,97,894,65.6,0,3.93
CUS-00660,2025-05-01,150,96,2358,57.9,3,4.01
CUS-00660,2025-06-01,150,95,2072,67.4,3,4.15
CUS-00660,2025-07-01,150,90,1230,67.7,2,3.92
CUS-00660,2025-08-01,150,88,1591,59.9,1,4.02
CUS-00660,2025-09-01,150,91,1158,66.6,1,3.76
CUS-00660,2025-10-01,150,100,873,59.0,1,4.25
CUS-00660,2025-11-01,150,103,961,65.8,1,4.59
CUS-00660,2025-12-01,150,106,2741,79.7,2,4.04
CUS-00660,2026-01-01,150,101,2604,66.4,3,3.97
CUS-00660,2026-02-01,150,97,2941,68.7,2,4.12
CUS-00660,2026-03-01,150,91,2132,51.6,6,3.48
CUS-00660,2026-04-01,128,81,1653,64.2,1,3.92
CUS-00660,2026-05-01,128,84,2538,70.3,0,4.52
CUS-00660,2026-06-01,174,112,1279,76.1,2,3.81
CUS-00660,2026-07-01,174,112,998,66.6,2,4.4
CUS-00660,2026-08-01,174,109,924,69.3,0,4.33
CUS-00661,2025-03-01,18,12,308,69.8,1,4.42
CUS-00661,2025-04-01,18,12,310,75.1,0,4.72
CUS-00661,2025-05-01,18,12,327,80.0,2,4.77
CUS-00661,2025-06-01,18,13,158,74.4,0,4.69
CUS-00662,2025-03-01,48,29,474,64.6,1,4.22
CUS-00662,2025-04-01,48,28,605,66.4,2,3.99
CUS-00662,2025-05-01,48,27,341,57.7,5,4.07
CUS-00662,2025-06-01,48,27,327,74.1,0,3.96
CUS-00662,2025-07-01,48,24,203,58.1,1,3.86
CUS-00662,2025-08-01,48,26,605,62.5,1,3.99
CUS-00662,2025-09-01,48,29,867,65.7,1,4.32
CUS-00662,2025-10-01,48,30,569,78.7,1,3.83
CUS-00662,2025-11-01,48,30,733,68.1,1,4.6
CUS-00662,2025-12-01,48,33,832,84.6,0,4.42
CUS-00662,2026-01-01,48,36,1143,64.6,0,4.56
CUS-00662,2026-02-01,60,44,605,70.4,0,4.27
CUS-00662,2026-03-01,60,42,1088,74.6,2,4.2
CUS-00662,2026-04-01,60,42,1306,77.8,2,3.78
CUS-00662,2026-05-01,60,36,1038,65.8,0,4.28
CUS-00662,2026-06-01,33,20,560,66.4,2,4.26
CUS-00662,2026-07-01,33,19,573,65.6,4,4.01
CUS-00662,2026-08-01,33,17,460,76.5,4,3.61
CUS-00663,2025-03-01,6,4,97,63.9,0,4.27
CUS-00663,2025-04-01,6,5,82,74.4,1,4.17
CUS-00663,2025-05-01,6,4,60,81.0,1,4.61
CUS-00663,2025-06-01,6,4,66,89.5,2,4.23
CUS-00663,2025-07-01,6,5,114,66.5,1,4.66
CUS-00663,2025-08-01,6,4,53,78.5,1,4.57
CUS-00663,2025-09-01,6,4,63,73.6,1,4.89
CUS-00663,2025-10-01,6,4,89,69.7,1,4.58
CUS-00663,2025-11-01,6,5,153,74.5,1,4.16
CUS-00663,2025-12-01,6,4,36,80.2,2,4.25
CUS-00663,2026-01-01,6,5,93,69.2,1,4.13
CUS-00663,2026-02-01,6,5,142,79.5,0,4.75
CUS-00663,2026-03-01,6,5,115,79.9,5,4.22
CUS-00663,2026-04-01,6,5,153,70.4,2,4.11
CUS-00663,2026-05-01,6,5,63,74.2,1,4.59
CUS-00663,2026-06-01,6,5,63,63.2,1,4.36
CUS-00663,2026-07-01,6,5,90,56.0,1,4.25
CUS-00663,2026-08-01,7,5,115,75.5,5,4.55
CUS-00664,2025-03-01,16,10,266,61.4,1,4.29
CUS-00664,2025-04-01,16,10,301,55.8,2,3.57
CUS-00664,2025-05-01,16,10,113,51.9,1,3.72
CUS-00664,2025-06-01,16,9,260,60.9,2,3.81
CUS-00665,2025-03-01,5,3,68,66.5,1,4.15
CUS-00665,2025-04-01,5,3,62,55.9,4,4.16
CUS-00665,2025-05-01,5,3,78,63.0,0,4.14
CUS-00665,2025-06-01,5,3,42,70.5,4,3.86
CUS-00665,2025-07-01,7,4,95,58.2,2,3.81
CUS-00665,2025-08-01,7,3,67,61.0,1,3.68
CUS-00665,2025-09-01,7,3,52,50.8,0,3.98
CUS-00665,2025-10-01,7,2,43,62.1,0,4.27
CUS-00665,2025-11-01,7,2,42,49.0,3,3.47
CUS-00665,2025-12-01,7,2,32,56.8,1,4.26
CUS-00666,2025-03-01,255,179,2823,73.3,2,3.67
CUS-00666,2025-04-01,255,179,5216,73.4,4,4.34
CUS-00666,2025-05-01,255,169,2522,59.0,5,3.71
CUS-00666,2025-06-01,255,177,1596,62.2,1,3.91
CUS-00666,2025-07-01,255,180,5184,59.4,2,4.16
CUS-00666,2025-08-01,255,176,4479,63.5,1,3.93
CUS-00666,2025-09-01,255,168,3675,61.4,0,3.72
CUS-00666,2025-10-01,255,170,1711,65.3,3,3.71
CUS-00666,2025-11-01,255,167,4645,52.5,2,4.17
CUS-00666,2025-12-01,255,177,4009,54.2,3,3.59
CUS-00666,2026-01-01,255,189,4491,58.3,2,3.74
CUS-00666,2026-02-01,255,187,1499,66.0,4,3.46
CUS-00666,2026-03-01,255,199,6561,64.1,0,4.1
CUS-00666,2026-04-01,255,206,2722,61.0,1,3.71
CUS-00666,2026-05-01,255,216,4793,65.5,1,3.96
CUS-00666,2026-06-01,301,239,2103,70.9,1,3.99
CUS-00666,2026-07-01,301,219,2807,64.8,4,3.99
CUS-00666,2026-08-01,301,225,2960,73.6,4,3.84
CUS-00667,2025-03-01,46,29,545,65.3,4,3.85
CUS-00667,2025-04-01,46,29,277,75.5,1,3.76
CUS-00667,2025-05-01,46,29,472,65.8,1,4.36
CUS-00667,2025-06-01,46,27,357,69.2,3,4.16
CUS-00667,2025-07-01,46,25,402,78.0,0,4.27
CUS-00667,2025-08-01,46,25,676,60.0,4,3.84
CUS-00667,2025-09-01,46,23,347,63.8,0,4.28
CUS-00667,2025-10-01,46,21,175,57.8,2,3.87
CUS-00668,2025-03-01,164,105,2003,66.1,2,3.74
CUS-00668,2025-04-01,164,108,1611,64.1,5,4.16
CUS-00668,2025-05-01,164,108,2252,69.1,2,3.83
CUS-00668,2025-06-01,164,107,2124,67.7,0,3.83
CUS-00668,2025-07-01,164,114,2068,71.3,3,4.14
CUS-00668,2025-08-01,190,122,2244,65.7,1,4.29
CUS-00668,2025-09-01,190,107,1780,62.5,1,3.84
CUS-00668,2025-10-01,190,103,2657,67.6,1,4.0
CUS-00668,2025-11-01,190,103,1690,53.9,2,3.9
CUS-00668,2025-12-01,190,104,1104,50.2,1,3.9
CUS-00668,2026-01-01,190,106,2792,60.2,3,4.02
CUS-00668,2026-02-01,254,149,3819,70.9,2,4.1
CUS-00668,2026-03-01,347,225,6967,61.5,1,4.43
CUS-00668,2026-04-01,347,228,3304,73.9,4,3.85
CUS-00668,2026-05-01,347,231,6225,81.5,1,4.02
CUS-00668,2026-06-01,347,235,4843,67.3,1,4.33
CUS-00668,2026-07-01,438,322,9937,63.6,3,4.12
CUS-00668,2026-08-01,438,325,5125,66.3,4,4.09
CUS-00669,2025-03-01,5,3,38,48.9,5,3.9
CUS-00669,2025-04-01,5,3,60,56.0,2,3.84
CUS-00669,2025-05-01,5,2,48,58.5,2,3.83
CUS-00669,2025-06-01,5,2,45,54.7,2,3.93
CUS-00669,2025-07-01,5,2,28,62.7,2,3.88
CUS-00669,2025-08-01,5,2,45,56.1,4,3.86
CUS-00669,2025-09-01,5,2,35,53.0,2,3.61
CUS-00669,2025-10-01,5,2,20,48.3,2,3.98
CUS-00669,2025-11-01,5,2,14,61.3,0,4.44
CUS-00669,2025-12-01,5,2,34,51.7,3,3.29
CUS-00669,2026-01-01,5,2,38,41.5,0,3.68
CUS-00669,2026-02-01,5,2,39,42.4,1,3.56
CUS-00669,2026-03-01,5,2,39,42.8,1,3.93
CUS-00669,2026-04-01,4,1,24,38.0,0,3.79
CUS-00669,2026-05-01,4,1,6,56.0,1,3.9
CUS-00670,2025-03-01,29,18,136,50.7,2,4.01
CUS-00670,2025-04-01,29,19,562,60.7,6,3.78
CUS-00670,2025-05-01,29,19,210,51.0,1,4.35
CUS-00670,2025-06-01,29,19,604,68.1,2,3.93
CUS-00670,2025-07-01,29,18,336,55.4,4,3.91
