order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI0015145,O0007386,P00054,1,59.52,2.04
OI0015146,O0007386,P00079,2,67.74,0.00
OI0015147,O0007386,P00072,1,58.95,0.00
OI0015148,O0007386,P00077,1,105.21,0.27
OI0015149,O0007387,P00094,1,384.95,0.00
OI0015150,O0007388,P00153,1,34.78,0.00
OI0015151,O0007388,P00095,2,396.85,296.76
OI0015152,O0007388,P00139,1,53.02,0.00
OI0015153,O0007389,P00057,1,65.94,23.61
OI0015154,O0007390,P00087,1,437.19,44.64
OI0015155,O0007390,P00138,1,76.21,0.00
OI0015156,O0007390,P00103,1,111.90,32.00
OI0015157,O0007390,P00060,2,139.31,51.35
OI0015158,O0007391,P00141,2,169.49,0.00
OI0015159,O0007391,P00135,1,140.35,0.00
OI0015160,O0007391,P00142,1,138.70,0.00
OI0015161,O0007391,P00149,1,72.73,0.00
OI0015162,O0007392,P00111,1,166.13,28.71
OI0015163,O0007392,P00015,1,66.55,0.00
OI0015164,O0007392,P00138,1,76.21,24.65
OI0015165,O0007392,P00127,1,194.09,0.00
OI0015166,O0007392,P00139,1,53.02,0.00
OI0015167,O0007393,P00136,1,29.59,8.36
OI0015168,O0007393,P00115,3,110.04,0.00
OI0015169,O0007394,P00113,4,86.78,0.00
OI0015170,O0007394,P00132,1,68.52,0.00
OI0015171,O0007395,P00142,1,138.70,0.00
OI0015172,O0007395,P00114,1,111.53,0.00
OI0015173,O0007396,P00074,1,128.17,0.00
OI0015174,O0007396,P00026,1,34.19,6.27
OI0015175,O0007396,P00065,1,94.68,0.00
OI0015176,O0007396,P00021,2,52.72,21.82
OI0015177,O0007396,P00079,1,67.74,14.23
OI0015178,O0007397,P00089,1,337.55,0.00
OI0015179,O0007398,P00107,2,109.03,0.00
OI0015180,O0007398,P00097,1,260.61,76.07
OI0015181,O0007399,P00004,1,33.94,0.00
OI0015182,O0007400,P00114,1,111.53,0.00
OI0015183,O0007400,P00111,1,166.13,0.00
OI0015184,O0007400,P00132,1,68.52,0.00
OI0015185,O0007401,P00112,1,172.61,0.00
OI0015186,O0007402,P00010,1,28.00,0.00
OI0015187,O0007403,P00109,1,186.86,0.00
OI0015188,O0007404,P00142,1,138.70,0.00
OI0015189,O0007404,P00029,1,116.07,0.00
OI0015190,O0007405,P00119,1,192.22,0.00
OI0015191,O0007405,P00029,1,116.07,0.00
OI0015192,O0007406,P00135,1,140.35,0.00
OI0015193,O0007406,P00116,1,38.00,0.00
OI0015194,O0007407,P00156,1,17.16,0.00
OI0015195,O0007408,P00117,1,134.40,73.92
OI0015196,O0007408,P00077,1,105.21,0.00
OI0015197,O0007408,P00120,1,97.95,24.64
OI0015198,O0007408,P00038,2,83.70,0.00
OI0015199,O0007409,P00146,1,45.85,0.00
OI0015200,O0007409,P00151,1,57.14,0.00
OI0015201,O0007410,P00090,1,290.67,26.28
OI0015202,O0007410,P00042,1,98.30,0.00
OI0015203,O0007411,P00173,1,77.82,0.00
OI0015204,O0007411,P00170,1,216.26,41.46
OI0015205,O0007412,P00146,1,45.85,0.00
OI0015206,O0007412,P00127,1,194.09,0.00
OI0015207,O0007412,P00140,1,50.12,0.00
OI0015208,O0007412,P00179,1,49.48,0.00
OI0015209,O0007413,P00126,1,33.23,7.18
OI0015210,O0007413,P00130,1,206.19,0.00
OI0015211,O0007414,P00156,1,17.16,0.00
OI0015212,O0007414,P00165,1,59.82,4.70
OI0015213,O0007414,P00153,1,34.78,0.00
OI0015214,O0007414,P00161,3,61.46,0.00
OI0015215,O0007414,P00121,1,95.77,14.01
OI0015216,O0007415,P00140,2,50.12,4.58
OI0015217,O0007415,P00104,1,175.32,0.00
OI0015218,O0007416,P00166,1,74.32,0.00
OI0015219,O0007417,P00152,1,28.36,5.52
OI0015220,O0007417,P00068,1,106.66,37.99
OI0015221,O0007417,P00055,1,40.68,0.00
OI0015222,O0007418,P00142,1,138.70,6.35
OI0015223,O0007419,P00002,1,81.68,0.00
OI0015224,O0007419,P00068,2,106.66,39.70
OI0015225,O0007420,P00135,1,140.35,0.00
OI0015226,O0007420,P00160,1,65.82,0.00
OI0015227,O0007421,P00055,1,40.68,8.10
OI0015228,O0007421,P00138,1,76.21,5.66
OI0015229,O0007421,P00126,1,33.23,0.00
OI0015230,O0007421,P00141,1,169.49,0.00
OI0015231,O0007421,P00118,1,26.40,0.00
OI0015232,O0007422,P00136,1,29.59,12.44
OI0015233,O0007423,P00032,1,34.46,0.00
OI0015234,O0007423,P00001,1,38.97,15.13
OI0015235,O0007424,P00071,1,122.76,0.00
OI0015236,O0007425,P00052,1,64.55,0.00
OI0015237,O0007426,P00112,1,172.61,0.00
OI0015238,O0007426,P00113,1,86.78,0.00
OI0015239,O0007426,P00158,1,70.58,5.14
OI0015240,O0007427,P00170,1,216.26,27.31
OI0015241,O0007428,P00130,1,206.19,0.00
OI0015242,O0007429,P00128,1,22.27,1.96
OI0015243,O0007429,P00113,1,86.78,0.00
OI0015244,O0007430,P00003,1,32.59,0.00
OI0015245,O0007430,P00097,1,260.61,0.00
OI0015246,O0007430,P00008,1,83.50,14.55
OI0015247,O0007431,P00164,1,55.17,0.00
OI0015248,O0007432,P00052,1,64.55,6.29
OI0015249,O0007432,P00151,1,57.14,0.00
OI0015250,O0007432,P00165,2,59.82,0.00
OI0015251,O0007432,P00169,1,50.39,1.01
OI0015252,O0007433,P00023,1,49.85,10.39
OI0015253,O0007433,P00120,2,97.95,58.44
OI0015254,O0007433,P00047,4,95.89,0.00
OI0015255,O0007434,P00038,1,83.70,14.41
OI0015256,O0007434,P00033,1,44.67,9.84
OI0015257,O0007434,P00039,2,25.56,0.52
OI0015258,O0007435,P00052,1,64.55,8.53
OI0015259,O0007435,P00052,1,64.55,0.00
OI0015260,O0007435,P00005,1,51.99,0.00
OI0015261,O0007436,P00012,1,88.93,0.00
OI0015262,O0007437,P00152,1,28.36,0.00
OI0015263,O0007437,P00075,1,51.74,0.00
OI0015264,O0007438,P00053,1,103.71,0.00
OI0015265,O0007438,P00153,1,34.78,0.00
OI0015266,O0007438,P00149,1,72.73,0.00
OI0015267,O0007439,P00063,1,36.53,0.00
OI0015268,O0007439,P00157,2,19.98,0.00
OI0015269,O0007439,P00119,2,192.22,0.00
OI0015270,O0007439,P00168,1,67.15,34.54
OI0015271,O0007439,P00145,1,66.69,0.00
OI0015272,O0007440,P00153,1,34.78,11.87
OI0015273,O0007440,P00158,1,70.58,30.40
OI0015274,O0007441,P00148,1,75.06,0.00
OI0015275,O0007442,P00072,1,58.95,0.00
OI0015276,O0007443,P00058,1,156.81,5.38
OI0015277,O0007443,P00187,1,164.80,0.00
OI0015278,O0007443,P00038,1,83.70,0.00
OI0015279,O0007444,P00117,1,134.40,7.03
OI0015280,O0007445,P00132,1,68.52,0.00
OI0015281,O0007445,P00125,1,100.06,0.00
OI0015282,O0007446,P00142,1,138.70,0.00
OI0015283,O0007446,P00126,1,33.23,10.19
OI0015284,O0007447,P00089,1,337.55,0.00
OI0015285,O0007447,P00087,1,437.19,0.00
OI0015286,O0007447,P00108,2,119.88,5.47
OI0015287,O0007447,P00093,2,161.57,40.81
OI0015288,O0007447,P00118,1,26.40,2.67
OI0015289,O0007448,P00110,1,411.22,109.84
OI0015290,O0007448,P00107,3,109.03,0.00
OI0015291,O0007449,P00136,1,29.59,0.00
OI0015292,O0007449,P00088,1,384.21,102.24
OI0015293,O0007449,P00084,4,208.44,0.00
OI0015294,O0007450,P00147,1,66.12,0.00
OI0015295,O0007450,P00089,1,337.55,0.00
OI0015296,O0007451,P00072,1,58.95,15.65
OI0015297,O0007451,P00172,1,93.79,0.00
OI0015298,O0007452,P00120,1,97.95,0.00
OI0015299,O0007453,P00159,1,18.13,0.00
OI0015300,O0007454,P00126,1,33.23,0.00
OI0015301,O0007454,P00012,2,88.93,0.00
OI0015302,O0007455,P00053,1,103.71,22.49
OI0015303,O0007455,P00127,3,194.09,0.00
OI0015304,O0007456,P00183,1,274.44,70.78
OI0015305,O0007457,P00154,1,38.78,9.09
OI0015306,O0007457,P00170,1,216.26,0.00
OI0015307,O0007457,P00173,1,77.82,0.00
OI0015308,O0007458,P00003,1,32.59,6.94
OI0015309,O0007458,P00188,1,166.85,0.00
OI0015310,O0007459,P00088,1,384.21,0.00
OI0015311,O0007460,P00009,1,73.72,0.00
OI0015312,O0007460,P00098,1,126.60,0.00
OI0015313,O0007461,P00159,2,18.13,6.41
OI0015314,O0007462,P00005,1,51.99,0.00
OI0015315,O0007463,P00079,1,67.74,0.00
OI0015316,O0007463,P00086,2,263.09,41.36
OI0015317,O0007463,P00038,3,83.70,0.00
OI0015318,O0007463,P00027,1,31.13,0.00
OI0015319,O0007464,P00002,1,81.68,39.58
OI0015320,O0007464,P00018,1,62.01,8.43
OI0015321,O0007464,P00083,1,103.49,32.18
OI0015322,O0007465,P00046,1,117.17,33.42
OI0015323,O0007465,P00120,1,97.95,27.11
OI0015324,O0007465,P00112,1,172.61,0.00
OI0015325,O0007466,P00133,4,184.72,0.00
OI0015326,O0007467,P00026,1,34.19,9.57
OI0015327,O0007468,P00036,1,67.23,0.00
OI0015328,O0007469,P00001,1,38.97,0.00
OI0015329,O0007470,P00144,1,174.00,26.22
OI0015330,O0007471,P00178,1,226.66,5.42
OI0015331,O0007471,P00178,2,226.66,104.94
OI0015332,O0007472,P00179,1,49.48,0.00
OI0015333,O0007473,P00154,1,38.78,0.00
OI0015334,O0007474,P00147,2,66.12,4.64
OI0015335,O0007474,P00089,1,337.55,0.00
OI0015336,O0007475,P00127,2,194.09,0.00
OI0015337,O0007475,P00073,3,79.76,0.00
OI0015338,O0007476,P00057,1,65.94,16.35
OI0015339,O0007476,P00170,1,216.26,0.00
OI0015340,O0007477,P00083,1,103.49,0.00
OI0015341,O0007478,P00105,1,393.89,67.32
OI0015342,O0007478,P00019,1,65.52,8.22
OI0015343,O0007479,P00049,1,45.89,10.97
OI0015344,O0007480,P00077,1,105.21,0.00
OI0015345,O0007481,P00068,1,106.66,0.00
OI0015346,O0007482,P00066,3,111.95,0.00
OI0015347,O0007483,P00155,1,44.92,0.00
OI0015348,O0007484,P00089,1,337.55,0.00
OI0015349,O0007485,P00061,1,44.28,13.02
OI0015350,O0007486,P00177,1,276.02,0.00
OI0015351,O0007487,P00010,1,28.00,0.00
OI0015352,O0007488,P00111,1,166.13,7.63
OI0015353,O0007489,P00064,1,93.30,0.00
OI0015354,O0007489,P00063,1,36.53,0.54
OI0015355,O0007489,P00178,1,226.66,67.16
OI0015356,O0007489,P00070,1,81.65,0.00
OI0015357,O0007490,P00068,1,106.66,0.00
OI0015358,O0007491,P00100,1,386.68,0.00
OI0015359,O0007492,P00137,1,31.33,3.26
OI0015360,O0007493,P00155,1,44.92,16.54
OI0015361,O0007493,P00004,1,33.94,0.00
OI0015362,O0007493,P00027,3,31.13,0.00
OI0015363,O0007494,P00041,1,125.23,0.00
OI0015364,O0007494,P00082,1,477.87,0.00
OI0015365,O0007495,P00049,1,45.89,0.00
OI0015366,O0007496,P00048,1,122.50,32.74
OI0015367,O0007497,P00096,1,448.18,0.00
OI0015368,O0007497,P00110,2,411.22,335.39
OI0015369,O0007497,P00143,1,21.76,0.00
OI0015370,O0007497,P00117,1,134.40,0.00
OI0015371,O0007498,P00115,1,110.04,0.00
OI0015372,O0007498,P00178,1,226.66,0.00
OI0015373,O0007498,P00033,1,44.67,0.00
OI0015374,O0007499,P00051,1,43.18,0.00
OI0015375,O0007499,P00012,1,88.93,0.00
OI0015376,O0007499,P00170,1,216.26,0.00
OI0015377,O0007500,P00096,1,448.18,0.00
OI0015378,O0007500,P00106,1,104.67,0.00
OI0015379,O0007500,P00111,1,166.13,0.00
OI0015380,O0007501,P00048,4,122.50,59.98
OI0015381,O0007501,P00132,1,68.52,3.94
OI0015382,O0007501,P00124,1,30.80,0.00
OI0015383,O0007501,P00105,1,393.89,39.35
OI0015384,O0007502,P00037,1,116.64,0.00
OI0015385,O0007502,P00181,1,235.91,60.53
OI0015386,O0007502,P00060,1,139.31,0.00
OI0015387,O0007503,P00055,1,40.68,0.00
OI0015388,O0007504,P00061,1,44.28,0.00
OI0015389,O0007505,P00055,1,40.68,0.00
OI0015390,O0007505,P00042,1,98.30,23.92
OI0015391,O0007505,P00126,1,33.23,2.43
OI0015392,O0007505,P00119,2,192.22,40.71
OI0015393,O0007506,P00186,1,272.93,147.85
OI0015394,O0007506,P00048,3,122.50,17.20
OI0015395,O0007507,P00110,1,411.22,0.00
OI0015396,O0007507,P00088,1,384.21,0.00
OI0015397,O0007508,P00038,1,83.70,46.04
OI0015398,O0007508,P00098,4,126.60,57.32
OI0015399,O0007508,P00031,1,90.94,28.96
OI0015400,O0007508,P00095,3,396.85,21.19
OI0015401,O0007509,P00049,2,45.89,36.06
OI0015402,O0007509,P00027,1,31.13,11.89
OI0015403,O0007510,P00046,4,117.17,0.00
OI0015404,O0007510,P00044,1,20.90,0.00
OI0015405,O0007511,P00134,1,68.67,2.73
OI0015406,O0007512,P00130,1,206.19,0.00
OI0015407,O0007513,P00135,4,140.35,0.00
OI0015408,O0007514,P00086,2,263.09,0.00
OI0015409,O0007514,P00064,1,93.30,0.00
OI0015410,O0007514,P00068,1,106.66,0.00
OI0015411,O0007515,P00029,1,116.07,0.00
OI0015412,O0007515,P00010,1,28.00,9.63
OI0015413,O0007515,P00079,1,67.74,0.00
OI0015414,O0007516,P00019,2,65.52,0.00
OI0015415,O0007516,P00017,1,27.43,7.17
OI0015416,O0007516,P00183,1,274.44,72.34
OI0015417,O0007517,P00023,1,49.85,0.00
OI0015418,O0007518,P00115,1,110.04,0.00
OI0015419,O0007518,P00010,1,28.00,0.00
OI0015420,O0007519,P00136,1,29.59,0.00
OI0015421,O0007520,P00069,1,148.15,0.00
OI0015422,O0007520,P00018,1,62.01,0.00
OI0015423,O0007520,P00112,1,172.61,65.75
OI0015424,O0007521,P00057,1,65.94,0.00
OI0015425,O0007521,P00068,1,106.66,20.61
OI0015426,O0007522,P00055,1,40.68,11.35
OI0015427,O0007522,P00059,1,129.93,0.00
OI0015428,O0007523,P00033,1,44.67,0.00
OI0015429,O0007524,P00077,1,105.21,0.00
OI0015430,O0007524,P00180,1,219.47,43.30
OI0015431,O0007524,P00048,1,122.50,10.33
OI0015432,O0007524,P00069,1,148.15,0.00
OI0015433,O0007525,P00176,1,169.90,0.00
OI0015434,O0007525,P00099,1,472.93,123.39
OI0015435,O0007526,P00167,1,59.63,0.00
OI0015436,O0007527,P00152,1,28.36,3.42
OI0015437,O0007528,P00141,2,169.49,0.00
OI0015438,O0007528,P00072,1,58.95,0.00
OI0015439,O0007529,P00164,3,55.17,70.74
OI0015440,O0007529,P00049,1,45.89,0.00
OI0015441,O0007530,P00092,4,209.32,0.00
OI0015442,O0007530,P00084,1,208.44,0.00
OI0015443,O0007530,P00185,3,245.75,0.00
OI0015444,O0007531,P00099,1,472.93,0.00
OI0015445,O0007532,P00128,1,22.27,0.00
OI0015446,O0007532,P00007,1,116.94,0.00
OI0015447,O0007533,P00087,1,437.19,0.00
OI0015448,O0007534,P00182,1,47.86,0.00
OI0015449,O0007535,P00022,1,40.61,15.24
OI0015450,O0007535,P00132,1,68.52,14.49
OI0015451,O0007536,P00127,1,194.09,19.49
OI0015452,O0007536,P00111,1,166.13,21.66
OI0015453,O0007537,P00174,1,211.86,26.16
OI0015454,O0007537,P00093,1,161.57,24.72
OI0015455,O0007538,P00026,1,34.19,0.00
OI0015456,O0007538,P00030,1,99.97,0.00
OI0015457,O0007539,P00111,1,166.13,0.00
OI0015458,O0007539,P00059,1,129.93,0.00
OI0015459,O0007539,P00115,2,110.04,0.00
OI0015460,O0007539,P00094,3,384.95,0.00
OI0015461,O0007540,P00012,1,88.93,0.00
OI0015462,O0007540,P00086,1,263.09,0.00
OI0015463,O0007541,P00121,1,95.77,0.00
OI0015464,O0007541,P00015,1,66.55,0.00
OI0015465,O0007542,P00063,1,36.53,0.00
OI0015466,O0007542,P00137,1,31.33,0.00
OI0015467,O0007543,P00036,1,67.23,0.00
OI0015468,O0007544,P00134,1,68.67,7.97
OI0015469,O0007545,P00155,1,44.92,0.00
OI0015470,O0007545,P00143,1,21.76,0.25
OI0015471,O0007545,P00079,1,67.74,6.99
OI0015472,O0007546,P00116,1,38.00,4.24
OI0015473,O0007546,P00126,1,33.23,0.00
OI0015474,O0007546,P00185,1,245.75,0.00
OI0015475,O0007546,P00120,2,97.95,0.00
OI0015476,O0007547,P00075,1,51.74,12.04
OI0015477,O0007548,P00063,1,36.53,0.00
OI0015478,O0007549,P00165,1,59.82,19.29
OI0015479,O0007550,P00030,1,99.97,0.00
OI0015480,O0007550,P00028,1,31.99,0.00
OI0015481,O0007550,P00031,1,90.94,0.00
OI0015482,O0007551,P00094,1,384.95,0.00
OI0015483,O0007551,P00067,1,78.15,0.00
OI0015484,O0007552,P00002,1,81.68,13.16
OI0015485,O0007553,P00020,1,131.49,22.37
OI0015486,O0007553,P00135,1,140.35,0.00
OI0015487,O0007553,P00167,1,59.63,0.00
OI0015488,O0007554,P00161,1,61.46,0.00
OI0015489,O0007554,P00063,1,36.53,5.57
OI0015490,O0007555,P00162,1,63.36,0.00
OI0015491,O0007555,P00089,3,337.55,0.00
OI0015492,O0007556,P00095,1,396.85,0.00
OI0015493,O0007556,P00167,1,59.63,7.42
OI0015494,O0007557,P00110,2,411.22,409.90
OI0015495,O0007558,P00052,1,64.55,20.48
OI0015496,O0007559,P00089,1,337.55,0.00
OI0015497,O0007560,P00104,1,175.32,0.00
OI0015498,O0007560,P00100,1,386.68,0.00
OI0015499,O0007561,P00091,1,437.76,0.00
OI0015500,O0007562,P00067,1,78.15,0.00
OI0015501,O0007563,P00018,1,62.01,0.00
OI0015502,O0007563,P00039,1,25.56,0.00
OI0015503,O0007563,P00026,1,34.19,0.00
OI0015504,O0007564,P00050,1,116.54,0.00
OI0015505,O0007565,P00035,3,131.59,12.75
OI0015506,O0007566,P00111,3,166.13,0.00
OI0015507,O0007567,P00098,1,126.60,40.74
OI0015508,O0007567,P00046,1,117.17,0.00
OI0015509,O0007567,P00038,1,83.70,0.00
OI0015510,O0007568,P00025,1,125.94,32.76
OI0015511,O0007568,P00025,1,125.94,0.00
OI0015512,O0007569,P00082,1,477.87,0.00
OI0015513,O0007570,P00189,1,180.08,2.65
OI0015514,O0007571,P00171,1,68.19,18.27
OI0015515,O0007572,P00163,1,39.36,0.00
OI0015516,O0007572,P00018,1,62.01,0.00
OI0015517,O0007573,P00014,1,87.12,0.00
OI0015518,O0007574,P00189,1,180.08,35.60
OI0015519,O0007574,P00173,2,77.82,0.00
OI0015520,O0007575,P00041,1,125.23,0.00
OI0015521,O0007576,P00099,1,472.93,0.00
OI0015522,O0007576,P00029,1,116.07,36.07
OI0015523,O0007576,P00013,1,66.51,7.91
OI0015524,O0007576,P00033,1,44.67,0.00
OI0015525,O0007577,P00092,1,209.32,0.00
OI0015526,O0007577,P00066,3,111.95,0.00
OI0015527,O0007578,P00187,3,164.80,0.00
OI0015528,O0007579,P00134,1,68.67,0.00
OI0015529,O0007580,P00122,1,54.16,0.00
OI0015530,O0007581,P00076,1,83.39,27.12
OI0015531,O0007582,P00094,2,384.95,219.96
OI0015532,O0007583,P00090,2,290.67,181.96
OI0015533,O0007583,P00145,1,66.69,15.63
OI0015534,O0007584,P00032,1,34.46,0.00
OI0015535,O0007584,P00033,1,44.67,0.00
OI0015536,O0007585,P00185,1,245.75,0.00
OI0015537,O0007585,P00147,1,66.12,11.56
OI0015538,O0007585,P00002,4,81.68,0.00
OI0015539,O0007585,P00033,2,44.67,20.05
OI0015540,O0007586,P00002,1,81.68,0.00
OI0015541,O0007586,P00121,1,95.77,0.00
OI0015542,O0007586,P00124,1,30.80,0.00
OI0015543,O0007586,P00132,3,68.52,0.00
OI0015544,O0007587,P00165,1,59.82,7.31
OI0015545,O0007588,P00161,1,61.46,0.00
OI0015546,O0007588,P00116,1,38.00,0.00
OI0015547,O0007589,P00119,1,192.22,0.00
OI0015548,O0007590,P00096,1,448.18,121.23
OI0015549,O0007590,P00086,1,263.09,46.38
OI0015550,O0007591,P00100,1,386.68,0.00
OI0015551,O0007591,P00098,1,126.60,58.45
OI0015552,O0007591,P00183,1,274.44,0.00
OI0015553,O0007591,P00094,1,384.95,0.00
OI0015554,O0007591,P00026,1,34.19,0.00
OI0015555,O0007592,P00141,1,169.49,0.00
OI0015556,O0007593,P00135,1,140.35,0.00
OI0015557,O0007593,P00077,1,105.21,27.55
OI0015558,O0007594,P00115,1,110.04,3.38
OI0015559,O0007594,P00190,2,189.90,0.00
OI0015560,O0007594,P00116,3,38.00,0.00
OI0015561,O0007595,P00043,1,107.20,0.00
OI0015562,O0007596,P00074,1,128.17,0.00
OI0015563,O0007596,P00073,1,79.76,0.00
OI0015564,O0007596,P00064,1,93.30,12.17
OI0015565,O0007597,P00064,2,93.30,0.00
OI0015566,O0007597,P00059,2,129.93,0.00
OI0015567,O0007597,P00070,1,81.65,0.00
OI0015568,O0007598,P00179,3,49.48,9.80
OI0015569,O0007599,P00059,1,129.93,0.00
OI0015570,O0007600,P00101,1,112.24,0.00
OI0015571,O0007600,P00148,1,75.06,0.00
OI0015572,O0007601,P00133,1,184.72,0.00
OI0015573,O0007601,P00115,1,110.04,0.00
OI0015574,O0007602,P00002,1,81.68,2.88
OI0015575,O0007602,P00038,1,83.70,0.00
OI0015576,O0007603,P00095,1,396.85,0.00
OI0015577,O0007604,P00058,1,156.81,0.00
OI0015578,O0007604,P00011,1,133.12,0.00
OI0015579,O0007605,P00092,1,209.32,0.00
OI0015580,O0007606,P00084,1,208.44,0.00
OI0015581,O0007606,P00139,1,53.02,0.00
OI0015582,O0007606,P00158,1,70.58,0.00
OI0015583,O0007606,P00151,1,57.14,0.00
OI0015584,O0007607,P00138,1,76.21,12.30
OI0015585,O0007607,P00164,2,55.17,8.69
OI0015586,O0007607,P00084,4,208.44,0.00
OI0015587,O0007607,P00171,1,68.19,0.00
OI0015588,O0007608,P00159,1,18.13,0.00
OI0015589,O0007609,P00166,1,74.32,19.81
OI0015590,O0007609,P00056,1,105.15,0.00
OI0015591,O0007609,P00122,1,54.16,0.00
OI0015592,O0007610,P00118,1,26.40,0.00
OI0015593,O0007610,P00078,1,128.93,45.42
OI0015594,O0007610,P00078,2,128.93,0.00
OI0015595,O0007611,P00118,1,26.40,0.00
OI0015596,O0007611,P00112,1,172.61,0.00
OI0015597,O0007612,P00022,1,40.61,0.00
OI0015598,O0007612,P00063,1,36.53,0.00
OI0015599,O0007612,P00128,1,22.27,0.00
OI0015600,O0007613,P00112,1,172.61,0.00
OI0015601,O0007613,P00131,4,107.23,0.00
OI0015602,O0007613,P00029,1,116.07,0.00
OI0015603,O0007614,P00013,1,66.51,0.00
OI0015604,O0007614,P00048,2,122.50,0.00
OI0015605,O0007615,P00110,1,411.22,0.00
OI0015606,O0007616,P00081,1,425.20,0.00
OI0015607,O0007616,P00102,1,243.13,41.53
OI0015608,O0007617,P00143,1,21.76,3.99
OI0015609,O0007618,P00082,2,477.87,0.00
OI0015610,O0007618,P00092,1,209.32,0.00
OI0015611,O0007619,P00030,2,99.97,0.00
OI0015612,O0007619,P00086,1,263.09,51.70
OI0015613,O0007620,P00086,1,263.09,0.00
OI0015614,O0007620,P00106,1,104.67,0.00
OI0015615,O0007621,P00046,1,117.17,59.90
OI0015616,O0007621,P00004,1,33.94,0.00
OI0015617,O0007621,P00078,1,128.93,0.00
OI0015618,O0007622,P00152,1,28.36,0.00
OI0015619,O0007622,P00144,1,174.00,0.00
OI0015620,O0007623,P00130,2,206.19,0.00
OI0015621,O0007623,P00134,1,68.67,0.00
OI0015622,O0007623,P00072,1,58.95,0.00
OI0015623,O0007624,P00143,1,21.76,4.48
OI0015624,O0007624,P00024,1,35.49,11.39
OI0015625,O0007625,P00189,1,180.08,0.00
OI0015626,O0007625,P00134,1,68.67,0.00
OI0015627,O0007625,P00083,1,103.49,0.00
OI0015628,O0007626,P00077,1,105.21,0.00
OI0015629,O0007626,P00073,1,79.76,12.10
OI0015630,O0007627,P00120,1,97.95,0.00
OI0015631,O0007627,P00106,1,104.67,22.57
OI0015632,O0007628,P00088,1,384.21,0.00
OI0015633,O0007629,P00164,1,55.17,0.00
OI0015634,O0007629,P00157,1,19.98,0.00
OI0015635,O0007629,P00156,1,17.16,0.00
OI0015636,O0007630,P00100,1,386.68,94.27
OI0015637,O0007630,P00100,1,386.68,0.00
OI0015638,O0007631,P00078,1,128.93,0.00
OI0015639,O0007631,P00184,1,208.78,58.37
OI0015640,O0007631,P00059,1,129.93,0.00
OI0015641,O0007631,P00108,1,119.88,0.00
OI0015642,O0007632,P00023,1,49.85,12.89
OI0015643,O0007632,P00002,1,81.68,0.00
OI0015644,O0007632,P00074,1,128.17,22.65
OI0015645,O0007632,P00084,1,208.44,52.90
OI0015646,O0007633,P00113,1,86.78,0.00
OI0015647,O0007634,P00137,1,31.33,0.00
OI0015648,O0007635,P00108,4,119.88,0.00
OI0015649,O0007635,P00022,1,40.61,0.00
OI0015650,O0007636,P00074,2,128.17,0.00
OI0015651,O0007637,P00158,1,70.58,10.26
OI0015652,O0007637,P00138,1,76.21,0.00
OI0015653,O0007638,P00048,1,122.50,0.00
OI0015654,O0007639,P00023,1,49.85,10.61
OI0015655,O0007639,P00090,2,290.67,0.00
OI0015656,O0007639,P00028,1,31.99,3.38
OI0015657,O0007640,P00084,1,208.44,69.16
OI0015658,O0007640,P00011,1,133.12,0.00
OI0015659,O0007641,P00179,1,49.48,11.06
OI0015660,O0007642,P00183,1,274.44,0.00
OI0015661,O0007643,P00044,1,20.90,0.00
OI0015662,O0007643,P00137,1,31.33,4.62
OI0015663,O0007643,P00019,1,65.52,18.23
OI0015664,O0007643,P00004,1,33.94,2.17
OI0015665,O0007644,P00013,1,66.51,0.00
OI0015666,O0007644,P00020,1,131.49,0.00
OI0015667,O0007644,P00093,1,161.57,0.00
OI0015668,O0007644,P00134,1,68.67,19.40
OI0015669,O0007644,P00084,1,208.44,55.92
OI0015670,O0007645,P00184,2,208.78,0.00
OI0015671,O0007646,P00118,1,26.40,0.63
OI0015672,O0007646,P00007,1,116.94,33.05
OI0015673,O0007647,P00068,1,106.66,0.00
OI0015674,O0007648,P00073,1,79.76,0.00
OI0015675,O0007648,P00069,1,148.15,0.00
OI0015676,O0007648,P00165,1,59.82,0.00
OI0015677,O0007648,P00150,1,59.37,1.55
OI0015678,O0007649,P00064,1,93.30,0.00
OI0015679,O0007650,P00116,1,38.00,6.94
OI0015680,O0007650,P00180,1,219.47,0.00
OI0015681,O0007650,P00140,1,50.12,2.59
OI0015682,O0007650,P00014,1,87.12,0.00
OI0015683,O0007651,P00016,1,54.64,0.00
OI0015684,O0007652,P00031,1,90.94,0.00
OI0015685,O0007652,P00155,1,44.92,10.64
OI0015686,O0007653,P00092,1,209.32,46.13
OI0015687,O0007653,P00189,1,180.08,50.06
OI0015688,O0007654,P00143,1,21.76,0.00
OI0015689,O0007654,P00184,1,208.78,0.00
OI0015690,O0007655,P00009,1,73.72,0.00
OI0015691,O0007655,P00157,1,19.98,0.00
OI0015692,O0007655,P00080,1,49.77,26.18
OI0015693,O0007656,P00101,1,112.24,0.00
OI0015694,O0007656,P00083,1,103.49,15.62
OI0015695,O0007657,P00082,1,477.87,185.75
OI0015696,O0007657,P00096,1,448.18,0.00
OI0015697,O0007658,P00071,2,122.76,72.70
OI0015698,O0007658,P00173,1,77.82,0.00
OI0015699,O0007658,P00014,1,87.12,31.28
OI0015700,O0007658,P00044,1,20.90,0.00
OI0015701,O0007658,P00052,2,64.55,0.00
OI0015702,O0007659,P00020,1,131.49,0.00
