spend_date,channel,campaign,spend,impressions,clicks
2025-02-25,Paid Search,Paid - Generic,22.52,1644,23
2025-02-26,Paid Search,Paid - Generic,22.52,1821,25
2025-02-27,Paid Search,Paid - Generic,22.52,1366,21
2025-02-28,Paid Search,Paid - Generic,22.52,1577,23
2025-02-01,Paid Search,Paid - Shopping,16.51,942,18
2025-02-02,Paid Search,Paid - Shopping,16.51,765,17
2025-02-03,Paid Search,Paid - Shopping,22.94,1304,25
2025-02-04,Paid Search,Paid - Shopping,22.94,1415,24
2025-02-05,Paid Search,Paid - Shopping,22.94,1090,22
2025-02-06,Paid Search,Paid - Shopping,22.94,674,23
2025-02-07,Paid Search,Paid - Shopping,22.94,1110,23
2025-02-08,Paid Search,Paid - Shopping,16.51,996,15
2025-02-09,Paid Search,Paid - Shopping,16.51,1075,17
2025-02-10,Paid Search,Paid - Shopping,22.94,1078,24
2025-02-11,Paid Search,Paid - Shopping,22.94,1481,26
2025-02-12,Paid Search,Paid - Shopping,22.94,1689,25
2025-02-13,Paid Search,Paid - Shopping,22.94,1758,24
2025-02-14,Paid Search,Paid - Shopping,22.94,1018,25
2025-02-15,Paid Search,Paid - Shopping,16.51,1204,17
2025-02-16,Paid Search,Paid - Shopping,16.51,1103,18
2025-02-17,Paid Search,Paid - Shopping,22.94,971,25
2025-02-18,Paid Search,Paid - Shopping,22.94,1412,21
2025-02-19,Paid Search,Paid - Shopping,22.94,699,24
2025-02-20,Paid Search,Paid - Shopping,22.94,1598,22
2025-02-21,Paid Search,Paid - Shopping,22.94,1559,25
2025-02-22,Paid Search,Paid - Shopping,16.51,975,18
2025-02-23,Paid Search,Paid - Shopping,16.51,1010,18
2025-02-24,Paid Search,Paid - Shopping,22.94,1476,24
2025-02-25,Paid Search,Paid - Shopping,22.94,1491,24
2025-02-26,Paid Search,Paid - Shopping,22.94,1549,23
2025-02-27,Paid Search,Paid - Shopping,22.94,893,25
2025-02-28,Paid Search,Paid - Shopping,22.94,1525,24
2025-02-01,Paid Social,Paid - Prospecting,22.69,3408,48
2025-02-02,Paid Social,Paid - Prospecting,22.69,2941,52
2025-02-03,Paid Social,Paid - Prospecting,31.51,3543,80
2025-02-04,Paid Social,Paid - Prospecting,31.51,4375,77
2025-02-05,Paid Social,Paid - Prospecting,31.51,2825,74
2025-02-06,Paid Social,Paid - Prospecting,31.51,2664,81
2025-02-07,Paid Social,Paid - Prospecting,31.51,2714,70
2025-02-08,Paid Social,Paid - Prospecting,22.69,2001,56
2025-02-09,Paid Social,Paid - Prospecting,22.69,2346,50
2025-02-10,Paid Social,Paid - Prospecting,31.51,5492,78
2025-02-11,Paid Social,Paid - Prospecting,31.51,2497,71
2025-02-12,Paid Social,Paid - Prospecting,31.51,2332,70
2025-02-13,Paid Social,Paid - Prospecting,31.51,2845,76
2025-02-14,Paid Social,Paid - Prospecting,31.51,3283,82
2025-02-15,Paid Social,Paid - Prospecting,22.69,2984,54
2025-02-16,Paid Social,Paid - Prospecting,22.69,3822,55
2025-02-17,Paid Social,Paid - Prospecting,31.51,3183,71
2025-02-18,Paid Social,Paid - Prospecting,31.51,2514,69
2025-02-19,Paid Social,Paid - Prospecting,31.51,3155,80
2025-02-20,Paid Social,Paid - Prospecting,31.51,2007,71
2025-02-21,Paid Social,Paid - Prospecting,31.51,3472,69
2025-02-22,Paid Social,Paid - Prospecting,22.69,2751,55
2025-02-23,Paid Social,Paid - Prospecting,22.69,2189,54
2025-02-24,Paid Social,Paid - Prospecting,31.51,5347,77
2025-02-25,Paid Social,Paid - Prospecting,31.51,4177,77
2025-02-26,Paid Social,Paid - Prospecting,31.51,4635,82
2025-02-27,Paid Social,Paid - Prospecting,31.51,4228,69
2025-02-28,Paid Social,Paid - Prospecting,31.51,4892,68
2025-02-01,Paid Social,Paid - Retargeting,18.20,3051,43
2025-02-02,Paid Social,Paid - Retargeting,18.20,1803,39
2025-02-03,Paid Social,Paid - Retargeting,25.27,2531,59
2025-02-04,Paid Social,Paid - Retargeting,25.27,3198,62
2025-02-05,Paid Social,Paid - Retargeting,25.27,2885,63
2025-02-06,Paid Social,Paid - Retargeting,25.27,3734,55
2025-02-07,Paid Social,Paid - Retargeting,25.27,4012,59
2025-02-08,Paid Social,Paid - Retargeting,18.20,2094,41
2025-02-09,Paid Social,Paid - Retargeting,18.20,3043,47
2025-02-10,Paid Social,Paid - Retargeting,25.27,1779,63
2025-02-11,Paid Social,Paid - Retargeting,25.27,4494,63
2025-02-12,Paid Social,Paid - Retargeting,25.27,1663,56
2025-02-13,Paid Social,Paid - Retargeting,25.27,3281,64
2025-02-14,Paid Social,Paid - Retargeting,25.27,3489,59
2025-02-15,Paid Social,Paid - Retargeting,18.20,1370,43
2025-02-16,Paid Social,Paid - Retargeting,18.20,2584,44
2025-02-17,Paid Social,Paid - Retargeting,25.27,3482,56
2025-02-18,Paid Social,Paid - Retargeting,25.27,3130,56
2025-02-19,Paid Social,Paid - Retargeting,25.27,2061,64
2025-02-20,Paid Social,Paid - Retargeting,25.27,2986,55
2025-02-21,Paid Social,Paid - Retargeting,25.27,4476,64
2025-02-22,Paid Social,Paid - Retargeting,18.20,3437,47
2025-02-23,Paid Social,Paid - Retargeting,18.20,1356,42
2025-02-24,Paid Social,Paid - Retargeting,25.27,2409,58
2025-02-25,Paid Social,Paid - Retargeting,25.27,2982,55
2025-02-26,Paid Social,Paid - Retargeting,25.27,3491,59
2025-02-27,Paid Social,Paid - Retargeting,25.27,3678,60
2025-02-28,Paid Social,Paid - Retargeting,25.27,2105,59
2025-02-01,Paid Social,Paid - Creator,13.88,1412,35
2025-02-02,Paid Social,Paid - Creator,13.88,1315,35
2025-02-03,Paid Social,Paid - Creator,19.27,2289,50
2025-02-04,Paid Social,Paid - Creator,19.27,2759,49
2025-02-05,Paid Social,Paid - Creator,19.27,2607,44
2025-02-06,Paid Social,Paid - Creator,19.27,2051,42
2025-02-07,Paid Social,Paid - Creator,19.27,2069,50
2025-02-08,Paid Social,Paid - Creator,13.88,1867,34
2025-02-09,Paid Social,Paid - Creator,13.88,1897,33
2025-02-10,Paid Social,Paid - Creator,19.27,1877,44
2025-02-11,Paid Social,Paid - Creator,19.27,2978,49
2025-02-12,Paid Social,Paid - Creator,19.27,3126,46
2025-02-13,Paid Social,Paid - Creator,19.27,2416,49
2025-02-14,Paid Social,Paid - Creator,19.27,1974,41
2025-02-15,Paid Social,Paid - Creator,13.88,1829,36
2025-02-16,Paid Social,Paid - Creator,13.88,1136,32
2025-02-17,Paid Social,Paid - Creator,19.27,2442,49
2025-02-18,Paid Social,Paid - Creator,19.27,2522,47
2025-02-19,Paid Social,Paid - Creator,19.27,1266,41
2025-02-20,Paid Social,Paid - Creator,19.27,1773,43
2025-02-21,Paid Social,Paid - Creator,19.27,1313,42
2025-02-22,Paid Social,Paid - Creator,13.88,1294,35
2025-02-23,Paid Social,Paid - Creator,13.88,2217,30
2025-02-24,Paid Social,Paid - Creator,19.27,1534,50
2025-02-25,Paid Social,Paid - Creator,19.27,2094,41
2025-02-26,Paid Social,Paid - Creator,19.27,1698,45
2025-02-27,Paid Social,Paid - Creator,19.27,2948,46
2025-02-28,Paid Social,Paid - Creator,19.27,3118,43
2025-02-01,Affiliate,Affiliate - Cashback,7.33,490,9
2025-02-02,Affiliate,Affiliate - Cashback,7.33,576,10
2025-02-03,Affiliate,Affiliate - Cashback,10.18,729,15
2025-02-04,Affiliate,Affiliate - Cashback,10.18,504,14
2025-02-05,Affiliate,Affiliate - Cashback,10.18,1074,15
2025-02-06,Affiliate,Affiliate - Cashback,10.18,664,13
2025-02-07,Affiliate,Affiliate - Cashback,10.18,717,16
2025-02-08,Affiliate,Affiliate - Cashback,7.33,548,10
2025-02-09,Affiliate,Affiliate - Cashback,7.33,328,10
2025-02-10,Affiliate,Affiliate - Cashback,10.18,650,13
2025-02-11,Affiliate,Affiliate - Cashback,10.18,398,13
2025-02-12,Affiliate,Affiliate - Cashback,10.18,1019,15
2025-02-13,Affiliate,Affiliate - Cashback,10.18,933,13
2025-02-14,Affiliate,Affiliate - Cashback,10.18,697,13
2025-02-15,Affiliate,Affiliate - Cashback,7.33,671,10
2025-02-16,Affiliate,Affiliate - Cashback,7.33,347,9
2025-02-17,Affiliate,Affiliate - Cashback,10.18,662,15
2025-02-18,Affiliate,Affiliate - Cashback,10.18,1069,16
2025-02-19,Affiliate,Affiliate - Cashback,10.18,398,13
2025-02-20,Affiliate,Affiliate - Cashback,10.18,987,15
2025-02-21,Affiliate,Affiliate - Cashback,10.18,948,15
2025-02-22,Affiliate,Affiliate - Cashback,7.33,525,9
2025-02-23,Affiliate,Affiliate - Cashback,7.33,364,11
2025-02-24,Affiliate,Affiliate - Cashback,10.18,395,14
2025-02-25,Affiliate,Affiliate - Cashback,10.18,1006,15
2025-02-26,Affiliate,Affiliate - Cashback,10.18,801,15
2025-02-27,Affiliate,Affiliate - Cashback,10.18,799,14
2025-02-28,Affiliate,Affiliate - Cashback,10.18,1046,15
2025-02-01,Affiliate,Affiliate - Content,10.93,501,16
2025-02-02,Affiliate,Affiliate - Content,10.93,589,17
2025-02-03,Affiliate,Affiliate - Content,15.17,1670,24
2025-02-04,Affiliate,Affiliate - Content,15.17,1074,22
2025-02-05,Affiliate,Affiliate - Content,15.17,637,20
2025-02-06,Affiliate,Affiliate - Content,15.17,860,24
2025-02-07,Affiliate,Affiliate - Content,15.17,1668,24
2025-02-08,Affiliate,Affiliate - Content,10.93,717,15
2025-02-09,Affiliate,Affiliate - Content,10.93,770,17
2025-02-10,Affiliate,Affiliate - Content,15.17,1110,21
2025-02-11,Affiliate,Affiliate - Content,15.17,697,23
2025-02-12,Affiliate,Affiliate - Content,15.17,1428,23
2025-02-13,Affiliate,Affiliate - Content,15.17,630,21
2025-02-14,Affiliate,Affiliate - Content,15.17,1612,23
2025-02-15,Affiliate,Affiliate - Content,10.93,948,15
2025-02-16,Affiliate,Affiliate - Content,10.93,1125,16
2025-02-17,Affiliate,Affiliate - Content,15.17,643,21
2025-02-18,Affiliate,Affiliate - Content,15.17,1394,20
2025-02-19,Affiliate,Affiliate - Content,15.17,796,24
2025-02-20,Affiliate,Affiliate - Content,15.17,1349,22
2025-02-21,Affiliate,Affiliate - Content,15.17,1615,23
2025-02-22,Affiliate,Affiliate - Content,10.93,652,17
2025-02-23,Affiliate,Affiliate - Content,10.93,988,16
2025-02-24,Affiliate,Affiliate - Content,15.17,1403,22
2025-02-25,Affiliate,Affiliate - Content,15.17,1456,21
2025-02-26,Affiliate,Affiliate - Content,15.17,894,23
2025-02-27,Affiliate,Affiliate - Content,15.17,1270,23
2025-02-28,Affiliate,Affiliate - Content,15.17,1171,23
2025-02-01,Affiliate,Affiliate - Voucher,5.87,499,9
2025-02-02,Affiliate,Affiliate - Voucher,5.87,307,8
2025-02-03,Affiliate,Affiliate - Voucher,8.15,484,11
2025-02-04,Affiliate,Affiliate - Voucher,8.15,662,12
2025-02-05,Affiliate,Affiliate - Voucher,8.15,651,12
2025-02-06,Affiliate,Affiliate - Voucher,8.15,445,11
2025-02-07,Affiliate,Affiliate - Voucher,8.15,429,12
2025-02-08,Affiliate,Affiliate - Voucher,5.87,553,9
2025-02-09,Affiliate,Affiliate - Voucher,5.87,591,8
2025-02-10,Affiliate,Affiliate - Voucher,8.15,645,11
2025-02-11,Affiliate,Affiliate - Voucher,8.15,638,11
2025-02-12,Affiliate,Affiliate - Voucher,8.15,750,12
2025-02-13,Affiliate,Affiliate - Voucher,8.15,668,11
2025-02-14,Affiliate,Affiliate - Voucher,8.15,364,11
2025-02-15,Affiliate,Affiliate - Voucher,5.87,467,7
2025-02-16,Affiliate,Affiliate - Voucher,5.87,495,7
2025-02-17,Affiliate,Affiliate - Voucher,8.15,577,10
2025-02-18,Affiliate,Affiliate - Voucher,8.15,686,13
2025-02-19,Affiliate,Affiliate - Voucher,8.15,463,12
2025-02-20,Affiliate,Affiliate - Voucher,8.15,573,12
2025-02-21,Affiliate,Affiliate - Voucher,8.15,700,10
2025-02-22,Affiliate,Affiliate - Voucher,5.87,397,9
2025-02-23,Affiliate,Affiliate - Voucher,5.87,412,7
2025-02-24,Affiliate,Affiliate - Voucher,8.15,690,12
2025-02-25,Affiliate,Affiliate - Voucher,8.15,772,11
2025-02-26,Affiliate,Affiliate - Voucher,8.15,530,12
2025-02-27,Affiliate,Affiliate - Voucher,8.15,518,11
2025-02-28,Affiliate,Affiliate - Voucher,8.15,694,13
2025-02-01,Email & CRM,Email - Lifecycle,1.51,657,11
2025-02-02,Email & CRM,Email - Lifecycle,1.51,421,12
2025-02-03,Email & CRM,Email - Lifecycle,2.10,1201,18
2025-02-04,Email & CRM,Email - Lifecycle,2.10,624,18
2025-02-05,Email & CRM,Email - Lifecycle,2.10,840,18
2025-02-06,Email & CRM,Email - Lifecycle,2.10,1133,16
2025-02-07,Email & CRM,Email - Lifecycle,2.10,534,16
2025-02-08,Email & CRM,Email - Lifecycle,1.51,592,13
2025-02-09,Email & CRM,Email - Lifecycle,1.51,845,12
2025-02-10,Email & CRM,Email - Lifecycle,2.10,733,16
2025-02-11,Email & CRM,Email - Lifecycle,2.10,1272,18
2025-02-12,Email & CRM,Email - Lifecycle,2.10,1093,18
2025-02-13,Email & CRM,Email - Lifecycle,2.10,477,17
2025-02-14,Email & CRM,Email - Lifecycle,2.10,747,18
2025-02-15,Email & CRM,Email - Lifecycle,1.51,497,12
2025-02-16,Email & CRM,Email - Lifecycle,1.51,590,12
2025-02-17,Email & CRM,Email - Lifecycle,2.10,1099,16
2025-02-18,Email & CRM,Email - Lifecycle,2.10,653,16
2025-02-19,Email & CRM,Email - Lifecycle,2.10,1003,16
2025-02-20,Email & CRM,Email - Lifecycle,2.10,1020,17
2025-02-21,Email & CRM,Email - Lifecycle,2.10,903,16
2025-02-22,Email & CRM,Email - Lifecycle,1.51,676,13
2025-02-23,Email & CRM,Email - Lifecycle,1.51,560,12
2025-02-24,Email & CRM,Email - Lifecycle,2.10,843,16
2025-02-25,Email & CRM,Email - Lifecycle,2.10,816,17
2025-02-26,Email & CRM,Email - Lifecycle,2.10,715,17
2025-02-27,Email & CRM,Email - Lifecycle,2.10,682,17
2025-02-28,Email & CRM,Email - Lifecycle,2.10,694,18
2025-02-01,Email & CRM,Email - Winback,2.19,1127,16
2025-02-02,Email & CRM,Email - Winback,2.19,704,19
2025-02-03,Email & CRM,Email - Winback,3.04,1125,26
2025-02-04,Email & CRM,Email - Winback,3.04,1582,25
2025-02-05,Email & CRM,Email - Winback,3.04,1553,23
2025-02-06,Email & CRM,Email - Winback,3.04,907,27
2025-02-07,Email & CRM,Email - Winback,3.04,1651,24
2025-02-08,Email & CRM,Email - Winback,2.19,576,16
2025-02-09,Email & CRM,Email - Winback,2.19,1043,17
2025-02-10,Email & CRM,Email - Winback,3.04,1642,26
2025-02-11,Email & CRM,Email - Winback,3.04,1307,27
2025-02-12,Email & CRM,Email - Winback,3.04,746,24
2025-02-13,Email & CRM,Email - Winback,3.04,1151,27
2025-02-14,Email & CRM,Email - Winback,3.04,1536,26
2025-02-15,Email & CRM,Email - Winback,2.19,755,17
2025-02-16,Email & CRM,Email - Winback,2.19,533,19
2025-02-17,Email & CRM,Email - Winback,3.04,1360,23
2025-02-18,Email & CRM,Email - Winback,3.04,963,27
2025-02-19,Email & CRM,Email - Winback,3.04,999,24
2025-02-20,Email & CRM,Email - Winback,3.04,944,25
2025-02-21,Email & CRM,Email - Winback,3.04,791,26
2025-02-22,Email & CRM,Email - Winback,2.19,537,17
2025-02-23,Email & CRM,Email - Winback,2.19,1154,18
2025-02-24,Email & CRM,Email - Winback,3.04,717,23
2025-02-25,Email & CRM,Email - Winback,3.04,1648,24
2025-02-26,Email & CRM,Email - Winback,3.04,1676,23
2025-02-27,Email & CRM,Email - Winback,3.04,1504,25
2025-02-28,Email & CRM,Email - Winback,3.04,1544,27
2025-02-01,Marketplace,Marketplace - Sponsored Listings,16.33,1384,30
2025-02-02,Marketplace,Marketplace - Sponsored Listings,16.33,1173,28
2025-02-03,Marketplace,Marketplace - Sponsored Listings,22.68,3081,44
2025-02-04,Marketplace,Marketplace - Sponsored Listings,22.68,1285,38
2025-02-05,Marketplace,Marketplace - Sponsored Listings,22.68,2819,41
2025-02-06,Marketplace,Marketplace - Sponsored Listings,22.68,1827,43
2025-02-07,Marketplace,Marketplace - Sponsored Listings,22.68,1601,44
2025-02-08,Marketplace,Marketplace - Sponsored Listings,16.33,1745,30
2025-02-09,Marketplace,Marketplace - Sponsored Listings,16.33,1903,29
2025-02-10,Marketplace,Marketplace - Sponsored Listings,22.68,2568,42
2025-02-11,Marketplace,Marketplace - Sponsored Listings,22.68,1490,43
2025-02-12,Marketplace,Marketplace - Sponsored Listings,22.68,2795,43
2025-02-13,Marketplace,Marketplace - Sponsored Listings,22.68,2589,43
2025-02-14,Marketplace,Marketplace - Sponsored Listings,22.68,1937,37
2025-02-15,Marketplace,Marketplace - Sponsored Listings,16.33,1754,28
2025-02-16,Marketplace,Marketplace - Sponsored Listings,16.33,1420,26
2025-02-17,Marketplace,Marketplace - Sponsored Listings,22.68,1290,41
2025-02-18,Marketplace,Marketplace - Sponsored Listings,22.68,1993,38
2025-02-19,Marketplace,Marketplace - Sponsored Listings,22.68,2335,38
2025-02-20,Marketplace,Marketplace - Sponsored Listings,22.68,2458,38
2025-02-21,Marketplace,Marketplace - Sponsored Listings,22.68,3028,43
2025-02-22,Marketplace,Marketplace - Sponsored Listings,16.33,1781,28
2025-02-23,Marketplace,Marketplace - Sponsored Listings,16.33,1744,32
2025-02-24,Marketplace,Marketplace - Sponsored Listings,22.68,1633,39
2025-02-25,Marketplace,Marketplace - Sponsored Listings,22.68,1889,43
2025-02-26,Marketplace,Marketplace - Sponsored Listings,22.68,2916,40
2025-02-27,Marketplace,Marketplace - Sponsored Listings,22.68,1710,41
2025-02-28,Marketplace,Marketplace - Sponsored Listings,22.68,1896,45
2025-03-01,Organic Search,Organic - SEO Content,6.09,9739,132
2025-03-02,Organic Search,Organic - SEO Content,6.09,7915,112
2025-03-03,Organic Search,Organic - SEO Content,8.46,6309,179
2025-03-04,Organic Search,Organic - SEO Content,8.46,6426,155
2025-03-05,Organic Search,Organic - SEO Content,8.46,6967,177
2025-03-06,Organic Search,Organic - SEO Content,8.46,9107,181
2025-03-07,Organic Search,Organic - SEO Content,8.46,12651,175
2025-03-08,Organic Search,Organic - SEO Content,6.09,8107,130
2025-03-09,Organic Search,Organic - SEO Content,6.09,4295,121
2025-03-10,Organic Search,Organic - SEO Content,8.46,11713,169
2025-03-11,Organic Search,Organic - SEO Content,8.46,12511,181
2025-03-12,Organic Search,Organic - SEO Content,8.46,10221,172
2025-03-13,Organic Search,Organic - SEO Content,8.46,11719,177
2025-03-14,Organic Search,Organic - SEO Content,8.46,11766,173
2025-03-15,Organic Search,Organic - SEO Content,6.09,6941,122
2025-03-16,Organic Search,Organic - SEO Content,6.09,5475,111
2025-03-17,Organic Search,Organic - SEO Content,8.46,10017,153
2025-03-18,Organic Search,Organic - SEO Content,8.46,10659,178
2025-03-19,Organic Search,Organic - SEO Content,8.46,4988,170
2025-03-20,Organic Search,Organic - SEO Content,8.46,8479,161
2025-03-21,Organic Search,Organic - SEO Content,8.46,8372,167
2025-03-22,Organic Search,Organic - SEO Content,6.09,8789,122
2025-03-23,Organic Search,Organic - SEO Content,6.09,7095,125
2025-03-24,Organic Search,Organic - SEO Content,8.46,7293,159
2025-03-25,Organic Search,Organic - SEO Content,8.46,7975,169
2025-03-26,Organic Search,Organic - SEO Content,8.46,11474,177
2025-03-27,Organic Search,Organic - SEO Content,8.46,6582,156
2025-03-28,Organic Search,Organic - SEO Content,8.46,8213,174
2025-03-29,Organic Search,Organic - SEO Content,6.09,4081,109
2025-03-30,Organic Search,Organic - SEO Content,6.09,5220,112
2025-03-31,Organic Search,Organic - SEO Content,8.46,6758,157
2025-03-01,Paid Search,Paid - Brand,19.12,1181,22
2025-03-02,Paid Search,Paid - Brand,19.12,1016,18
2025-03-03,Paid Search,Paid - Brand,26.55,1591,26
2025-03-04,Paid Search,Paid - Brand,26.55,1685,27
2025-03-05,Paid Search,Paid - Brand,26.55,1278,26
2025-03-06,Paid Search,Paid - Brand,26.55,837,25
2025-03-07,Paid Search,Paid - Brand,26.55,769,27
2025-03-08,Paid Search,Paid - Brand,19.12,627,19
2025-03-09,Paid Search,Paid - Brand,19.12,940,18
2025-03-10,Paid Search,Paid - Brand,26.55,1167,30
2025-03-11,Paid Search,Paid - Brand,26.55,1651,30
2025-03-12,Paid Search,Paid - Brand,26.55,1518,29
2025-03-13,Paid Search,Paid - Brand,26.55,796,27
2025-03-14,Paid Search,Paid - Brand,26.55,1213,28
2025-03-15,Paid Search,Paid - Brand,19.12,1177,18
2025-03-16,Paid Search,Paid - Brand,19.12,1385,19
2025-03-17,Paid Search,Paid - Brand,26.55,1802,25
2025-03-18,Paid Search,Paid - Brand,26.55,1258,25
2025-03-19,Paid Search,Paid - Brand,26.55,2014,29
2025-03-20,Paid Search,Paid - Brand,26.55,805,25
2025-03-21,Paid Search,Paid - Brand,26.55,1240,27
2025-03-22,Paid Search,Paid - Brand,19.12,1055,18
2025-03-23,Paid Search,Paid - Brand,19.12,1101,20
2025-03-24,Paid Search,Paid - Brand,26.55,1129,25
2025-03-25,Paid Search,Paid - Brand,26.55,1875,28
2025-03-26,Paid Search,Paid - Brand,26.55,1582,26
2025-03-27,Paid Search,Paid - Brand,26.55,1661,29
2025-03-28,Paid Search,Paid - Brand,26.55,1841,27
2025-03-29,Paid Search,Paid - Brand,19.12,1094,20
2025-03-30,Paid Search,Paid - Brand,19.12,1034,20
2025-03-31,Paid Search,Paid - Brand,26.55,1377,27
2025-03-01,Paid Search,Paid - Generic,17.31,725,17
2025-03-02,Paid Search,Paid - Generic,17.31,512,17
2025-03-03,Paid Search,Paid - Generic,24.04,1143,24
2025-03-04,Paid Search,Paid - Generic,24.04,985,26
2025-03-05,Paid Search,Paid - Generic,24.04,677,24
2025-03-06,Paid Search,Paid - Generic,24.04,1091,23
2025-03-07,Paid Search,Paid - Generic,24.04,1552,23
2025-03-08,Paid Search,Paid - Generic,17.31,563,16
2025-03-09,Paid Search,Paid - Generic,17.31,1354,19
2025-03-10,Paid Search,Paid - Generic,24.04,1091,24
2025-03-11,Paid Search,Paid - Generic,24.04,673,24
2025-03-12,Paid Search,Paid - Generic,24.04,1098,25
2025-03-13,Paid Search,Paid - Generic,24.04,770,23
2025-03-14,Paid Search,Paid - Generic,24.04,740,26
2025-03-15,Paid Search,Paid - Generic,17.31,934,16
2025-03-16,Paid Search,Paid - Generic,17.31,945,19
2025-03-17,Paid Search,Paid - Generic,24.04,1244,23
2025-03-18,Paid Search,Paid - Generic,24.04,771,23
2025-03-19,Paid Search,Paid - Generic,24.04,933,26
2025-03-20,Paid Search,Paid - Generic,24.04,1110,26
2025-03-21,Paid Search,Paid - Generic,24.04,1121,24
2025-03-22,Paid Search,Paid - Generic,17.31,656,18
2025-03-23,Paid Search,Paid - Generic,17.31,1018,17
2025-03-24,Paid Search,Paid - Generic,24.04,1065,26
2025-03-25,Paid Search,Paid - Generic,24.04,1077,26
2025-03-26,Paid Search,Paid - Generic,24.04,1670,25
2025-03-27,Paid Search,Paid - Generic,24.04,1691,27
2025-03-28,Paid Search,Paid - Generic,24.04,1789,27
2025-03-29,Paid Search,Paid - Generic,17.31,823,18
