order_id,customer_id,order_date,order_channel,order_sequence,is_shipped,fulfilment_centre,carrier,promised_delivery_date,shipped_date,delivered_date,shipping_fee_charged,shipping_cost,payment_method,promo_code,order_status
O0006956,C003887,2025-03-17,Web,1,1,FC-North,Metro Post,2025-03-19,2025-03-17,2025-03-18,0.00,3.07,Card,,Delivered
O0006957,C003888,2025-03-14,Web,1,1,FC-Central,Swiftline,2025-03-19,2025-03-14,2025-03-20,0.00,3.70,Gift Card,,Delivered
O0006958,C003889,2025-03-15,Mobile App,1,1,FC-Central,Regional Freight,2025-03-19,2025-03-16,2025-03-18,0.00,16.64,Card,,Delivered
O0006959,C003890,2025-03-14,Web,1,1,FC-South,Regional Freight,2025-03-17,2025-03-14,2025-03-23,0.00,6.40,Gift Card,SEASON20,Delivered
O0006960,C003890,2025-05-02,Web,2,1,FC-South,Regional Freight,2025-05-05,2025-05-02,2025-05-03,0.00,17.48,Digital Wallet,SAVE15,Delivered
O0006961,C003891,2025-03-17,Mobile App,1,1,FC-South,Metro Post,2025-03-19,2025-03-19,2025-03-20,4.99,3.39,Card,SAVE15,Delivered
O0006962,C003892,2025-03-18,Mobile App,1,1,FC-North,Metro Post,2025-03-22,2025-03-19,2025-03-22,0.00,3.11,Card,SAVE15,Delivered
O0006963,C003893,2025-03-17,Mobile App,1,1,FC-South,Regional Freight,2025-03-19,2025-03-18,2025-03-19,0.00,2.31,Digital Wallet,,Delivered
O0006964,C003894,2025-03-16,Mobile App,1,1,FC-North,Metro Post,2025-03-19,2025-03-17,2025-03-18,0.00,7.87,Card,WELCOME10,Delivered
O0006965,C003895,2025-03-16,Marketplace,1,1,FC-Central,Swiftline,2025-03-20,2025-03-18,2025-03-22,0.00,4.41,Gift Card,SAVE15,Delivered
O0006966,C003896,2025-03-17,Mobile App,1,1,FC-South,Regional Freight,2025-03-20,2025-03-18,2025-03-19,0.00,2.84,Card,,Delivered
O0006967,C003897,2025-03-18,Marketplace,1,1,FC-Central,Regional Freight,2025-03-23,2025-03-18,2025-03-25,0.00,2.55,Card,WELCOME10,Delivered
O0006968,C003898,2025-03-17,Mobile App,1,1,FC-Central,Metro Post,2025-03-19,2025-03-17,2025-03-18,0.00,5.33,Card,CLEAR40,Delivered
O0006969,C003899,2025-03-15,Store,1,0,Store Pickup,,,,,0.00,0.00,Buy Now Pay Later,FLASH25,Collected
O0006970,C003899,2025-09-05,Web,2,1,FC-South,Metro Post,2025-09-10,2025-09-06,2025-09-08,0.00,21.72,Card,SAVE15,Delivered
O0006971,C003900,2025-03-17,Mobile App,1,1,FC-North,Swiftline,2025-03-20,2025-03-17,2025-03-20,0.00,11.52,Digital Wallet,WELCOME10,Delivered
O0006972,C003901,2025-03-15,Marketplace,1,1,FC-North,Swiftline,2025-03-18,2025-03-15,2025-03-17,0.00,5.83,Card,,Delivered
O0006973,C003902,2025-03-18,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0006974,C003902,2025-05-23,Web,2,1,FC-Central,Regional Freight,2025-05-27,2025-05-24,2025-05-27,4.99,6.86,Gift Card,WELCOME10,Delivered
O0006975,C003902,2025-06-17,Web,3,1,FC-Central,Swiftline,2025-06-22,2025-06-17,2025-06-22,0.00,6.12,Card,WELCOME10,Delivered
O0006976,C003902,2025-08-04,Web,4,1,FC-Central,Metro Post,2025-08-06,2025-08-05,2025-08-06,4.99,3.09,Card,WELCOME10,Delivered
O0006977,C003903,2025-03-19,Marketplace,1,1,FC-North,Swiftline,2025-03-23,2025-03-19,2025-03-23,0.00,11.80,Card,WELCOME10,Delivered
O0006978,C003903,2025-05-30,Marketplace,2,1,FC-North,Metro Post,2025-06-03,2025-05-30,2025-06-02,0.00,6.24,Card,SAVE15,Delivered
O0006979,C003904,2025-03-19,Store,1,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,FLASH25,Collected
O0006980,C003905,2025-03-19,Web,1,1,FC-Central,Metro Post,2025-03-23,2025-03-20,2025-03-22,0.00,4.66,Card,,Delivered
O0006981,C003906,2025-03-19,Web,1,1,FC-Central,Swiftline,2025-03-21,2025-03-19,2025-03-21,0.00,5.16,Buy Now Pay Later,FLASH25,Delivered
O0006982,C003906,2025-05-11,Mobile App,2,1,FC-Central,Swiftline,2025-05-14,2025-05-11,2025-05-14,0.00,12.80,Digital Wallet,,Delivered
O0006983,C003907,2025-03-16,Marketplace,1,1,FC-Central,Metro Post,2025-03-18,2025-03-16,2025-03-17,0.00,8.24,Digital Wallet,SEASON20,Delivered
O0006984,C003908,2025-03-17,Web,1,1,FC-South,Metro Post,2025-03-22,2025-03-17,2025-03-23,4.99,3.04,Card,,Delivered
O0006985,C003908,2025-05-27,Mobile App,2,1,FC-South,Regional Freight,2025-05-31,2025-05-27,2025-05-30,0.00,8.51,Card,CLEAR40,Delivered
O0006986,C003909,2025-03-15,Mobile App,1,1,FC-Central,Metro Post,2025-03-18,2025-03-15,2025-03-18,0.00,3.46,Card,WELCOME10,Delivered
O0006987,C003910,2025-03-16,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0006988,C003910,2025-05-16,Marketplace,2,1,FC-Central,Swiftline,2025-05-18,2025-05-16,2025-05-18,0.00,3.72,Digital Wallet,,Delivered
O0006989,C003911,2025-03-20,Mobile App,1,1,FC-Central,Swiftline,2025-03-23,2025-03-21,2025-03-23,0.00,6.35,Digital Wallet,SAVE15,Delivered
O0006990,C003911,2025-05-05,Store,2,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0006991,C003911,2025-06-19,Marketplace,3,1,FC-Central,Metro Post,2025-06-22,2025-06-20,2025-06-22,0.00,3.81,Digital Wallet,SEASON20,Delivered
O0006992,C003912,2025-03-17,Mobile App,1,1,FC-South,Regional Freight,2025-03-21,2025-03-18,2025-03-24,0.00,5.57,Digital Wallet,SAVE15,Delivered
O0006993,C003913,2025-03-20,Web,1,1,FC-Central,Swiftline,2025-03-24,2025-03-21,2025-03-22,0.00,5.10,Digital Wallet,SEASON20,Delivered
O0006994,C003914,2025-03-19,Web,1,1,FC-North,Metro Post,2025-03-22,2025-03-19,2025-03-22,0.00,3.94,Buy Now Pay Later,,Delivered
O0006995,C003914,2025-05-26,Mobile App,2,1,FC-North,Metro Post,2025-05-28,2025-05-26,2025-05-28,0.00,9.17,Card,,Delivered
O0006996,C003914,2025-06-20,Web,3,1,FC-North,Metro Post,2025-06-23,2025-06-21,2025-06-22,0.00,4.34,Card,,Delivered
O0006997,C003914,2025-08-29,Marketplace,4,1,FC-North,Regional Freight,2025-08-31,2025-08-30,2025-08-31,0.00,4.73,Card,FLASH25,Delivered
O0006998,C003915,2025-03-19,Mobile App,1,1,FC-Central,Swiftline,2025-03-23,2025-03-20,2025-03-22,0.00,6.78,Card,SEASON20,Delivered
O0006999,C003916,2025-03-19,Web,1,1,FC-Central,Regional Freight,2025-03-22,2025-03-20,2025-03-23,0.00,9.72,Digital Wallet,CLEAR40,Delivered
O0007000,C003917,2025-03-17,Web,1,1,FC-North,Regional Freight,2025-03-19,2025-03-17,2025-03-19,0.00,2.98,Card,SAVE15,Delivered
O0007001,C003917,2025-06-05,Marketplace,2,1,FC-North,Swiftline,2025-06-09,2025-06-05,2025-06-09,0.00,20.40,Card,,Delivered
O0007002,C003918,2025-03-16,Web,1,1,FC-South,Swiftline,2025-03-19,2025-03-16,2025-03-18,0.00,8.28,Digital Wallet,WELCOME10,Delivered
O0007003,C003919,2025-03-21,Mobile App,1,1,FC-North,Metro Post,2025-03-25,2025-03-22,2025-03-23,0.00,5.13,Digital Wallet,CLEAR40,Delivered
O0007004,C003920,2025-03-18,Mobile App,1,1,FC-South,Metro Post,2025-03-23,2025-03-18,2025-03-22,0.00,4.43,Gift Card,,Delivered
O0007005,C003920,2025-07-15,Web,2,1,FC-South,Metro Post,2025-07-18,2025-07-15,2025-07-18,4.99,3.39,Digital Wallet,,Delivered
O0007006,C003920,2025-09-13,Store,3,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,,Collected
O0007007,C003921,2025-03-20,Mobile App,1,1,FC-South,Regional Freight,2025-03-24,2025-03-22,2025-03-27,0.00,7.23,Digital Wallet,WELCOME10,Delivered
O0007008,C003921,2025-05-01,Mobile App,2,1,FC-South,Metro Post,2025-05-05,2025-05-01,2025-05-05,0.00,7.47,Card,,Delivered
O0007009,C003922,2025-03-21,Marketplace,1,1,FC-North,Metro Post,2025-03-25,2025-03-21,2025-03-23,0.00,17.17,Digital Wallet,SAVE15,Delivered
O0007010,C003923,2025-03-19,Web,1,1,FC-South,Regional Freight,2025-03-23,2025-03-20,2025-03-21,0.00,8.74,Card,SAVE15,Delivered
O0007011,C003924,2025-03-19,Web,1,1,FC-Central,Metro Post,2025-03-22,2025-03-19,2025-03-20,0.00,8.04,Digital Wallet,WELCOME10,Delivered
O0007012,C003924,2025-06-24,Mobile App,2,1,FC-Central,Swiftline,2025-06-27,2025-06-25,2025-06-26,0.00,8.60,Card,,Delivered
O0007013,C003924,2025-09-12,Web,3,1,FC-Central,Regional Freight,2025-09-14,2025-09-13,2025-09-14,0.00,3.88,Digital Wallet,,Delivered
O0007014,C003925,2025-03-19,Marketplace,1,1,FC-South,Swiftline,2025-03-22,2025-03-20,2025-03-21,0.00,7.30,Card,SEASON20,Delivered
O0007015,C003926,2025-03-21,Web,1,1,FC-South,Swiftline,2025-03-25,2025-03-21,2025-03-23,0.00,8.66,Card,,Delivered
O0007016,C003926,2025-05-29,Mobile App,2,1,FC-South,Metro Post,2025-06-02,2025-05-29,2025-06-01,0.00,6.75,Buy Now Pay Later,,Delivered
O0007017,C003927,2025-03-19,Mobile App,1,1,FC-South,Metro Post,2025-03-23,2025-03-19,2025-03-24,0.00,8.52,Card,FLASH25,Delivered
O0007018,C003928,2025-03-19,Web,1,1,FC-Central,Swiftline,2025-03-22,2025-03-20,2025-03-21,0.00,5.20,Digital Wallet,,Delivered
O0007019,C003929,2025-03-19,Web,1,1,FC-South,Metro Post,2025-03-23,2025-03-19,2025-03-23,0.00,3.35,Card,,Delivered
O0007020,C003930,2025-03-19,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,CLEAR40,Collected
O0007021,C003930,2025-04-16,Web,2,1,FC-Central,Regional Freight,2025-04-18,2025-04-16,2025-04-17,0.00,5.32,Digital Wallet,FLASH25,Delivered
O0007022,C003930,2025-06-24,Web,3,1,FC-Central,Swiftline,2025-06-26,2025-06-24,2025-06-26,0.00,5.33,Digital Wallet,,Delivered
O0007023,C003931,2025-03-18,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,WELCOME10,Collected
O0007024,C003931,2025-07-24,Marketplace,2,1,FC-South,Regional Freight,2025-07-28,2025-07-24,2025-07-27,0.00,7.91,Digital Wallet,SAVE15,Delivered
O0007025,C003931,2025-09-01,Mobile App,3,1,FC-South,Metro Post,2025-09-03,2025-09-01,2025-09-03,0.00,14.09,Gift Card,WELCOME10,Delivered
O0007026,C003932,2025-03-20,Web,1,1,FC-South,Regional Freight,2025-03-23,2025-03-20,2025-03-25,4.99,2.29,Digital Wallet,SEASON20,Delivered
O0007027,C003933,2025-03-19,Mobile App,1,1,FC-South,Metro Post,2025-03-24,2025-03-19,2025-03-24,0.00,4.60,Card,WELCOME10,Delivered
O0007028,C003933,2025-04-19,Mobile App,2,1,FC-South,Swiftline,2025-04-24,2025-04-19,2025-04-23,0.00,5.79,Digital Wallet,CLEAR40,Delivered
O0007029,C003933,2025-05-03,Store,3,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0007030,C003933,2025-08-15,Web,4,1,FC-South,Regional Freight,2025-08-18,2025-08-16,2025-08-18,0.00,34.25,Card,SEASON20,Delivered
O0007031,C003934,2025-03-19,Mobile App,1,1,FC-Central,Metro Post,2025-03-22,2025-03-19,2025-03-22,0.00,30.51,Buy Now Pay Later,SEASON20,Delivered
O0007032,C003935,2025-03-18,Mobile App,1,1,FC-South,Swiftline,2025-03-22,2025-03-20,2025-03-21,0.00,13.61,Digital Wallet,FLASH25,Delivered
O0007033,C003936,2025-03-20,Marketplace,1,1,FC-Central,Regional Freight,2025-03-24,2025-03-20,2025-03-24,0.00,3.62,Digital Wallet,FLASH25,Delivered
O0007034,C003937,2025-03-18,Mobile App,1,1,FC-South,Swiftline,2025-03-23,2025-03-20,2025-03-24,0.00,5.22,Digital Wallet,FLASH25,Delivered
O0007035,C003938,2025-03-19,Web,1,1,FC-North,Regional Freight,2025-03-22,2025-03-19,2025-03-20,0.00,4.39,Card,CLEAR40,Delivered
O0007036,C003939,2025-03-19,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,,Collected
O0007037,C003940,2025-03-22,Web,1,1,FC-South,Regional Freight,2025-03-25,2025-03-23,2025-03-24,0.00,9.77,Digital Wallet,,Delivered
O0007038,C003940,2025-04-26,Mobile App,2,1,FC-South,Regional Freight,2025-04-28,2025-04-26,2025-04-29,0.00,5.92,Card,WELCOME10,Delivered
O0007039,C003940,2025-06-08,Mobile App,3,1,FC-South,Regional Freight,2025-06-13,2025-06-08,2025-06-16,0.00,7.65,Digital Wallet,,Delivered
O0007040,C003940,2025-09-11,Mobile App,4,1,FC-South,Metro Post,2025-09-16,2025-09-11,2025-09-20,0.00,3.32,Card,SAVE15,Delivered
O0007041,C003941,2025-03-19,Mobile App,1,1,FC-Central,Regional Freight,2025-03-24,2025-03-20,2025-03-24,0.00,2.31,Card,SEASON20,Delivered
O0007042,C003941,2025-04-04,Web,2,1,FC-Central,Swiftline,2025-04-07,2025-04-04,2025-04-06,0.00,5.45,Card,SEASON20,Delivered
O0007043,C003941,2025-06-02,Web,3,1,FC-Central,Swiftline,2025-06-04,2025-06-03,2025-06-04,0.00,4.12,Gift Card,CLEAR40,Delivered
O0007044,C003941,2026-03-15,Web,4,1,FC-Central,Regional Freight,2026-03-18,2026-03-16,2026-03-17,0.00,7.70,Card,WELCOME10,Delivered
O0007045,C003942,2025-03-18,Mobile App,1,1,FC-Central,Metro Post,2025-03-23,2025-03-18,2025-03-24,4.99,5.40,Card,CLEAR40,Delivered
O0007046,C003943,2025-03-22,Mobile App,1,1,FC-Central,Swiftline,2025-03-26,2025-03-23,2025-03-26,0.00,10.43,Card,,Delivered
O0007047,C003943,2025-04-30,Mobile App,2,1,FC-Central,Metro Post,2025-05-03,2025-04-30,2025-05-03,4.99,5.20,Digital Wallet,,Delivered
O0007048,C003944,2025-03-21,Mobile App,1,1,FC-South,Regional Freight,2025-03-26,2025-03-22,2025-03-30,0.00,6.80,Card,FLASH25,Delivered
O0007049,C003945,2025-03-23,Marketplace,1,1,FC-South,Regional Freight,2025-03-25,2025-03-23,2025-03-26,0.00,5.22,Card,,Delivered
O0007050,C003946,2025-03-22,Mobile App,1,1,FC-South,Swiftline,2025-03-26,2025-03-22,2025-03-26,0.00,6.12,Card,FLASH25,Delivered
O0007051,C003947,2025-03-19,Mobile App,1,1,FC-Central,Swiftline,2025-03-21,2025-03-20,2025-03-21,4.99,3.73,Card,SEASON20,Delivered
O0007052,C003948,2025-03-19,Mobile App,1,1,FC-North,Swiftline,2025-03-22,2025-03-20,2025-03-21,0.00,13.32,Card,,Delivered
O0007053,C003948,2025-05-04,Mobile App,2,1,FC-North,Swiftline,2025-05-09,2025-05-04,2025-05-09,0.00,4.20,Buy Now Pay Later,SAVE15,Delivered
O0007054,C003948,2025-06-26,Mobile App,3,1,FC-North,Swiftline,2025-06-30,2025-06-26,2025-06-30,0.00,25.32,Card,SEASON20,Delivered
O0007055,C003949,2025-03-20,Web,1,1,FC-North,Metro Post,2025-03-23,2025-03-22,2025-03-23,0.00,6.06,Card,FLASH25,Delivered
O0007056,C003950,2025-03-21,Web,1,1,FC-North,Swiftline,2025-03-25,2025-03-21,2025-03-25,0.00,3.97,Card,FLASH25,Delivered
O0007057,C003951,2025-03-23,Marketplace,1,1,FC-Central,Metro Post,2025-03-26,2025-03-23,2025-03-26,0.00,4.71,Card,SEASON20,Delivered
O0007058,C003952,2025-03-22,Mobile App,1,1,FC-Central,Metro Post,2025-03-26,2025-03-22,2025-03-26,0.00,6.29,Card,FLASH25,Delivered
O0007059,C003952,2025-06-01,Web,2,1,FC-Central,Metro Post,2025-06-06,2025-06-02,2025-06-06,0.00,3.72,Card,WELCOME10,Delivered
O0007060,C003953,2025-03-23,Marketplace,1,1,FC-South,Regional Freight,2025-03-26,2025-03-25,2025-03-26,0.00,2.89,Card,WELCOME10,Delivered
O0007061,C003954,2025-03-24,Store,1,0,Store Pickup,,,,,0.00,0.00,Gift Card,,Collected
O0007062,C003955,2025-03-24,Mobile App,1,1,FC-Central,Swiftline,2025-03-28,2025-03-24,2025-03-28,0.00,19.25,Card,FLASH25,Delivered
O0007063,C003956,2025-03-24,Web,1,1,FC-South,Regional Freight,2025-03-27,2025-03-24,2025-03-28,0.00,2.37,Card,,Delivered
O0007064,C003956,2025-08-29,Web,2,1,FC-South,Regional Freight,2025-08-31,2025-08-29,2025-09-02,0.00,13.14,Gift Card,CLEAR40,Delivered
O0007065,C003957,2025-03-21,Marketplace,1,1,FC-Central,Metro Post,2025-03-25,2025-03-23,2025-03-25,0.00,4.09,Digital Wallet,FLASH25,Delivered
O0007066,C003958,2025-03-22,Web,1,1,FC-South,Metro Post,2025-03-26,2025-03-22,2025-03-25,0.00,3.18,Buy Now Pay Later,FLASH25,Delivered
O0007067,C003959,2025-03-21,Marketplace,1,1,FC-Central,Regional Freight,2025-03-24,2025-03-22,2025-03-23,0.00,7.52,Card,WELCOME10,Delivered
O0007068,C003960,2025-03-21,Mobile App,1,1,FC-Central,Swiftline,2025-03-25,2025-03-21,2025-03-25,0.00,3.98,Buy Now Pay Later,FLASH25,Delivered
O0007069,C003961,2025-03-22,Web,1,1,FC-North,Swiftline,2025-03-25,2025-03-22,2025-03-23,0.00,7.25,Card,WELCOME10,Delivered
O0007070,C003962,2025-03-21,Web,1,1,FC-South,Swiftline,2025-03-24,2025-03-21,2025-03-23,0.00,6.00,Card,,Delivered
O0007071,C003963,2025-03-23,Marketplace,1,1,FC-North,Regional Freight,2025-03-26,2025-03-24,2025-03-25,0.00,14.76,Digital Wallet,,Delivered
O0007072,C003964,2025-03-23,Web,1,1,FC-South,Metro Post,2025-03-26,2025-03-23,2025-03-26,0.00,9.94,Card,,Delivered
O0007073,C003965,2025-03-25,Web,1,1,FC-Central,Swiftline,2025-03-27,2025-03-25,2025-03-26,4.99,9.22,Card,,Delivered
O0007074,C003966,2025-03-25,Mobile App,1,1,FC-North,Swiftline,2025-03-28,2025-03-25,2025-03-26,0.00,12.16,Card,WELCOME10,Delivered
O0007075,C003967,2025-03-23,Store,1,0,Store Pickup,,,,,0.00,0.00,Gift Card,WELCOME10,Collected
O0007076,C003967,2025-05-20,Mobile App,2,1,FC-South,Metro Post,2025-05-23,2025-05-20,2025-05-23,0.00,5.09,Gift Card,,Delivered
O0007077,C003967,2025-07-18,Web,3,1,FC-South,Regional Freight,2025-07-23,2025-07-19,2025-07-29,0.00,3.81,Gift Card,SEASON20,Delivered
O0007078,C003968,2025-03-26,Mobile App,1,1,FC-Central,Metro Post,2025-03-30,2025-03-26,2025-03-29,0.00,3.27,Card,WELCOME10,Delivered
O0007079,C003969,2025-03-26,Web,1,1,FC-North,Metro Post,2025-03-31,2025-03-27,2025-03-30,0.00,5.47,Card,,Delivered
O0007080,C003969,2025-09-26,Mobile App,2,1,FC-North,Swiftline,2025-09-29,2025-09-26,2025-09-29,0.00,4.59,Card,SAVE15,Delivered
O0007081,C003970,2025-03-23,Web,1,1,FC-South,Swiftline,2025-03-28,2025-03-25,2025-03-28,0.00,8.39,Card,SAVE15,Delivered
O0007082,C003971,2025-03-25,Web,1,1,FC-South,Metro Post,2025-03-29,2025-03-25,2025-03-29,0.00,17.05,Card,,Delivered
O0007083,C003972,2025-03-25,Web,1,1,FC-Central,Swiftline,2025-03-30,2025-03-27,2025-03-29,0.00,12.51,Card,SEASON20,Delivered
O0007084,C003973,2025-03-23,Marketplace,1,1,FC-South,Metro Post,2025-03-28,2025-03-23,2025-03-26,4.99,2.97,Digital Wallet,FLASH25,Delivered
O0007085,C003974,2025-03-26,Web,1,1,FC-South,Swiftline,2025-03-29,2025-03-26,2025-03-27,0.00,4.65,Digital Wallet,,Delivered
O0007086,C003974,2025-05-27,Store,2,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,FLASH25,Collected
O0007087,C003974,2025-07-09,Store,3,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0007088,C003974,2025-09-13,Marketplace,4,1,FC-South,Metro Post,2025-09-16,2025-09-15,2025-09-16,0.00,9.07,Card,CLEAR40,Delivered
O0007089,C003974,2026-02-02,Mobile App,5,1,FC-South,Regional Freight,2026-02-06,2026-02-02,2026-02-05,0.00,2.51,Digital Wallet,,Delivered
O0007090,C003975,2025-03-22,Mobile App,1,1,FC-Central,Regional Freight,2025-03-25,2025-03-23,2025-03-25,0.00,3.08,Digital Wallet,FLASH25,Delivered
O0007091,C003975,2025-04-17,Mobile App,2,1,FC-Central,Metro Post,2025-04-19,2025-04-18,2025-04-19,0.00,6.43,Card,FLASH25,Delivered
O0007092,C003975,2025-05-22,Web,3,1,FC-Central,Metro Post,2025-05-26,2025-05-22,2025-05-26,0.00,14.42,Digital Wallet,FLASH25,Delivered
O0007093,C003975,2025-09-22,Mobile App,4,1,FC-Central,Swiftline,2025-09-25,2025-09-23,2025-09-26,0.00,7.16,Digital Wallet,FLASH25,Delivered
O0007094,C003976,2025-03-25,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0007095,C003977,2025-03-23,Mobile App,1,1,FC-South,Metro Post,2025-03-26,2025-03-23,2025-03-26,0.00,8.83,Card,,Delivered
O0007096,C003978,2025-03-26,Web,1,1,FC-Central,Regional Freight,2025-03-28,2025-03-27,2025-03-28,0.00,3.32,Card,,Delivered
O0007097,C003979,2025-03-23,Web,1,1,FC-North,Metro Post,2025-03-26,2025-03-23,2025-03-26,0.00,4.28,Digital Wallet,CLEAR40,Delivered
O0007098,C003980,2025-03-25,Store,1,0,Store Pickup,,,,,0.00,0.00,Gift Card,,Collected
O0007099,C003980,2025-04-24,Mobile App,2,1,FC-South,Regional Freight,2025-04-28,2025-04-25,2025-04-27,0.00,9.86,Card,,Delivered
O0007100,C003981,2025-03-23,Store,1,0,Store Pickup,,,,,0.00,0.00,Gift Card,CLEAR40,Collected
O0007101,C003982,2025-03-23,Mobile App,1,1,FC-North,Metro Post,2025-03-27,2025-03-23,2025-03-30,0.00,3.76,Card,SAVE15,Delivered
O0007102,C003983,2025-03-26,Web,1,1,FC-Central,Regional Freight,2025-03-30,2025-03-28,2025-03-30,0.00,5.22,Buy Now Pay Later,,Delivered
O0007103,C003984,2025-03-25,Web,1,1,FC-South,Metro Post,2025-03-29,2025-03-25,2025-03-28,0.00,8.32,Card,WELCOME10,Delivered
O0007104,C003984,2025-04-24,Web,2,1,FC-South,Swiftline,2025-04-28,2025-04-24,2025-04-27,0.00,8.63,Card,SAVE15,Delivered
O0007105,C003984,2025-06-17,Web,3,1,FC-South,Swiftline,2025-06-20,2025-06-17,2025-06-24,0.00,4.66,Digital Wallet,FLASH25,Delivered
O0007106,C003985,2025-03-26,Web,1,1,FC-South,Regional Freight,2025-03-31,2025-03-28,2025-03-31,0.00,6.81,Buy Now Pay Later,FLASH25,Delivered
O0007107,C003985,2025-05-06,Web,2,1,FC-South,Regional Freight,2025-05-09,2025-05-06,2025-05-07,0.00,13.56,Buy Now Pay Later,,Delivered
O0007108,C003985,2025-08-21,Store,3,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,FLASH25,Collected
O0007109,C003985,2025-11-24,Mobile App,4,1,FC-South,Regional Freight,2025-11-29,2025-11-24,2025-12-03,0.00,10.20,Card,,Delivered
O0007110,C003986,2025-03-27,Web,1,1,FC-North,Regional Freight,2025-03-31,2025-03-27,2025-03-31,0.00,6.38,Digital Wallet,,Delivered
O0007111,C003986,2025-04-15,Mobile App,2,1,FC-North,Swiftline,2025-04-20,2025-04-16,2025-04-19,0.00,4.84,Card,,Delivered
O0007112,C003986,2025-06-01,Store,3,0,Store Pickup,,,,,0.00,0.00,Gift Card,,Collected
O0007113,C003987,2025-03-24,Marketplace,1,1,FC-South,Regional Freight,2025-03-28,2025-03-24,2025-03-28,0.00,3.47,Card,CLEAR40,Delivered
O0007114,C003988,2025-03-26,Web,1,1,FC-South,Metro Post,2025-03-30,2025-03-26,2025-03-30,0.00,6.78,Digital Wallet,,Delivered
O0007115,C003988,2025-04-05,Web,2,1,FC-South,Metro Post,2025-04-09,2025-04-05,2025-04-07,0.00,3.14,Buy Now Pay Later,,Delivered
O0007116,C003989,2025-03-24,Marketplace,1,1,FC-Central,Swiftline,2025-03-27,2025-03-24,2025-03-25,0.00,4.38,Card,,Delivered
O0007117,C003990,2025-03-25,Mobile App,1,1,FC-North,Metro Post,2025-03-28,2025-03-27,2025-03-28,0.00,12.93,Card,CLEAR40,Delivered
O0007118,C003990,2025-08-31,Mobile App,2,1,FC-North,Swiftline,2025-09-02,2025-09-01,2025-09-03,0.00,6.64,Card,CLEAR40,Delivered
O0007119,C003991,2025-03-24,Web,1,1,FC-Central,Swiftline,2025-03-28,2025-03-24,2025-03-26,0.00,7.95,Card,SAVE15,Delivered
O0007120,C003992,2025-03-27,Web,1,1,FC-South,Swiftline,2025-03-31,2025-03-27,2025-03-30,0.00,23.45,Card,SEASON20,Delivered
O0007121,C003992,2025-04-25,Mobile App,2,1,FC-South,Regional Freight,2025-04-28,2025-04-25,2025-04-28,0.00,3.34,Card,SAVE15,Delivered
O0007122,C003993,2025-03-25,Mobile App,1,1,FC-North,Metro Post,2025-03-28,2025-03-25,2025-03-26,0.00,4.77,Card,CLEAR40,Delivered
O0007123,C003994,2025-03-28,Web,1,1,FC-South,Metro Post,2025-04-01,2025-03-30,2025-03-31,0.00,5.59,Digital Wallet,CLEAR40,Delivered
O0007124,C003995,2025-03-28,Mobile App,1,1,FC-Central,Regional Freight,2025-03-30,2025-03-28,2025-03-29,0.00,4.10,Card,CLEAR40,Delivered
O0007125,C003996,2025-03-28,Web,1,1,FC-South,Metro Post,2025-03-31,2025-03-28,2025-03-29,0.00,13.92,Card,FLASH25,Delivered
O0007126,C003997,2025-03-26,Web,1,1,FC-South,Regional Freight,2025-03-28,2025-03-26,2025-03-28,0.00,3.21,Gift Card,WELCOME10,Delivered
O0007127,C003997,2025-04-20,Store,2,0,Store Pickup,,,,,0.00,0.00,Card,CLEAR40,Collected
O0007128,C003998,2025-03-26,Web,1,1,FC-North,Regional Freight,2025-03-31,2025-03-27,2025-03-30,0.00,2.99,Digital Wallet,SAVE15,Delivered
O0007129,C003999,2025-03-28,Web,1,1,FC-North,Metro Post,2025-04-02,2025-03-28,2025-03-31,0.00,6.78,Buy Now Pay Later,,Delivered
O0007130,C003999,2025-06-16,Web,2,1,FC-North,Swiftline,2025-06-19,2025-06-16,2025-06-19,0.00,7.68,Digital Wallet,SEASON20,Delivered
O0007131,C003999,2025-08-17,Store,3,0,Store Pickup,,,,,0.00,0.00,Card,SEASON20,Collected
O0007132,C004000,2025-03-29,Web,1,1,FC-Central,Regional Freight,2025-04-01,2025-03-29,2025-04-01,0.00,2.75,Card,,Delivered
O0007133,C004000,2025-06-21,Web,2,1,FC-Central,Regional Freight,2025-06-26,2025-06-22,2025-06-24,0.00,6.32,Card,WELCOME10,Delivered
O0007134,C004001,2025-03-28,Store,1,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,CLEAR40,Collected
