cohort_month,first_order_experience,activity_month,period_index,cohort_customers,active_customers,orders,net_revenue,contribution_margin,active_rate,cumulative_contribution_margin,cumulative_margin_per_customer
2024-06-01,Clean,2024-07-01,1,179,24,25,7829.67,2141.4,0.1341,14620.4,81.68
2024-06-01,Clean,2024-08-01,2,179,27,27,8588.21,2232.3,0.1508,16852.7,94.15
2024-06-01,Clean,2024-09-01,3,179,22,22,4585.79,1524.9,0.1229,18377.6,102.67
2024-06-01,Clean,2024-10-01,4,179,23,24,6889.81,1457.44,0.1285,19835.04,110.81
2024-06-01,Clean,2024-11-01,5,179,11,11,2963.66,422.59,0.0615,20257.63,113.17
2024-06-01,Clean,2024-12-01,6,179,13,15,3322.02,894.01,0.0726,21151.64,118.17
2024-06-01,Clean,2025-01-01,7,179,9,9,1495.20,479.26,0.0503,21630.9,120.84
2024-06-01,Clean,2025-02-01,8,179,7,7,2228.35,808.55,0.0391,22439.45,125.36
2024-06-01,Clean,2025-03-01,9,179,6,6,2372.56,555.4,0.0335,22994.85,128.46
2024-06-01,Clean,2025-04-01,10,179,7,7,1792.53,453.86,0.0391,23448.71,131.0
2024-06-01,Clean,2025-05-01,11,179,3,3,629.13,238.27,0.0168,23686.98,132.33
2024-06-01,Clean,2025-06-01,12,179,3,3,661.21,231.86,0.0168,23918.84,133.62
2024-06-01,Clean,2025-07-01,13,179,5,5,955.20,10.35,0.0279,23929.19,133.68
2024-06-01,Clean,2025-08-01,14,179,3,3,1102.36,112.35,0.0168,24041.54,134.31
2024-06-01,Clean,2025-09-01,15,179,3,3,848.74,329.78,0.0168,24371.32,136.15
2024-06-01,Clean,2025-10-01,16,179,1,1,65.82,39.53,0.0056,24410.85,136.37
2024-06-01,Clean,2025-11-01,17,179,1,1,326.05,12.98,0.0056,24423.83,136.45
2024-06-01,Clean,2025-12-01,18,179,1,1,251.69,10.1,0.0056,24433.93,136.5
2024-06-01,Clean,2026-01-01,19,179,1,1,784.47,-154.23,0.0056,24279.7,135.64
2024-06-01,Clean,2026-02-01,20,179,0,0,0.00,0.0,0.0,24279.7,135.64
2024-06-01,Clean,2026-03-01,21,179,1,1,105.21,-44.48,0.0056,24235.22,135.39
2024-06-01,Clean,2026-04-01,22,179,1,1,106.13,-46.39,0.0056,24188.83,135.13
2024-06-01,Clean,2026-05-01,23,179,1,1,231.66,22.18,0.0056,24211.01,135.26
2024-06-01,Clean,2026-06-01,24,179,1,1,138.42,33.76,0.0056,24244.77,135.45
2024-11-01,Delivered late,2024-11-01,0,42,42,42,14868.91,3962.75,1.0,3962.75,94.35
2024-11-01,Delivered late,2024-12-01,1,42,3,3,659.57,127.8,0.0714,4090.55,97.39
2024-11-01,Delivered late,2025-01-01,2,42,3,3,460.20,195.54,0.0714,4286.09,102.05
2024-11-01,Delivered late,2025-02-01,3,42,2,2,414.34,219.99,0.0476,4506.08,107.29
2024-11-01,Delivered late,2025-03-01,4,42,2,2,406.93,32.82,0.0476,4538.9,108.07
2024-11-01,Delivered late,2025-04-01,5,42,0,0,0.00,0.0,0.0,4538.9,108.07
2024-11-01,Delivered late,2025-05-01,6,42,1,1,180.08,65.35,0.0238,4604.25,109.63
2024-11-01,Delivered late,2025-06-01,7,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2025-07-01,8,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2025-08-01,9,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2025-09-01,10,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2025-10-01,11,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2025-11-01,12,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2025-12-01,13,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2026-01-01,14,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2026-02-01,15,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2026-03-01,16,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2026-04-01,17,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2026-05-01,18,42,0,0,0.00,0.0,0.0,4604.25,109.63
2024-11-01,Delivered late,2026-06-01,19,42,0,0,0.00,0.0,0.0,4604.25,109.63
2025-04-01,Clean,2025-04-01,0,193,193,199,58676.08,16009.98,1.0,16009.98,82.95
2025-04-01,Clean,2025-05-01,1,193,23,24,5611.91,951.61,0.1192,16961.59,87.88
2025-04-01,Clean,2025-06-01,2,193,36,37,12298.62,2248.21,0.1865,19209.8,99.53
2025-04-01,Clean,2025-07-01,3,193,34,34,9098.52,2092.1,0.1762,21301.9,110.37
2025-04-01,Clean,2025-08-01,4,193,19,19,5766.86,1752.06,0.0984,23053.96,119.45
2025-04-01,Clean,2025-09-01,5,193,15,15,7525.47,1480.68,0.0777,24534.64,127.12
2025-04-01,Clean,2025-10-01,6,193,7,7,1864.93,118.11,0.0363,24652.75,127.73
2025-04-01,Clean,2025-11-01,7,193,5,5,900.23,-241.28,0.0259,24411.47,126.48
2025-04-01,Clean,2025-12-01,8,193,3,3,844.51,274.68,0.0155,24686.15,127.91
2025-04-01,Clean,2026-01-01,9,193,5,6,1238.99,116.25,0.0259,24802.4,128.51
2025-04-01,Clean,2026-02-01,10,193,3,3,1637.27,356.32,0.0155,25158.72,130.36
2025-04-01,Clean,2026-03-01,11,193,1,2,172.04,74.61,0.0052,25233.33,130.74
2025-04-01,Clean,2026-04-01,12,193,0,0,0.00,0.0,0.0,25233.33,130.74
2025-04-01,Clean,2026-05-01,13,193,0,0,0.00,0.0,0.0,25233.33,130.74
2025-04-01,Clean,2026-06-01,14,193,0,0,0.00,0.0,0.0,25233.33,130.74
2025-10-01,Returned,2025-10-01,0,79,79,79,31300.81,2842.92,1.0,2842.92,35.99
2025-10-01,Returned,2025-11-01,1,79,8,8,3393.10,495.84,0.1013,3338.76,42.26
2025-10-01,Returned,2025-12-01,2,79,11,13,3768.16,1067.68,0.1392,4406.44,55.78
2025-10-01,Returned,2026-01-01,3,79,12,12,2479.73,477.92,0.1519,4884.36,61.83
2025-10-01,Returned,2026-02-01,4,79,9,9,2906.97,953.86,0.1139,5838.22,73.9
2025-10-01,Returned,2026-03-01,5,79,2,2,503.52,198.77,0.0253,6036.99,76.42
2025-10-01,Returned,2026-04-01,6,79,4,4,997.75,212.88,0.0506,6249.87,79.11
2025-10-01,Returned,2026-05-01,7,79,2,2,322.26,55.64,0.0253,6305.51,79.82
2025-10-01,Returned,2026-06-01,8,79,3,3,684.17,106.51,0.038,6412.02,81.16
2025-12-01,Late and returned,2025-12-01,0,28,28,28,6338.36,1098.19,1.0,1098.19,39.22
2025-12-01,Late and returned,2026-01-01,1,28,1,1,210.59,87.77,0.0357,1185.96,42.36
2025-12-01,Late and returned,2026-02-01,2,28,3,3,646.67,142.6,0.1071,1328.56,47.45
2025-12-01,Late and returned,2026-03-01,3,28,1,1,178.00,104.32,0.0357,1432.88,51.17
2025-12-01,Late and returned,2026-04-01,4,28,0,0,0.00,0.0,0.0,1432.88,51.17
2025-12-01,Late and returned,2026-05-01,5,28,0,0,0.00,0.0,0.0,1432.88,51.17
2025-12-01,Late and returned,2026-06-01,6,28,0,0,0.00,0.0,0.0,1432.88,51.17
2026-03-01,Delivered late,2026-03-01,0,23,23,23,7512.84,2511.49,1.0,2511.49,109.2
2026-03-01,Delivered late,2026-04-01,1,23,2,2,1025.69,231.61,0.087,2743.1,119.27
2026-03-01,Delivered late,2026-05-01,2,23,4,4,992.27,9.52,0.1739,2752.62,119.68
2026-03-01,Delivered late,2026-06-01,3,23,2,2,897.04,-227.39,0.087,2525.23,109.79
2024-02-01,Delivered late,2024-02-01,0,22,22,22,4124.34,1424.21,1.0,1424.21,64.74
2024-02-01,Delivered late,2024-03-01,1,22,2,2,807.70,267.27,0.0909,1691.48,76.89
2024-02-01,Delivered late,2024-04-01,2,22,3,3,1019.94,278.31,0.1364,1969.79,89.54
2024-02-01,Delivered late,2024-05-01,3,22,1,1,167.00,102.28,0.0455,2072.07,94.18
2024-02-01,Delivered late,2024-06-01,4,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2024-07-01,5,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2024-08-01,6,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2024-09-01,7,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2024-10-01,8,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2024-11-01,9,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2024-12-01,10,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-01-01,11,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-02-01,12,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-03-01,13,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-04-01,14,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-05-01,15,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-06-01,16,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-07-01,17,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-08-01,18,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-09-01,19,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-10-01,20,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-11-01,21,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2025-12-01,22,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2026-01-01,23,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2026-02-01,24,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2026-03-01,25,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2026-04-01,26,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2026-05-01,27,22,0,0,0.00,0.0,0.0,2072.07,94.18
2024-02-01,Delivered late,2026-06-01,28,22,0,0,0.00,0.0,0.0,2072.07,94.18
2025-03-01,Clean,2025-03-01,0,197,197,199,52620.35,15709.39,1.0,15709.39,79.74
2025-03-01,Clean,2025-04-01,1,197,27,27,8037.59,2293.37,0.1371,18002.76,91.38
2025-03-01,Clean,2025-05-01,2,197,24,24,7250.44,1820.51,0.1218,19823.27,100.63
2025-03-01,Clean,2025-06-01,3,197,24,24,6229.69,1643.79,0.1218,21467.06,108.97
2025-03-01,Clean,2025-07-01,4,197,10,10,2055.26,322.28,0.0508,21789.34,110.61
2025-03-01,Clean,2025-08-01,5,197,10,10,2597.53,753.12,0.0508,22542.46,114.43
2025-03-01,Clean,2025-09-01,6,197,13,14,3479.15,918.19,0.066,23460.65,119.09
2025-03-01,Clean,2025-10-01,7,197,1,1,95.21,55.06,0.0051,23515.71,119.37
2025-03-01,Clean,2025-11-01,8,197,1,1,164.80,60.13,0.0051,23575.84,119.67
2025-03-01,Clean,2025-12-01,9,197,5,5,1346.92,213.79,0.0254,23789.63,120.76
2025-03-01,Clean,2026-01-01,10,197,1,1,140.95,83.12,0.0051,23872.75,121.18
2025-03-01,Clean,2026-02-01,11,197,2,2,124.87,27.2,0.0102,23899.95,121.32
2025-03-01,Clean,2026-03-01,12,197,1,1,304.51,19.55,0.0051,23919.5,121.42
2025-03-01,Clean,2026-04-01,13,197,1,1,21.76,-1.77,0.0051,23917.73,121.41
2025-03-01,Clean,2026-05-01,14,197,1,1,88.93,46.4,0.0051,23964.13,121.65
2025-03-01,Clean,2026-06-01,15,197,0,0,0.00,0.0,0.0,23964.13,121.65
2025-06-01,Clean,2025-06-01,0,222,222,224,60136.94,13476.96,1.0,13476.96,60.71
2025-06-01,Clean,2025-07-01,1,222,40,40,8775.36,2431.29,0.1802,15908.25,71.66
2025-06-01,Clean,2025-08-01,2,222,36,36,7557.58,1600.57,0.1622,17508.82,78.87
2025-06-01,Clean,2025-09-01,3,222,25,25,5889.43,1913.33,0.1126,19422.15,87.49
2025-06-01,Clean,2025-10-01,4,222,20,20,7658.02,1691.12,0.0901,21113.27,95.1
2025-06-01,Clean,2025-11-01,5,222,23,23,6488.02,570.5,0.1036,21683.77,97.67
2025-06-01,Clean,2025-12-01,6,222,16,16,4144.43,1146.2,0.0721,22829.97,102.84
2025-06-01,Clean,2026-01-01,7,222,15,15,3201.91,1186.78,0.0676,24016.75,108.18
2025-06-01,Clean,2026-02-01,8,222,7,7,2654.03,948.93,0.0315,24965.68,112.46
2025-06-01,Clean,2026-03-01,9,222,6,6,1304.82,487.9,0.027,25453.58,114.66
2025-06-01,Clean,2026-04-01,10,222,9,9,2548.23,713.25,0.0405,26166.83,117.87
2025-06-01,Clean,2026-05-01,11,222,4,4,1321.32,187.21,0.018,26354.04,118.71
2025-06-01,Clean,2026-06-01,12,222,5,5,1136.00,212.76,0.0225,26566.8,119.67
2026-01-01,Delivered late,2026-01-01,0,13,13,13,4357.47,1031.96,1.0,1031.96,79.38
2026-01-01,Delivered late,2026-02-01,1,13,1,1,1007.97,393.44,0.0769,1425.4,109.65
2026-01-01,Delivered late,2026-03-01,2,13,2,2,352.60,61.34,0.1538,1486.74,114.36
2026-01-01,Delivered late,2026-04-01,3,13,2,2,813.45,166.54,0.1538,1653.28,127.18
2026-01-01,Delivered late,2026-05-01,4,13,0,0,0.00,0.0,0.0,1653.28,127.18
2026-01-01,Delivered late,2026-06-01,5,13,0,0,0.00,0.0,0.0,1653.28,127.18
