invoice_id,customer_id,company_name,segment,region,subscription_id,plan_name,invoice_date,invoice_month,period_start,period_end,billing_period,amount,status,paid_date,payment_method,attempts,collected_amount,at_risk_amount,days_to_pay,is_failed,is_dunning_recovered
INV-005868,CUS-00457,Northwind Peak Industries,Mid-Market,EMEA,SUB-00457-00,Growth,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,683.28,paid,2025-04-03,Credit card,1,683.28,0.00,2,0,0
INV-005869,CUS-00457,Northwind Peak Industries,Mid-Market,EMEA,SUB-00457-00,Growth,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,683.28,paid,2025-05-04,ACH / bank transfer,1,683.28,0.00,3,0,0
INV-005870,CUS-00457,Northwind Peak Industries,Mid-Market,EMEA,SUB-00457-00,Growth,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,683.28,paid,2025-06-04,Credit card,1,683.28,0.00,3,0,0
INV-005871,CUS-00457,Northwind Peak Industries,Mid-Market,EMEA,SUB-00457-00,Growth,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,683.28,paid,2025-07-04,ACH / bank transfer,1,683.28,0.00,3,0,0
INV-005872,CUS-00457,Northwind Peak Industries,Mid-Market,EMEA,SUB-00457-00,Growth,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,683.28,paid,2025-08-01,Credit card,1,683.28,0.00,0,0,0
INV-005873,CUS-00457,Northwind Peak Industries,Mid-Market,EMEA,SUB-00457-00,Growth,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,683.28,paid,2025-09-03,Credit card,1,683.28,0.00,2,0,0
INV-005874,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,121.62,paid,2024-09-01,Invoice / wire,1,121.62,0.00,0,0,0
INV-005875,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,121.62,paid,2024-10-04,Credit card,1,121.62,0.00,3,0,0
INV-005876,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,121.62,paid,2024-11-04,ACH / bank transfer,1,121.62,0.00,3,0,0
INV-005877,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,121.62,paid,2024-12-02,ACH / bank transfer,1,121.62,0.00,1,0,0
INV-005878,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,121.62,paid,2025-01-01,Credit card,1,121.62,0.00,0,0,0
INV-005879,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,121.62,paid,2025-02-04,ACH / bank transfer,1,121.62,0.00,3,0,0
INV-005880,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,121.62,paid,2025-03-04,Invoice / wire,1,121.62,0.00,3,0,0
INV-005881,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,121.62,paid,2025-04-01,Invoice / wire,1,121.62,0.00,0,0,0
INV-005882,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,121.62,paid,2025-05-02,Credit card,1,121.62,0.00,1,0,0
INV-005883,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,121.62,paid,2025-06-02,Credit card,1,121.62,0.00,1,0,0
INV-005884,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,121.62,paid,2025-07-02,Invoice / wire,1,121.62,0.00,1,0,0
INV-005885,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,121.62,paid,2025-08-03,Credit card,1,121.62,0.00,2,0,0
INV-005886,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,121.62,paid,2025-09-02,ACH / bank transfer,1,121.62,0.00,1,0,0
INV-005887,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,121.62,paid,2025-10-03,Credit card,1,121.62,0.00,2,0,0
INV-005888,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,121.62,paid,2025-11-02,Invoice / wire,1,121.62,0.00,1,0,0
INV-005889,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,121.62,paid,2025-12-01,Credit card,1,121.62,0.00,0,0,0
INV-005890,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-00,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,121.62,paid,2026-01-03,Credit card,1,121.62,0.00,2,0,0
INV-005891,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-01,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,170.28,paid,2026-02-03,Invoice / wire,1,170.28,0.00,2,0,0
INV-005892,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-01,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,170.28,paid,2026-03-01,Credit card,1,170.28,0.00,0,0,0
INV-005893,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-01,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,170.28,paid,2026-04-01,Credit card,1,170.28,0.00,0,0,0
INV-005894,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-01,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,170.28,paid,2026-05-02,ACH / bank transfer,1,170.28,0.00,1,0,0
INV-005895,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-01,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,170.28,paid,2026-06-01,ACH / bank transfer,1,170.28,0.00,0,0,0
INV-005896,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-01,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,170.28,paid,2026-07-01,Credit card,1,170.28,0.00,0,0,0
INV-005897,CUS-00458,Tidal Harbour Logistics,SMB,EMEA,SUB-00458-01,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,170.28,paid,2026-08-03,ACH / bank transfer,1,170.28,0.00,2,0,0
INV-005898,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-00,Starter,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,75.00,paid,2024-09-02,ACH / bank transfer,1,75.00,0.00,1,0,0
INV-005899,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-01,Starter,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,100.00,paid,2024-10-01,Credit card,1,100.00,0.00,0,0,0
INV-005900,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-01,Starter,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,100.00,paid,2024-11-02,ACH / bank transfer,1,100.00,0.00,1,0,0
INV-005901,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-01,Starter,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,100.00,paid,2024-12-03,Credit card,1,100.00,0.00,2,0,0
INV-005902,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-01,Starter,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,100.00,paid,2025-01-03,ACH / bank transfer,1,100.00,0.00,2,0,0
INV-005903,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-01,Starter,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,100.00,paid,2025-02-02,Credit card,1,100.00,0.00,1,0,0
INV-005904,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-01,Starter,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,100.00,paid,2025-03-02,Credit card,1,100.00,0.00,1,0,0
INV-005905,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-01,Starter,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,100.00,paid,2025-04-01,Credit card,1,100.00,0.00,0,0,0
INV-005906,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,125.00,paid,2025-05-02,ACH / bank transfer,1,125.00,0.00,1,0,0
INV-005907,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,125.00,paid,2025-06-02,Credit card,1,125.00,0.00,1,0,0
INV-005908,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,125.00,paid,2025-07-04,Credit card,1,125.00,0.00,3,0,0
INV-005909,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,125.00,paid,2025-08-01,ACH / bank transfer,1,125.00,0.00,0,0,0
INV-005910,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,125.00,paid,2025-09-01,ACH / bank transfer,1,125.00,0.00,0,0,0
INV-005911,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,125.00,paid,2025-10-03,Credit card,1,125.00,0.00,2,0,0
INV-005912,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,125.00,paid,2025-11-04,Credit card,1,125.00,0.00,3,0,0
INV-005913,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,125.00,paid,2025-12-02,Credit card,1,125.00,0.00,1,0,0
INV-005914,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,125.00,paid,2026-01-03,Credit card,1,125.00,0.00,2,0,0
INV-005915,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,125.00,paid,2026-02-01,Invoice / wire,1,125.00,0.00,0,0,0
INV-005916,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,125.00,paid,2026-03-04,Credit card,1,125.00,0.00,3,0,0
INV-005917,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,125.00,paid,2026-04-04,Credit card,1,125.00,0.00,3,0,0
INV-005918,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-02,Starter,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,125.00,paid,2026-05-10,Credit card,3,125.00,0.00,9,0,1
INV-005919,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-03,Starter,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,150.00,paid,2026-06-01,Credit card,1,150.00,0.00,0,0,0
INV-005920,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-03,Starter,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,150.00,paid,2026-07-03,Credit card,1,150.00,0.00,2,0,0
INV-005921,CUS-00459,Granite Point Analytics,SMB,North America,SUB-00459-04,Starter,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,200.00,paid,2026-08-01,Credit card,1,200.00,0.00,0,0,0
INV-005922,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-00,Growth,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,562.18,paid,2024-09-04,Credit card,1,562.18,0.00,3,0,0
INV-005923,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-00,Growth,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,562.18,paid,2024-10-02,Credit card,1,562.18,0.00,1,0,0
INV-005924,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-00,Growth,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,562.18,paid,2024-11-04,Credit card,1,562.18,0.00,3,0,0
INV-005925,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-00,Growth,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,562.18,paid,2024-12-04,ACH / bank transfer,1,562.18,0.00,3,0,0
INV-005926,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-01,Growth,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,691.92,paid,2025-01-03,Credit card,1,691.92,0.00,2,0,0
INV-005927,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-01,Growth,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,691.92,paid,2025-02-01,ACH / bank transfer,1,691.92,0.00,0,0,0
INV-005928,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-01,Growth,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,691.92,paid,2025-03-02,Credit card,1,691.92,0.00,1,0,0
INV-005929,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-01,Growth,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,691.92,paid,2025-04-01,Invoice / wire,1,691.92,0.00,0,0,0
INV-005930,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-02,Growth,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,475.69,paid,2025-05-04,Credit card,1,475.69,0.00,3,0,0
INV-005931,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-02,Growth,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,475.69,paid,2025-06-04,Credit card,1,475.69,0.00,3,0,0
INV-005932,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-02,Growth,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,475.69,paid,2025-07-02,Invoice / wire,1,475.69,0.00,1,0,0
INV-005933,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-02,Growth,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,475.69,paid,2025-08-02,ACH / bank transfer,1,475.69,0.00,1,0,0
INV-005934,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-03,Growth,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,562.18,paid,2025-09-03,Credit card,1,562.18,0.00,2,0,0
INV-005935,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-03,Growth,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,562.18,paid,2025-10-01,ACH / bank transfer,1,562.18,0.00,0,0,0
INV-005936,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-03,Growth,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,562.18,paid,2025-11-01,Credit card,1,562.18,0.00,0,0,0
INV-005937,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-03,Growth,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,562.18,paid,2025-12-04,Credit card,1,562.18,0.00,3,0,0
INV-005938,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-03,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,562.18,paid,2026-01-01,Credit card,1,562.18,0.00,0,0,0
INV-005939,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-03,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,562.18,paid,2026-02-02,Invoice / wire,1,562.18,0.00,1,0,0
INV-005940,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-04,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,691.92,paid,2026-03-01,Credit card,1,691.92,0.00,0,0,0
INV-005941,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-04,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,691.92,paid,2026-04-03,Credit card,1,691.92,0.00,2,0,0
INV-005942,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-04,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,691.92,paid,2026-05-02,ACH / bank transfer,1,691.92,0.00,1,0,0
INV-005943,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-04,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,691.92,paid,2026-06-01,ACH / bank transfer,1,691.92,0.00,0,0,0
INV-005944,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-04,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,691.92,paid,2026-07-03,Credit card,1,691.92,0.00,2,0,0
INV-005945,CUS-00460,Crestline Cross Systems,Mid-Market,APAC,SUB-00460-04,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,691.92,paid,2026-08-04,Credit card,1,691.92,0.00,3,0,0
INV-005946,CUS-00461,Ironwood Watch Partners,SMB,North America,SUB-00461-00,Starter,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,75.00,paid,2024-09-03,Credit card,1,75.00,0.00,2,0,0
INV-005947,CUS-00461,Ironwood Watch Partners,SMB,North America,SUB-00461-01,Starter,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,100.00,paid,2024-10-04,ACH / bank transfer,1,100.00,0.00,3,0,0
INV-005948,CUS-00461,Ironwood Watch Partners,SMB,North America,SUB-00461-01,Starter,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,100.00,paid,2024-11-02,Invoice / wire,1,100.00,0.00,1,0,0
INV-005949,CUS-00461,Ironwood Watch Partners,SMB,North America,SUB-00461-01,Starter,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,100.00,paid,2024-12-03,ACH / bank transfer,1,100.00,0.00,2,0,0
INV-005950,CUS-00462,Halcyon Bridge Financial,Mid-Market,North America,SUB-00462-00,Scale,2024-09-01,2024-09-01,2024-09-01,2025-09-01,annual,95032.80,paid,2024-09-09,Credit card,1,95032.80,0.00,8,0,0
INV-005951,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,3121.80,paid,2024-09-04,Credit card,1,3121.80,0.00,3,0,0
INV-005952,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,3121.80,paid,2024-10-04,Invoice / wire,1,3121.80,0.00,3,0,0
INV-005953,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,3121.80,paid,2024-11-03,Credit card,1,3121.80,0.00,2,0,0
INV-005954,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,3121.80,paid,2024-12-02,Credit card,1,3121.80,0.00,1,0,0
INV-005955,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,3121.80,paid,2025-01-04,ACH / bank transfer,1,3121.80,0.00,3,0,0
INV-005956,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,3121.80,paid,2025-02-04,Credit card,1,3121.80,0.00,3,0,0
INV-005957,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,3121.80,paid,2025-03-01,Invoice / wire,1,3121.80,0.00,0,0,0
INV-005958,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,3121.80,paid,2025-04-03,ACH / bank transfer,1,3121.80,0.00,2,0,0
INV-005959,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,3121.80,paid,2025-05-02,ACH / bank transfer,1,3121.80,0.00,1,0,0
INV-005960,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,3121.80,paid,2025-06-02,Credit card,1,3121.80,0.00,1,0,0
INV-005961,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,3121.80,paid,2025-07-02,Credit card,1,3121.80,0.00,1,0,0
INV-005962,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,3121.80,paid,2025-08-01,Credit card,1,3121.80,0.00,0,0,0
INV-005963,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,3121.80,paid,2025-09-03,ACH / bank transfer,1,3121.80,0.00,2,0,0
INV-005964,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,3121.80,paid,2025-10-02,ACH / bank transfer,1,3121.80,0.00,1,0,0
INV-005965,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,3121.80,paid,2025-11-03,Credit card,1,3121.80,0.00,2,0,0
INV-005966,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-00,Scale,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,3121.80,paid,2025-12-04,Invoice / wire,1,3121.80,0.00,3,0,0
INV-005967,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-01,Scale,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,3618.45,paid,2026-01-04,Invoice / wire,1,3618.45,0.00,3,0,0
INV-005968,CUS-00463,Harbor Bridge Analytics,Mid-Market,EMEA,SUB-00463-01,Scale,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,3618.45,paid,2026-02-03,Invoice / wire,1,3618.45,0.00,2,0,0
INV-005969,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,143.70,paid,2024-09-01,Credit card,1,143.70,0.00,0,0,0
INV-005970,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,143.70,paid,2024-10-02,Invoice / wire,1,143.70,0.00,1,0,0
INV-005971,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,143.70,paid,2024-11-04,Credit card,1,143.70,0.00,3,0,0
INV-005972,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,143.70,paid,2024-12-03,Invoice / wire,1,143.70,0.00,2,0,0
INV-005973,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,143.70,paid,2025-01-03,Invoice / wire,1,143.70,0.00,2,0,0
INV-005974,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,143.70,paid,2025-02-03,Credit card,1,143.70,0.00,2,0,0
INV-005975,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,143.70,paid,2025-03-03,ACH / bank transfer,1,143.70,0.00,2,0,0
INV-005976,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,143.70,paid,2025-04-04,Credit card,1,143.70,0.00,3,0,0
INV-005977,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,143.70,paid,2025-05-04,Credit card,1,143.70,0.00,3,0,0
INV-005978,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,143.70,paid,2025-06-03,ACH / bank transfer,1,143.70,0.00,2,0,0
INV-005979,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-00,Starter,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,143.70,paid,2025-07-01,Credit card,1,143.70,0.00,0,0,0
INV-005980,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-01,Starter,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,95.80,paid,2025-08-03,Credit card,1,95.80,0.00,2,0,0
INV-005981,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-01,Starter,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,95.80,paid,2025-09-02,Credit card,1,95.80,0.00,1,0,0
INV-005982,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-01,Starter,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,95.80,paid,2025-10-03,Credit card,1,95.80,0.00,2,0,0
INV-005983,CUS-00464,Juniper Gate Logistics,SMB,EMEA,SUB-00464-01,Starter,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,95.80,paid,2025-11-01,Credit card,1,95.80,0.00,0,0,0
