month,customer_id,company_name,segment,industry,region,country,acquisition_channel,sales_rep,cohort_month,tenure_months,plan_name,billing_period,seats,seat_change,mrr,prior_mrr,net_change_mrr,movement_type,new_mrr,reactivation_mrr,expansion_mrr,contraction_mrr,churned_mrr,is_active,churn_type,churn_reason
2026-08-01,CUS-01307,Nimbus Field Logistics,SMB,Manufacturing,EMEA,United Kingdom,Self-Serve,,2026-04-01,4,Starter,monthly,6,1,149.4,124.5,24.9,Expansion,0.0,0.0,24.9,0.0,0.0,1,,
2026-05-01,CUS-01314,Ridge Court Analytics,SMB,Software & Technology,North America,United States,Self-Serve,,2026-05-01,0,Starter,monthly,4,4,100.0,0.0,100.0,New,100.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01314,Ridge Court Analytics,SMB,Software & Technology,North America,United States,Self-Serve,,2026-05-01,1,Starter,monthly,4,0,100.0,100.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01314,Ridge Court Analytics,SMB,Software & Technology,North America,United States,Self-Serve,,2026-05-01,2,Starter,monthly,4,0,100.0,100.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01314,Ridge Court Analytics,SMB,Software & Technology,North America,United States,Self-Serve,,2026-05-01,3,Starter,monthly,4,0,100.0,100.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-01323,Beacon Cross Energy,Mid-Market,Retail & E-commerce,APAC,Australia,Inbound,G. Almeida,2026-05-01,0,Growth,monthly,35,35,1500.98,0.0,1500.98,New,1500.98,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01323,Beacon Cross Energy,Mid-Market,Retail & E-commerce,APAC,Australia,Inbound,G. Almeida,2026-05-01,1,Growth,monthly,35,0,1500.98,1500.98,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01323,Beacon Cross Energy,Mid-Market,Retail & E-commerce,APAC,Australia,Inbound,G. Almeida,2026-05-01,2,Growth,monthly,35,0,1500.98,1500.98,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01323,Beacon Cross Energy,Mid-Market,Retail & E-commerce,APAC,Australia,Inbound,G. Almeida,2026-05-01,3,Growth,monthly,35,0,1500.98,1500.98,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-01326,Corvus Point Media,Mid-Market,Financial Services,LATAM,Mexico,Outbound,J. Petersen,2026-05-01,0,Scale,annual,83,83,5515.35,0.0,5515.35,New,5515.35,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01326,Corvus Point Media,Mid-Market,Financial Services,LATAM,Mexico,Outbound,J. Petersen,2026-05-01,1,Scale,annual,83,0,5515.35,5515.35,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01326,Corvus Point Media,Mid-Market,Financial Services,LATAM,Mexico,Outbound,J. Petersen,2026-05-01,2,Scale,annual,83,0,5515.35,5515.35,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01326,Corvus Point Media,Mid-Market,Financial Services,LATAM,Mexico,Outbound,J. Petersen,2026-05-01,3,Scale,annual,83,0,5515.35,5515.35,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01369,Nimbus Vale Energy,SMB,Financial Services,North America,United States,Inbound,B. Lindqvist,2026-06-01,0,Starter,monthly,3,3,75.0,0.0,75.0,New,75.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01369,Nimbus Vale Energy,SMB,Financial Services,North America,United States,Inbound,B. Lindqvist,2026-06-01,1,Starter,monthly,3,0,75.0,75.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01369,Nimbus Vale Energy,SMB,Financial Services,North America,United States,Inbound,B. Lindqvist,2026-06-01,2,Starter,monthly,3,0,75.0,75.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01371,Cobalt Stone Health,SMB,Logistics & Transport,APAC,Australia,Partner,J. Petersen,2026-06-01,0,Growth,monthly,39,39,1632.15,0.0,1632.15,New,1632.15,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01371,Cobalt Stone Health,SMB,Logistics & Transport,APAC,Australia,Partner,J. Petersen,2026-06-01,1,Growth,monthly,39,0,1632.15,1632.15,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01371,Cobalt Stone Health,SMB,Logistics & Transport,APAC,Australia,Partner,J. Petersen,2026-06-01,2,Growth,monthly,39,0,1632.15,1632.15,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01385,Onyx Field Health,Enterprise,Professional Services,North America,United States,Inbound,J. Petersen,2026-06-01,0,Scale,annual,98,98,6019.65,0.0,6019.65,New,6019.65,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01385,Onyx Field Health,Enterprise,Professional Services,North America,United States,Inbound,J. Petersen,2026-06-01,1,Scale,annual,98,0,6019.65,6019.65,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01385,Onyx Field Health,Enterprise,Professional Services,North America,United States,Inbound,J. Petersen,2026-06-01,2,Scale,annual,98,0,6019.65,6019.65,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01386,Vertex Watch Media,Enterprise,Education,APAC,India,Outbound,J. Petersen,2026-06-01,0,Enterprise,annual,211,211,16943.3,0.0,16943.3,New,16943.3,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01386,Vertex Watch Media,Enterprise,Education,APAC,India,Outbound,J. Petersen,2026-06-01,1,Enterprise,annual,211,0,16943.3,16943.3,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01386,Vertex Watch Media,Enterprise,Education,APAC,India,Outbound,J. Petersen,2026-06-01,2,Enterprise,annual,211,0,16943.3,16943.3,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-01408,Summit River Technologies,SMB,Media & Entertainment,EMEA,United Kingdom,Self-Serve,,2026-06-01,0,Growth,monthly,21,21,929.88,0.0,929.88,New,929.88,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01408,Summit River Technologies,SMB,Media & Entertainment,EMEA,United Kingdom,Self-Serve,,2026-06-01,1,Growth,monthly,21,0,929.88,929.88,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01408,Summit River Technologies,SMB,Media & Entertainment,EMEA,United Kingdom,Self-Serve,,2026-06-01,2,Growth,monthly,21,0,929.88,929.88,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01423,Corvus Gate Systems,Mid-Market,Manufacturing,North America,Canada,Inbound,D. Ferreira,2026-07-01,0,Growth,monthly,19,19,775.49,0.0,775.49,New,775.49,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01436,Basalt Harbour Media,SMB,Financial Services,North America,United States,Self-Serve,,2026-07-01,0,Growth,monthly,27,27,1197.99,0.0,1197.99,New,1197.99,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01436,Basalt Harbour Media,SMB,Financial Services,North America,United States,Self-Serve,,2026-07-01,1,Growth,monthly,27,0,1197.99,1197.99,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-01449,Summit River Labs,Mid-Market,Software & Technology,North America,United States,Inbound,K. Rahman,2026-07-01,0,Scale,annual,60,60,3933.0,0.0,3933.0,New,3933.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01449,Summit River Labs,Mid-Market,Software & Technology,North America,United States,Inbound,K. Rahman,2026-07-01,1,Scale,annual,60,0,3933.0,3933.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01470,Solstice Court Energy,Mid-Market,Logistics & Transport,LATAM,Brazil,Partner,B. Lindqvist,2026-08-01,0,Growth,annual,16,16,613.44,0.0,613.44,New,613.44,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01476,Juniper Gate Technologies,SMB,Logistics & Transport,APAC,Japan,Self-Serve,,2026-08-01,0,Starter,annual,3,3,67.58,0.0,67.58,New,67.58,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01480,Summit Cove Group,SMB,Manufacturing,EMEA,Germany,Inbound,J. Petersen,2026-08-01,0,Starter,monthly,4,4,96.2,0.0,96.2,New,96.2,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01481,Corvus Peak Labs,Mid-Market,Professional Services,North America,United States,Marketplace,F. Whitfield,2026-08-01,0,Scale,monthly,107,107,7094.1,0.0,7094.1,New,7094.1,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01485,Falcon Peak Networks,Mid-Market,Retail & E-commerce,EMEA,Germany,Outbound,C. Moreau,2026-08-01,0,Growth,annual,45,45,1759.73,0.0,1759.73,New,1759.73,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-01495,Aster River Energy,Mid-Market,Software & Technology,APAC,Australia,Outbound,G. Almeida,2026-08-01,0,Growth,monthly,37,37,1610.06,0.0,1610.06,New,1610.06,0.0,0.0,0.0,0.0,1,,
2023-02-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,0,Scale,monthly,58,58,3636.6,0.0,3636.6,New,3636.6,0.0,0.0,0.0,0.0,1,,
2023-03-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,1,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-04-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,2,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-05-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,3,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-06-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,4,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-07-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,5,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-08-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,6,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-09-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,7,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-10-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,8,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-11-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,9,Scale,monthly,58,0,3636.6,3636.6,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-12-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,10,Scale,monthly,77,19,4827.9,3636.6,1191.3,Expansion,0.0,0.0,1191.3,0.0,0.0,1,,
2024-01-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,11,Scale,monthly,77,0,4827.9,4827.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-02-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,12,Scale,monthly,57,-20,3573.9,4827.9,-1254.0,Contraction,0.0,0.0,0.0,1254.0,0.0,1,,
2024-03-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,13,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-04-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,14,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-05-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,15,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-06-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,16,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-07-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,17,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-08-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,18,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-09-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,19,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,20,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,21,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,22,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,23,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,24,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,25,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,26,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,27,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,28,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,29,Scale,monthly,57,0,3573.9,3573.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,30,Scale,monthly,63,6,3950.1,3573.9,376.2,Expansion,0.0,0.0,376.2,0.0,0.0,1,,
2025-09-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,31,Scale,monthly,80,17,5016.0,3950.1,1065.9,Expansion,0.0,0.0,1065.9,0.0,0.0,1,,
2025-10-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,32,Scale,monthly,80,0,5016.0,5016.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,33,Scale,monthly,80,0,5016.0,5016.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,34,Scale,monthly,87,7,5454.9,5016.0,438.9,Expansion,0.0,0.0,438.9,0.0,0.0,1,,
2026-01-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,35,Scale,monthly,87,0,5454.9,5454.9,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-02-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,36,Scale,monthly,122,35,7649.4,5454.9,2194.5,Expansion,0.0,0.0,2194.5,0.0,0.0,1,,
2026-03-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,37,Scale,monthly,122,0,7649.4,7649.4,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-04-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,38,Scale,monthly,122,0,7649.4,7649.4,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,39,Scale,monthly,146,24,9154.2,7649.4,1504.8,Expansion,0.0,0.0,1504.8,0.0,0.0,1,,
2026-06-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,40,Scale,monthly,146,0,9154.2,9154.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,41,Scale,monthly,146,0,9154.2,9154.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00018,Zephyr Arbor Health,Enterprise,Manufacturing,North America,United States,Inbound,G. Almeida,2023-02-01,42,Scale,monthly,146,0,9154.2,9154.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-04-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,0,Growth,monthly,25,25,1120.5,0.0,1120.5,New,1120.5,0.0,0.0,0.0,0.0,1,,
2023-05-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,1,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-06-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,2,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-07-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,3,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-08-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,4,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-09-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,5,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-10-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,6,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-11-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,7,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2023-12-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,8,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-01-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,9,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-02-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,10,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-03-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,11,Growth,monthly,25,0,1120.5,1120.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-04-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,12,Growth,monthly,28,3,1254.96,1120.5,134.46,Expansion,0.0,0.0,134.46,0.0,0.0,1,,
2024-05-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,13,Growth,monthly,28,0,1254.96,1254.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-06-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,14,Growth,monthly,28,0,1254.96,1254.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-07-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,15,Growth,monthly,28,0,1254.96,1254.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-08-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,16,Growth,monthly,32,4,1434.24,1254.96,179.28,Expansion,0.0,0.0,179.28,0.0,0.0,1,,
2024-09-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,17,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,18,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,19,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,20,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,21,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,22,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,23,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,24,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,25,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,26,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,27,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,28,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,29,Growth,monthly,32,0,1434.24,1434.24,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,30,Growth,monthly,20,-12,896.4,1434.24,-537.84,Contraction,0.0,0.0,0.0,537.84,0.0,1,,
2025-11-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,31,Growth,monthly,18,-2,806.76,896.4,-89.64,Contraction,0.0,0.0,0.0,89.64,0.0,1,,
2025-12-01,CUS-00057,Basalt Bridge Solutions,SMB,Professional Services,North America,United States,Marketplace,L. Duarte,2023-04-01,32,Growth,monthly,18,0,806.76,806.76,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
