cohort_month,cohort_quarter,segment,period_index,activity_month,cohort_customers,cohort_initial_mrr,active_customers,retained_mrr
2024-05-01,2024-04-01,SMB,22,2026-03-01,14,7623.89,5,2732.04
2024-05-01,2024-04-01,SMB,23,2026-04-01,14,7623.89,5,2732.04
2024-05-01,2024-04-01,SMB,24,2026-05-01,14,7623.89,5,2477.97
2024-05-01,2024-04-01,SMB,25,2026-06-01,14,7623.89,5,2477.97
2024-05-01,2024-04-01,SMB,26,2026-07-01,14,7623.89,5,2477.97
2024-05-01,2024-04-01,SMB,27,2026-08-01,14,7623.89,5,2410.32
2024-06-01,2024-04-01,Enterprise,0,2024-06-01,5,155757.01,5,155757.01
2024-06-01,2024-04-01,Enterprise,1,2024-07-01,5,155757.01,5,154932.76
2024-06-01,2024-04-01,Enterprise,2,2024-08-01,5,155757.01,5,154932.76
2024-06-01,2024-04-01,Enterprise,3,2024-09-01,5,155757.01,5,158981.76
2024-06-01,2024-04-01,Enterprise,4,2024-10-01,5,155757.01,5,158981.76
2024-06-01,2024-04-01,Enterprise,5,2024-11-01,5,155757.01,5,160028.01
2024-06-01,2024-04-01,Enterprise,6,2024-12-01,5,155757.01,5,160028.01
2024-06-01,2024-04-01,Enterprise,7,2025-01-01,5,155757.01,5,160028.01
2024-06-01,2024-04-01,Enterprise,8,2025-02-01,5,155757.01,5,160028.01
2024-06-01,2024-04-01,Enterprise,9,2025-03-01,5,155757.01,5,160028.01
2024-06-01,2024-04-01,Enterprise,10,2025-04-01,5,155757.01,5,160028.01
2024-06-01,2024-04-01,Enterprise,11,2025-05-01,5,155757.01,5,178098.15
2024-06-01,2024-04-01,Enterprise,12,2025-06-01,5,155757.01,4,97349.58
2024-06-01,2024-04-01,Enterprise,13,2025-07-01,5,155757.01,4,97349.58
2024-06-01,2024-04-01,Enterprise,14,2025-08-01,5,155757.01,4,96652.08
2024-06-01,2024-04-01,Enterprise,15,2025-09-01,5,155757.01,4,99087.48
2024-06-01,2024-04-01,Enterprise,16,2025-10-01,5,155757.01,4,99087.48
2024-06-01,2024-04-01,Enterprise,17,2025-11-01,5,155757.01,4,99087.48
2024-06-01,2024-04-01,Enterprise,18,2025-12-01,5,155757.01,3,89496.48
2024-06-01,2024-04-01,Enterprise,19,2026-01-01,5,155757.01,3,89496.48
2024-06-01,2024-04-01,Enterprise,20,2026-02-01,5,155757.01,3,89496.48
2024-06-01,2024-04-01,Enterprise,21,2026-03-01,5,155757.01,3,89496.48
2024-06-01,2024-04-01,Enterprise,22,2026-04-01,5,155757.01,3,111694.92
2024-06-01,2024-04-01,Enterprise,23,2026-05-01,5,155757.01,3,124607.16
2024-06-01,2024-04-01,Enterprise,24,2026-06-01,5,155757.01,3,124607.16
2024-06-01,2024-04-01,Enterprise,25,2026-07-01,5,155757.01,3,124607.16
2024-06-01,2024-04-01,Enterprise,26,2026-08-01,5,155757.01,3,124607.16
2024-06-01,2024-04-01,Mid-Market,0,2024-06-01,10,38137.01,10,38137.01
2024-06-01,2024-04-01,Mid-Market,1,2024-07-01,10,38137.01,9,36106.88
2024-06-01,2024-04-01,Mid-Market,2,2024-08-01,10,38137.01,7,24010.65
2024-06-01,2024-04-01,Mid-Market,3,2024-09-01,10,38137.01,7,24519.9
2024-06-01,2024-04-01,Mid-Market,4,2024-10-01,10,38137.01,5,10665.3
2024-06-01,2024-04-01,Mid-Market,5,2024-11-01,10,38137.01,5,10225.2
2024-06-01,2024-04-01,Mid-Market,6,2024-12-01,10,38137.01,6,12349.15
2024-06-01,2024-04-01,Mid-Market,7,2025-01-01,10,38137.01,6,12349.15
2024-06-01,2024-04-01,Mid-Market,8,2025-02-01,10,38137.01,6,13631.47
2024-06-01,2024-04-01,Mid-Market,9,2025-03-01,10,38137.01,6,13984.63
2024-06-01,2024-04-01,Mid-Market,10,2025-04-01,10,38137.01,6,13984.63
2024-06-01,2024-04-01,Mid-Market,11,2025-05-01,10,38137.01,6,13984.63
2024-06-01,2024-04-01,Mid-Market,12,2025-06-01,10,38137.01,6,13715.62
2024-06-01,2024-04-01,Mid-Market,13,2025-07-01,10,38137.01,6,13029.97
2024-06-01,2024-04-01,Mid-Market,14,2025-08-01,10,38137.01,6,13029.97
2024-06-01,2024-04-01,Mid-Market,15,2025-09-01,10,38137.01,6,12607.24
2024-06-01,2024-04-01,Mid-Market,16,2025-10-01,10,38137.01,6,12475.21
2024-06-01,2024-04-01,Mid-Market,17,2025-11-01,10,38137.01,6,12475.21
2024-06-01,2024-04-01,Mid-Market,18,2025-12-01,10,38137.01,6,12475.21
2024-06-01,2024-04-01,Mid-Market,19,2026-01-01,10,38137.01,6,11203.51
2024-06-01,2024-04-01,Mid-Market,20,2026-02-01,10,38137.01,6,10441.62
2024-06-01,2024-04-01,Mid-Market,21,2026-03-01,10,38137.01,6,10695.83
2024-06-01,2024-04-01,Mid-Market,22,2026-04-01,10,38137.01,6,10784.1
2024-06-01,2024-04-01,Mid-Market,23,2026-05-01,10,38137.01,6,10916.13
2024-06-01,2024-04-01,Mid-Market,24,2026-06-01,10,38137.01,6,10916.13
2024-06-01,2024-04-01,Mid-Market,25,2026-07-01,10,38137.01,6,10916.13
2024-06-01,2024-04-01,Mid-Market,26,2026-08-01,10,38137.01,6,10916.13
2024-06-01,2024-04-01,SMB,0,2024-06-01,16,8884.81,16,8884.81
2024-06-01,2024-04-01,SMB,1,2024-07-01,16,8884.81,14,8799.86
2024-06-01,2024-04-01,SMB,2,2024-08-01,16,8884.81,13,8742.48
2024-06-01,2024-04-01,SMB,3,2024-09-01,16,8884.81,11,7094.09
2024-06-01,2024-04-01,SMB,4,2024-10-01,16,8884.81,10,7000.89
2024-06-01,2024-04-01,SMB,5,2024-11-01,16,8884.81,10,6930.54
2024-06-01,2024-04-01,SMB,6,2024-12-01,16,8884.81,8,5445.54
2024-06-01,2024-04-01,SMB,7,2025-01-01,16,8884.81,8,5534.34
2024-06-01,2024-04-01,SMB,8,2025-02-01,16,8884.81,8,5534.34
2024-06-01,2024-04-01,SMB,9,2025-03-01,16,8884.81,7,6092.89
2024-06-01,2024-04-01,SMB,10,2025-04-01,16,8884.81,7,6092.89
2024-06-01,2024-04-01,SMB,11,2025-05-01,16,8884.81,8,6695.35
2024-06-01,2024-04-01,SMB,12,2025-06-01,16,8884.81,7,6477.32
2024-06-01,2024-04-01,SMB,13,2025-07-01,16,8884.81,7,6477.32
2024-06-01,2024-04-01,SMB,14,2025-08-01,16,8884.81,7,6477.32
2024-06-01,2024-04-01,SMB,15,2025-09-01,16,8884.81,6,3888.69
2024-06-01,2024-04-01,SMB,16,2025-10-01,16,8884.81,6,3844.29
2024-06-01,2024-04-01,SMB,17,2025-11-01,16,8884.81,6,3976.32
2024-06-01,2024-04-01,SMB,18,2025-12-01,16,8884.81,6,3595.62
2024-06-01,2024-04-01,SMB,19,2026-01-01,16,8884.81,6,3815.67
2024-06-01,2024-04-01,SMB,20,2026-02-01,16,8884.81,6,3815.67
2024-06-01,2024-04-01,SMB,21,2026-03-01,16,8884.81,6,3726.87
2024-06-01,2024-04-01,SMB,22,2026-04-01,16,8884.81,6,4041.87
2024-06-01,2024-04-01,SMB,23,2026-05-01,16,8884.81,6,4393.95
2024-06-01,2024-04-01,SMB,24,2026-06-01,16,8884.81,5,3178.95
2024-06-01,2024-04-01,SMB,25,2026-07-01,16,8884.81,5,3245.55
2024-06-01,2024-04-01,SMB,26,2026-08-01,16,8884.81,5,3200.3
2024-07-01,2024-07-01,Enterprise,0,2024-07-01,4,81112.86,4,81112.86
2024-07-01,2024-07-01,Enterprise,1,2024-08-01,4,81112.86,4,88905.66
2024-07-01,2024-07-01,Enterprise,2,2024-09-01,4,81112.86,4,89479.41
2024-07-01,2024-07-01,Enterprise,3,2024-10-01,4,81112.86,4,93016.41
2024-07-01,2024-07-01,Enterprise,4,2024-11-01,4,81112.86,4,87063.45
2024-07-01,2024-07-01,Enterprise,5,2024-12-01,4,81112.86,4,90007.35
2024-07-01,2024-07-01,Enterprise,6,2025-01-01,4,81112.86,4,85022.25
2024-07-01,2024-07-01,Enterprise,7,2025-02-01,4,81112.86,4,85022.25
2024-07-01,2024-07-01,Enterprise,8,2025-03-01,4,81112.86,4,85022.25
2024-07-01,2024-07-01,Enterprise,9,2025-04-01,4,81112.86,4,85022.25
2024-07-01,2024-07-01,Enterprise,10,2025-05-01,4,81112.86,4,86743.5
2024-07-01,2024-07-01,Enterprise,11,2025-06-01,4,81112.86,4,97138.5
2024-07-01,2024-07-01,Enterprise,12,2025-07-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,13,2025-08-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,14,2025-09-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,15,2025-10-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,16,2025-11-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,17,2025-12-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,18,2026-01-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,19,2026-02-01,4,81112.86,4,113984.67
2024-07-01,2024-07-01,Enterprise,20,2026-03-01,4,81112.86,4,127399.17
2024-07-01,2024-07-01,Enterprise,21,2026-04-01,4,81112.86,4,150382.68
2024-07-01,2024-07-01,Enterprise,22,2026-05-01,4,81112.86,4,162025.08
2024-07-01,2024-07-01,Enterprise,23,2026-06-01,4,81112.86,4,162025.08
2024-07-01,2024-07-01,Enterprise,24,2026-07-01,4,81112.86,4,165318.78
2024-07-01,2024-07-01,Enterprise,25,2026-08-01,4,81112.86,4,165318.78
2024-07-01,2024-07-01,Mid-Market,0,2024-07-01,4,11212.35,4,11212.35
2024-07-01,2024-07-01,Mid-Market,1,2024-08-01,4,11212.35,4,11212.35
2024-07-01,2024-07-01,Mid-Market,2,2024-09-01,4,11212.35,4,11626.8
2024-07-01,2024-07-01,Mid-Market,3,2024-10-01,4,11212.35,4,11626.8
2024-07-01,2024-07-01,Mid-Market,4,2024-11-01,4,11212.35,4,11129.46
2024-07-01,2024-07-01,Mid-Market,5,2024-12-01,4,11212.35,3,6925.86
2024-07-01,2024-07-01,Mid-Market,6,2025-01-01,4,11212.35,3,6925.86
2024-07-01,2024-07-01,Mid-Market,7,2025-02-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,8,2025-03-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,9,2025-04-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,10,2025-05-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,11,2025-06-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,12,2025-07-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,13,2025-08-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,14,2025-09-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,15,2025-10-01,4,11212.35,3,6265.62
2024-07-01,2024-07-01,Mid-Market,16,2025-11-01,4,11212.35,3,7075.84
2024-07-01,2024-07-01,Mid-Market,17,2025-12-01,4,11212.35,3,7075.84
2024-07-01,2024-07-01,Mid-Market,18,2026-01-01,4,11212.35,3,7075.84
2024-07-01,2024-07-01,Mid-Market,19,2026-02-01,4,11212.35,3,7075.84
2024-07-01,2024-07-01,Mid-Market,20,2026-03-01,4,11212.35,3,7075.84
2024-07-01,2024-07-01,Mid-Market,21,2026-04-01,4,11212.35,3,7075.84
2024-07-01,2024-07-01,Mid-Market,22,2026-05-01,4,11212.35,2,6250.54
2024-07-01,2024-07-01,Mid-Market,23,2026-06-01,4,11212.35,2,6250.54
2024-07-01,2024-07-01,Mid-Market,24,2026-07-01,4,11212.35,2,4380.8
2024-07-01,2024-07-01,Mid-Market,25,2026-08-01,4,11212.35,2,4215.02
2024-07-01,2024-07-01,SMB,0,2024-07-01,19,7637.46,19,7637.46
2024-07-01,2024-07-01,SMB,1,2024-08-01,19,7637.46,18,7489.41
2024-07-01,2024-07-01,SMB,2,2024-09-01,19,7637.46,18,7489.41
2024-07-01,2024-07-01,SMB,3,2024-10-01,19,7637.46,16,7389.16
2024-07-01,2024-07-01,SMB,4,2024-11-01,19,7637.46,14,5934.16
2024-07-01,2024-07-01,SMB,5,2024-12-01,19,7637.46,14,5934.16
2024-07-01,2024-07-01,SMB,6,2025-01-01,19,7637.46,13,5116.64
2024-07-01,2024-07-01,SMB,7,2025-02-01,19,7637.46,13,5241.64
2024-07-01,2024-07-01,SMB,8,2025-03-01,19,7637.46,13,5428.84
2024-07-01,2024-07-01,SMB,9,2025-04-01,19,7637.46,12,4517.23
2024-07-01,2024-07-01,SMB,10,2025-05-01,19,7637.46,13,4826.43
2024-07-01,2024-07-01,SMB,11,2025-06-01,19,7637.46,13,4850.58
2024-07-01,2024-07-01,SMB,12,2025-07-01,19,7637.46,12,5041.28
2024-07-01,2024-07-01,SMB,13,2025-08-01,19,7637.46,12,5041.28
2024-07-01,2024-07-01,SMB,14,2025-09-01,19,7637.46,11,4365.92
2024-07-01,2024-07-01,SMB,15,2025-10-01,19,7637.46,11,4365.92
2024-07-01,2024-07-01,SMB,16,2025-11-01,19,7637.46,11,4390.07
2024-07-01,2024-07-01,SMB,17,2025-12-01,19,7637.46,11,4390.07
2024-07-01,2024-07-01,SMB,18,2026-01-01,19,7637.46,11,4324.12
2024-07-01,2024-07-01,SMB,19,2026-02-01,19,7637.46,11,4196.32
2024-07-01,2024-07-01,SMB,20,2026-03-01,19,7637.46,11,4269.52
2024-07-01,2024-07-01,SMB,21,2026-04-01,19,7637.46,11,4269.52
2024-07-01,2024-07-01,SMB,22,2026-05-01,19,7637.46,11,4343.22
2024-07-01,2024-07-01,SMB,23,2026-06-01,19,7637.46,11,4996.62
2024-07-01,2024-07-01,SMB,24,2026-07-01,19,7637.46,11,5125.15
2024-07-01,2024-07-01,SMB,25,2026-08-01,19,7637.46,11,5125.15
2024-08-01,2024-07-01,Enterprise,0,2024-08-01,5,171339.3,5,171339.3
2024-08-01,2024-07-01,Enterprise,1,2024-09-01,5,171339.3,5,171339.3
2024-08-01,2024-07-01,Enterprise,2,2024-10-01,5,171339.3,5,175085.46
2024-08-01,2024-07-01,Enterprise,3,2024-11-01,5,171339.3,5,173235.59
2024-08-01,2024-07-01,Enterprise,4,2024-12-01,5,171339.3,5,173235.59
2024-08-01,2024-07-01,Enterprise,5,2025-01-01,5,171339.3,5,173235.59
2024-08-01,2024-07-01,Enterprise,6,2025-02-01,5,171339.3,5,173235.59
2024-08-01,2024-07-01,Enterprise,7,2025-03-01,5,171339.3,5,173235.59
2024-08-01,2024-07-01,Enterprise,8,2025-04-01,5,171339.3,5,173235.59
2024-08-01,2024-07-01,Enterprise,9,2025-05-01,5,171339.3,5,175874.93
2024-08-01,2024-07-01,Enterprise,10,2025-06-01,5,171339.3,5,183786.13
2024-08-01,2024-07-01,Enterprise,11,2025-07-01,5,171339.3,5,183786.13
2024-08-01,2024-07-01,Enterprise,12,2025-08-01,5,171339.3,5,179103.43
2024-08-01,2024-07-01,Enterprise,13,2025-09-01,5,171339.3,5,205274.96
2024-08-01,2024-07-01,Enterprise,14,2025-10-01,5,171339.3,5,182431.37
2024-08-01,2024-07-01,Enterprise,15,2025-11-01,5,171339.3,5,183967.85
2024-08-01,2024-07-01,Enterprise,16,2025-12-01,5,171339.3,4,149257.46
2024-08-01,2024-07-01,Enterprise,17,2026-01-01,5,171339.3,4,149257.46
2024-08-01,2024-07-01,Enterprise,18,2026-02-01,5,171339.3,4,149257.46
2024-08-01,2024-07-01,Enterprise,19,2026-03-01,5,171339.3,4,149257.46
2024-08-01,2024-07-01,Enterprise,20,2026-04-01,5,171339.3,4,149257.46
2024-08-01,2024-07-01,Enterprise,21,2026-05-01,5,171339.3,4,149257.46
2024-08-01,2024-07-01,Enterprise,22,2026-06-01,5,171339.3,4,152811.34
2024-08-01,2024-07-01,Enterprise,23,2026-07-01,5,171339.3,4,152811.34
2024-08-01,2024-07-01,Enterprise,24,2026-08-01,5,171339.3,4,163896.92
2024-08-01,2024-07-01,Mid-Market,0,2024-08-01,5,11710.18,5,11710.18
2024-08-01,2024-07-01,Mid-Market,1,2024-09-01,5,11710.18,3,2714.45
2024-08-01,2024-07-01,Mid-Market,2,2024-10-01,5,11710.18,2,1519.07
2024-08-01,2024-07-01,Mid-Market,3,2024-11-01,5,11710.18,2,1519.07
2024-08-01,2024-07-01,Mid-Market,4,2024-12-01,5,11710.18,2,1519.07
2024-08-01,2024-07-01,Mid-Market,5,2025-01-01,5,11710.18,2,1519.07
2024-08-01,2024-07-01,Mid-Market,6,2025-02-01,5,11710.18,2,1519.07
2024-08-01,2024-07-01,Mid-Market,7,2025-03-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,8,2025-04-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,9,2025-05-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,10,2025-06-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,11,2025-07-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,12,2025-08-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,13,2025-09-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,14,2025-10-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,15,2025-11-01,5,11710.18,2,1681.43
2024-08-01,2024-07-01,Mid-Market,16,2025-12-01,5,11710.18,2,1933.74
2024-08-01,2024-07-01,Mid-Market,17,2026-01-01,5,11710.18,2,1933.74
2024-08-01,2024-07-01,Mid-Market,18,2026-02-01,5,11710.18,2,1933.74
2024-08-01,2024-07-01,Mid-Market,19,2026-03-01,5,11710.18,2,1573.29
2024-08-01,2024-07-01,Mid-Market,20,2026-04-01,5,11710.18,2,1897.69
2024-08-01,2024-07-01,Mid-Market,21,2026-05-01,5,11710.18,2,1897.69
2024-08-01,2024-07-01,Mid-Market,22,2026-06-01,5,11710.18,2,1897.69
2024-08-01,2024-07-01,Mid-Market,23,2026-07-01,5,11710.18,2,1897.69
2024-08-01,2024-07-01,Mid-Market,24,2026-08-01,5,11710.18,2,1897.69
2024-08-01,2024-07-01,SMB,0,2024-08-01,12,8797.41,12,8797.41
2024-08-01,2024-07-01,SMB,1,2024-09-01,12,8797.41,11,7912.03
2024-08-01,2024-07-01,SMB,2,2024-10-01,12,8797.41,9,6041.69
2024-08-01,2024-07-01,SMB,3,2024-11-01,12,8797.41,9,6041.69
2024-08-01,2024-07-01,SMB,4,2024-12-01,12,8797.41,9,6041.69
2024-08-01,2024-07-01,SMB,5,2025-01-01,12,8797.41,9,6041.69
2024-08-01,2024-07-01,SMB,6,2025-02-01,12,8797.41,10,7055.07
2024-08-01,2024-07-01,SMB,7,2025-03-01,12,8797.41,9,6502.56
2024-08-01,2024-07-01,SMB,8,2025-04-01,12,8797.41,9,6502.56
2024-08-01,2024-07-01,SMB,9,2025-05-01,12,8797.41,9,6318.19
2024-08-01,2024-07-01,SMB,10,2025-06-01,12,8797.41,9,7203.19
2024-08-01,2024-07-01,SMB,11,2025-07-01,12,8797.41,8,6853.19
2024-08-01,2024-07-01,SMB,12,2025-08-01,12,8797.41,7,6372.85
2024-08-01,2024-07-01,SMB,13,2025-09-01,12,8797.41,6,3793.33
2024-08-01,2024-07-01,SMB,14,2025-10-01,12,8797.41,5,3501.1
2024-08-01,2024-07-01,SMB,15,2025-11-01,12,8797.41,4,3742.25
2024-08-01,2024-07-01,SMB,16,2025-12-01,12,8797.41,4,3742.25
2024-08-01,2024-07-01,SMB,17,2026-01-01,12,8797.41,4,4075.25
2024-08-01,2024-07-01,SMB,18,2026-02-01,12,8797.41,5,4145.0
2024-08-01,2024-07-01,SMB,19,2026-03-01,12,8797.41,5,4251.0
2024-08-01,2024-07-01,SMB,20,2026-04-01,12,8797.41,5,4251.0
2024-08-01,2024-07-01,SMB,21,2026-05-01,12,8797.41,5,4650.73
2024-08-01,2024-07-01,SMB,22,2026-06-01,12,8797.41,5,4650.73
2024-08-01,2024-07-01,SMB,23,2026-07-01,12,8797.41,4,4580.98
2024-08-01,2024-07-01,SMB,24,2026-08-01,12,8797.41,3,4536.63
2024-09-01,2024-07-01,Enterprise,0,2024-09-01,5,55549.26,5,55549.26
2024-09-01,2024-07-01,Enterprise,1,2024-10-01,5,55549.26,5,62879.67
2024-09-01,2024-07-01,Enterprise,2,2024-11-01,5,55549.26,5,62879.67
2024-09-01,2024-07-01,Enterprise,3,2024-12-01,5,55549.26,5,62879.67
2024-09-01,2024-07-01,Enterprise,4,2025-01-01,5,55549.26,5,62879.67
2024-09-01,2024-07-01,Enterprise,5,2025-02-01,5,55549.26,5,63954.27
2024-09-01,2024-07-01,Enterprise,6,2025-03-01,5,55549.26,5,63954.27
2024-09-01,2024-07-01,Enterprise,7,2025-04-01,5,55549.26,5,64861.47
2024-09-01,2024-07-01,Enterprise,8,2025-05-01,5,55549.26,5,64861.47
2024-09-01,2024-07-01,Enterprise,9,2025-06-01,5,55549.26,5,66891.27
2024-09-01,2024-07-01,Enterprise,10,2025-07-01,5,55549.26,5,66002.97
2024-09-01,2024-07-01,Enterprise,11,2025-08-01,5,55549.26,5,66424.17
2024-09-01,2024-07-01,Enterprise,12,2025-09-01,5,55549.26,5,66424.17
2024-09-01,2024-07-01,Enterprise,13,2025-10-01,5,55549.26,5,66424.17
2024-09-01,2024-07-01,Enterprise,14,2025-11-01,5,55549.26,5,68453.97
2024-09-01,2024-07-01,Enterprise,15,2025-12-01,5,55549.26,5,82815.9
2024-09-01,2024-07-01,Enterprise,16,2026-01-01,5,55549.26,5,82815.9
2024-09-01,2024-07-01,Enterprise,17,2026-02-01,5,55549.26,5,84290.1
2024-09-01,2024-07-01,Enterprise,18,2026-03-01,5,55549.26,5,84290.1
2024-09-01,2024-07-01,Enterprise,19,2026-04-01,5,55549.26,5,84290.1
2024-09-01,2024-07-01,Enterprise,20,2026-05-01,5,55549.26,5,83212.8
2024-09-01,2024-07-01,Enterprise,21,2026-06-01,5,55549.26,5,83212.8
2024-09-01,2024-07-01,Enterprise,22,2026-07-01,5,55549.26,5,84176.7
2024-09-01,2024-07-01,Enterprise,23,2026-08-01,5,55549.26,5,69486.81
2024-09-01,2024-07-01,Mid-Market,0,2024-09-01,9,23604.06,9,23604.06
2024-09-01,2024-07-01,Mid-Market,1,2024-10-01,9,23604.06,9,23751.3
2024-09-01,2024-07-01,Mid-Market,2,2024-11-01,9,23604.06,9,24106.35
2024-09-01,2024-07-01,Mid-Market,3,2024-12-01,9,23604.06,9,27073.71
2024-09-01,2024-07-01,Mid-Market,4,2025-01-01,9,23604.06,8,27150.47
2024-09-01,2024-07-01,Mid-Market,5,2025-02-01,9,23604.06,8,27150.47
2024-09-01,2024-07-01,Mid-Market,6,2025-03-01,9,23604.06,7,24207.69
2024-09-01,2024-07-01,Mid-Market,7,2025-04-01,9,23604.06,7,22286.43
2024-09-01,2024-07-01,Mid-Market,8,2025-05-01,9,23604.06,7,22070.21
2024-09-01,2024-07-01,Mid-Market,9,2025-06-01,9,23604.06,7,18287.81
2024-09-01,2024-07-01,Mid-Market,10,2025-07-01,9,23604.06,7,18287.81
2024-09-01,2024-07-01,Mid-Market,11,2025-08-01,9,23604.06,8,21742.24
2024-09-01,2024-07-01,Mid-Market,12,2025-09-01,9,23604.06,7,16471.89
2024-09-01,2024-07-01,Mid-Market,13,2025-10-01,9,23604.06,6,16547.27
2024-09-01,2024-07-01,Mid-Market,14,2025-11-01,9,23604.06,6,17224.15
2024-09-01,2024-07-01,Mid-Market,15,2025-12-01,9,23604.06,6,17224.15
2024-09-01,2024-07-01,Mid-Market,16,2026-01-01,9,23604.06,6,17720.8
2024-09-01,2024-07-01,Mid-Market,17,2026-02-01,9,23604.06,6,18078.93
2024-09-01,2024-07-01,Mid-Market,18,2026-03-01,9,23604.06,5,13873.6
2024-09-01,2024-07-01,Mid-Market,19,2026-04-01,9,23604.06,5,13873.6
2024-09-01,2024-07-01,Mid-Market,20,2026-05-01,9,23604.06,5,13873.6
2024-09-01,2024-07-01,Mid-Market,21,2026-06-01,9,23604.06,5,12942.14
2024-09-01,2024-07-01,Mid-Market,22,2026-07-01,9,23604.06,5,12942.14
2024-09-01,2024-07-01,Mid-Market,23,2026-08-01,9,23604.06,5,12942.14
2024-09-01,2024-07-01,SMB,0,2024-09-01,23,8958.97,23,8958.97
2024-09-01,2024-07-01,SMB,1,2024-10-01,23,8958.97,19,7114.9
2024-09-01,2024-07-01,SMB,2,2024-11-01,23,8958.97,17,6975.53
2024-09-01,2024-07-01,SMB,3,2024-12-01,23,8958.97,17,6975.53
2024-09-01,2024-07-01,SMB,4,2025-01-01,23,8958.97,16,7171.6
2024-09-01,2024-07-01,SMB,5,2025-02-01,23,8958.97,14,5238.04
2024-09-01,2024-07-01,SMB,6,2025-03-01,23,8958.97,13,4655.96
2024-09-01,2024-07-01,SMB,7,2025-04-01,23,8958.97,13,4655.96
2024-09-01,2024-07-01,SMB,8,2025-05-01,23,8958.97,13,4634.41
2024-09-01,2024-07-01,SMB,9,2025-06-01,23,8958.97,13,5007.41
2024-09-01,2024-07-01,SMB,10,2025-07-01,23,8958.97,13,5057.41
2024-09-01,2024-07-01,SMB,11,2025-08-01,23,8958.97,13,5009.51
2024-09-01,2024-07-01,SMB,12,2025-09-01,23,8958.97,13,5009.51
2024-09-01,2024-07-01,SMB,13,2025-10-01,23,8958.97,13,5009.51
2024-09-01,2024-07-01,SMB,14,2025-11-01,23,8958.97,13,4934.51
2024-09-01,2024-07-01,SMB,15,2025-12-01,23,8958.97,11,4007.24
2024-09-01,2024-07-01,SMB,16,2026-01-01,23,8958.97,10,3937.41
2024-09-01,2024-07-01,SMB,17,2026-02-01,23,8958.97,10,3635.06
2024-09-01,2024-07-01,SMB,18,2026-03-01,23,8958.97,9,2222.73
2024-09-01,2024-07-01,SMB,19,2026-04-01,23,8958.97,9,2222.73
2024-09-01,2024-07-01,SMB,20,2026-05-01,23,8958.97,9,2245.6
2024-09-01,2024-07-01,SMB,21,2026-06-01,23,8958.97,8,2126.98
2024-09-01,2024-07-01,SMB,22,2026-07-01,23,8958.97,8,2126.98
2024-09-01,2024-07-01,SMB,23,2026-08-01,23,8958.97,8,2396.36
2024-10-01,2024-10-01,Enterprise,0,2024-10-01,4,122446.74,4,122446.74
2024-10-01,2024-10-01,Enterprise,1,2024-11-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,2,2024-12-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,3,2025-01-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,4,2025-02-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,5,2025-03-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,6,2025-04-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,7,2025-05-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,8,2025-06-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,9,2025-07-01,4,122446.74,4,122693.94
2024-10-01,2024-10-01,Enterprise,10,2025-08-01,4,122446.74,4,102151.44
2024-10-01,2024-10-01,Enterprise,11,2025-09-01,4,122446.74,4,107737.9
2024-10-01,2024-10-01,Enterprise,12,2025-10-01,4,122446.74,4,107737.9
2024-10-01,2024-10-01,Enterprise,13,2025-11-01,4,122446.74,3,54966.5
